lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD93_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD93_F4_Female_5xFAD_hippocampus_N1_Brain_Region,DOD94_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD94_F4_Female_5xFAD_hippocampus_N1_Brain_Region,FAD185_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD185_M3_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M3_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M2_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M2_Male_5xFAD_hippocampus_N1_Brain_Region,DOD94_F3_Female_WT_cerebellum_N1_Brain_Region,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_diencephalon_N1_Brain_Region,DOD94_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F3_Female_WT_cerebellum_N1_Brain_Region,FAD184_F3_Female_WT_cortex,FAD184_F3_Female_WT_diencephalon_N1_Brain_Region,FAD184_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F4_Female_WT_cerebellum_N1_Brain_Region,FAD184_F4_Female_WT_cortex,FAD184_F4_Female_WT_diencephalon_N1_Brain_Region,FAD184_F4_Female_WT_hippocampus_N1_Brain_Region,FAD185_M4_Male_WT_cerebellum_N1_Brain_Region,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_diencephalon_N1_Brain_Region,FAD185_M4_Male_WT_hippocampus_N1_Brain_Region,FAD189_M3_Male_WT_cerebellum_N1_Brain_Region,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_diencephalon_N1_Brain_Region,FAD189_M3_Male_WT_hippocampus_N1_Brain_Region,Blank_Blank_Blank_Blank_Blank_N1_Brain_Region
[TG(53:7)|TG(52:0)]_FA18:2,-1.3895978609678201,8.376537036356925,48.44593791818261,3.395208701329043e-12,4.3076710398112233e-10,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,1777721.736694336,1645898.0764770508,704190.7496948242,620764.9202270508,1244096.1319580078,1710605.4948730469,1345801.8821411133,1829313.0742797847,109509.1489868164,145479.53149414063,145006.17120361328,164086.3114013672,189764.99356079104,202866.09313964844,134619.36779785156,127228.1098022461,185764.63415527344,173959.39385986328,117874.2080078125,100502.58728027344,128746.18951416016,143284.52905273438,95468.10729980467,114746.76818847656,1055849.7656860352,1427757.7503356934,1816324.9043579104,1945688.8935546875,1609465.7857055664,1571707.911743164,1244092.021850586,830613.3395996094,1224382.996826172,939572.2490234376,1224713.8658447266,1440003.0162353516,1314439.460205078,1253771.7122192385,1821234.3555297847,1661859.4553833008,1609185.6467895508,577473.4824829102,670443.1457519531,1287158.9397583008,32808.362396240234
[TG(54:6)]_FA18:1,1.3988481136663664,9.407857866250255,46.414770861680154,9.569143003917972e-12,1.165521617877209e-9,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,195345.35510253903,320911.78436279297,110073.66821289063,117212.04907226563,884862.6461791992,183396.5927734375,133241.3302001953,94106.60681152344,1586140.4252929688,1846305.706298828,642182.598815918,243329.8748779297,7187735.903808594,18784181.24426269,4209532.209472656,1125836.612915039,21241842.610839844,22194126.955078125,4606366.096191406,783034.0325927734,7171421.008422852,1558195.5480957031,1215909.2255859375,466373.7537841797,174780.31170654297,201820.4542236328,398768.3504638672,81822.9857788086,103417.08801269533,383310.0072631836,106943.4486694336,116210.04895019533,204276.7738037109,219905.87817382807,118951.80871582033,80845.3862915039,4662866.76171875,14208434.805847168,439001.3912353516,166679.6925048828,242437.1177978516,1463954.4326171875,225309.3558349609,121939.90753173828,43440.762939453125
Cer(d18:0/26:0),-1.3536256006436493,3.326511494610261,46.01517490077481,1.1734055414941298e-11,1.3742384130190866e-9,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,Cer,50815.5637626648,33662.88241195679,28128.30191040039,13291.540733337402,39770.54211425781,37914.12253952026,44583.2830657959,51056.04423522949,4259.920295715332,9235.800579071043,8219.440593719482,10191.320705413818,9079.20086669922,5534.000358581543,5819.340354919434,8702.320777893066,6193.760410308838,7400.760570526123,7368.760494232178,6623.140377044678,6355.100429534912,8048.100582122803,4729.26029586792,8659.100605010986,38615.90335083008,42341.54267120361,50753.743255615234,40862.56318664551,39349.06243896485,40569.1431427002,41360.5831413269,36532.76274108887,31503.82211303711,39621.66307067871,35239.82265853882,45838.40328979492,34982.922538757324,33929.94209289551,41529.26274108887,46079.46286010742,53158.803382873535,33572.00225067139,34013.82206726074,42527.74258422852,1792.0601234436035
PE(44:1),-1.341161893863579,8.000907862869472,45.197052223451465,1.7817306950722863e-11,2.009396283887078e-9,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PE,1277480.9319763184,1188196.8325042725,590735.1370697021,468652.19704437256,1035142.7374687196,1365882.322013855,981986.9116897584,1451388.5310287476,121363.66858673096,131854.8496170044,178593.91080474854,161322.22917175293,167350.01146697998,119501.5877418518,122981.56964492798,137036.60969161987,152411.47048568726,114454.84790802002,97484.12687683104,91430.88668823242,99610.30679321288,155954.69045639038,92591.4865951538,118894.1287498474,796571.9779052734,1127260.4710273745,1303418.8945388794,1477921.850883484,1267658.436767578,1119985.2969665527,890080.9170227051,613352.9843902588,1005883.1770095824,864649.9012145996,948922.8891792296,1130414.4385299685,1040173.5802650452,910853.5883636476,1365767.571559906,1178938.33146286,1143060.3612174988,504413.1514625549,523998.86211013794,997330.02759552,64799.24423217773
[TG(54:8)|TG(53:1)]_FA18:3,1.376992628039755,9.56766654117505,45.04328097377498,1.9272739348451354e-11,2.095910404144085e-9,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,218432.59399414065,355736.54333496094,118931.7484741211,153090.31201171875,934922.619140625,178792.8939819336,139588.3709716797,114887.16809082033,1860259.9578857424,2071131.880126953,822328.67578125,288536.95935058594,8719676.911621094,20293383.642822266,4723627.466064453,1327383.1115722656,22574725.44897461,25407102.694213867,4909179.104492188,917316.3161621094,8137389.653808594,1693614.2082519531,1403886.3381347656,555687.78515625,199509.9741821289,225582.35638427731,476435.97033691406,99660.26654052734,125853.94934082033,448981.9650878906,121359.50708007813,141621.87084960938,232693.59765625,251690.3994140625,145618.5291748047,107625.92822265624,4863312.215698242,16362396.384399414,475762.03674316406,183244.6722412109,289151.4822998047,1687968.401977539,265212.82263183594,139078.56994628906,50717.52389526367
[TG(54:7)|TG(53:0)]_FA18:2,1.372687961742602,9.497496510944048,44.77525397779243,2.2099812117339216e-11,2.3204802723206176e-9,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,188388.934173584,331872.8641357422,101778.96716308594,126787.34924316406,961160.4509277344,180958.1929931641,125172.08911132813,103820.86724853516,1684303.7884521484,1838487.0573730469,707229.6955566406,339304.82403564453,8192199.799804687,18663446.154296875,4896680.862548828,1103201.6076660156,22063582.537597656,24075347.283569336,4814550.408203125,803915.0362548828,7739142.238037109,1697941.3365478516,1443515.5284423828,516570.4508666992,175710.59143066406,213621.61303710935,456963.0363769531,95689.24658203124,130337.3295288086,411631.9666748047,119102.2074584961,111929.48724365234,221620.2911376953,234790.07830810547,132099.548828125,78863.905517578125,5000137.0146484375,15338294.781555176,455835.07421875,164545.37139892578,254340.57794189453,1625489.6192626953,254775.67834472656,125383.72821044922,46564.96325683594
FA(18:2),-1.329649456721743,7.0664828514558735,44.43996415191941,2.622780316876605e-11,2.581461751934359e-9,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,FA,91295.8275756836,174883.3123779297,68492.28454589844,667294.5902099609,155117.10821533203,298758.0430908203,128841.29150390624,728257.1982421875,98401.12902832033,73112.46588134766,786349.7210693359,166355.9129333496,704349.01416015625,52096.063415527344,258129.59197998047,70495.78576660156,355850.6833496094,883728.8199462891,61142.38470458984,48478.68359375,138632.43383789063,90337.70544433594,108449.7490234375,417851.2023925781,196374.4150390625,353681.74938964844,715470.573059082,1507772.2788085938,1062475.6064453125,84620.44519042969,252698.4376220703,81610.44448852539,422138.0263671875,109838.74688720705,1704104.0600585938,95833.90838623048,807882.526550293,2289840.9837646484,318123.65911865234,144516.6283569336,113501.08819580078,194293.45635986328,143460.2904663086,314761.9736328125,92326.447265625
FA(30:1),-1.3295859048863783,7.899398470250208,44.43600546568814,2.6280891399003328e-11,2.581461751934359e-9,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,FA,37934.342781066895,2237094.442993164,188318.89324569705,913941.9959106444,553913.3770446777,873246.7853240967,588636.6999969482,2409260.2674980164,116861.18516540527,129965.14849853516,232970.9758605957,130488.96948242188,226113.1979370117,102073.8048248291,91610.24841308594,98799.78436279295,168734.55430603027,202487.91818237305,76421.46682739258,72029.76539611816,100551.66612243652,200417.0348815918,84402.92451477051,135318.57009887695,671026.7630767822,1269407.046722412,2216504.223022461,1444838.7722473145,1378772.1616363523,595602.450302124,1184442.4351501465,303231.2611846924,677737.0124816895,698882.6817779541,925839.5753631592,718744.0816345215,2475351.2074279785,1122954.3367156982,1024594.885559082,571821.3587188721,482871.0517425537,389687.6827545166,398587.3764190674,455565.4866638184,25251.52146911621
LPC(24:0),-1.3111018948342714,10.013803040485076,43.23350953096414,4.858149459243192e-11,4.482747001028946e-9,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PC,4603236.837402344,4080159.490722656,2993010.6650390625,3035732.380126953,4234620.5537109375,4785997.157958984,4196932.302246094,4636961.5380859375,678821.7663574219,874238.49658203125,666926.3883056641,962746.7464599608,908258.9899902344,714250.7322998047,511769.99645996094,714065.1926269531,619003.6652832031,646901.8220214844,763118.4753417969,600970.9619140625,516704.6123046875,801756.3564453125,378214.8869628906,718077.5908203125,3929049.4956054688,4282644.6162109375,4350199.314453125,5341079.8818359375,4508535.674316406,4639725.8984375,3809706.579345703,3243856.2265625,3715666.822265625,3956416.30859375,3560465.539550781,4207227.968261719,4298347.300048828,3962921.3837890634,4683242.953125,4565285.9443359375,4336371.341796875,2845112.828125,2960505.8759765625,4701352.3974609375,98562.5264892578
LPC(24:1),-1.311503283676668,10.006557794126591,43.25946501936028,4.7941300513229483e-11,4.482747001028946e-9,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PC,4682817.646484375,3992355.751464844,2971980.822265625,2989996.987548828,4176971.107421875,4869692.069824219,4178668.505859375,4548652.8330078125,660636.18701171875,864104.75439453125,659611.7663574219,947463.6771240234,906258.7806396484,719430.9533691406,511728.5339355469,703872.4908447266,628152.1983642578,650588.9255371094,757552.439453125,598382.2253417969,511041.0988769531,795828.7060546875,368480.0861816406,706272.10205078125,3880371.0087890634,4327642.6865234375,4335928.9375,5272523.836914063,4512696.41796875,4603751.143066406,3770104.9841308594,3168024.669921875,3687851.604492188,3950509.622070313,3553542.5341796875,4206632.830078125,4236278.307373047,3981253.432617188,4639278.119140625,4545923.9130859375,4349009.6767578125,2812758.185546875,2939402.4326171875,4707881.474853516,98224.22705078124
PC(22:0),-1.3040778738700383,9.639843660368319,42.780428687685344,6.124181219702205e-11,5.484744651174475e-9,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PC,3507112.3403320313,3280426.8627929688,2258244.2055664063,2324176.128173828,3187713.759765625,3756876.123046875,3222707.2924804688,3519406.118652344,531887.6955566406,672325.24755859375,588671.8991699219,742475.70751953125,695501.8420410156,564488.13671875,426230.734375,560010.240234375,516390.697265625,548612.9410400391,569792.064453125,475063.4091796875,411023.3898925781,624878.14599609375,304280.3046875,587647.1022949219,3104708.169921875,3380154.7939453125,3391033.039550781,4077941.171142578,3523188.8232421875,3545898.803222656,2950728.889160156,2455371.291015625,2865448.8569335938,3060141.030273437,2676939.390625,3219591.5419921875,3266668.7204589844,3003446.936523437,3582096.779296875,3554628.092773437,3293150.992675781,2138261.5673828125,2412463.18359375,3554114.2106933594,98047.44714355467
[TG(60:12)|TG(59:5)]_FA22:6,1.3345015718395343,8.143231833379588,42.42809041906366,7.332926237026856e-11,6.3796458262133655e-9,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,738700.5050048828,665326.2079467773,524849.7535400391,417017.1676025391,911657.3312683104,504591.4323730469,523072.8819580078,237433.05541992188,2966136.679138184,2124002.216796875,3521182.3016967773,1447191.790588379,2457398.694335937,2388499.144744873,2402561.0524902344,740073.8527832031,2961498.70501709,1654464.7843017578,1823652.206298828,848090.4425354004,2629574.4990844727,976849.1293640136,1365850.968383789,819580.2326660156,463727.6160888672,351155.5463256836,392722.085357666,186459.87252807617,431120.79205322266,482750.3552856445,292151.7185974121,319281.9997558594,707362.7299194336,661907.6256713867,521580.4147949219,182706.9323425293,812131.7596435547,606627.4817199707,358754.18341064453,219734.19430541992,439281.0313720703,553286.1589355469,384114.8269958496,229935.17651367188,84368.56564331055
[TG(52:5)]_FA18:0,-1.2868926560328788,7.7492416941402285,41.681098789795215,1.0744268854935357e-10,9.08786073979949e-9,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,1159708.3243408203,1031266.0767822266,476952.8981323242,374212.4312133789,778246.2439880371,1091218.444152832,858284.9007568359,1208726.7245483398,95637.46746826172,112788.58709716795,112303.24731445313,128432.0085144043,171496.9309387207,196109.6951904297,104985.80673217772,104457.52661132813,243353.57489013672,221577.05377197263,104271.56704711914,81759.24615478516,160978.3299560547,127342.189453125,88370.465576171875,104581.62664794922,692361.1066894531,957920.9559326172,1147048.912536621,1336902.0599975586,983353.1069946288,988023.7058105468,773985.3583374023,509242.1770019531,729578.6400146484,578623.995300293,718393.95458984375,862497.7973022461,830917.7530212402,894519.5750732422,1117137.2780151367,1036941.0848999023,1016898.295501709,352849.72650146484,417737.1564636231,842065.9384765625,26629.72183227539
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:1,1.312768635020076,5.340032067813233,41.1145047016671,1.4356695029543636e-10,1.181517199052983e-8,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,248587.55429840088,191799.69039154053,224303.0769882202,170829.49340057373,158358.72882461548,188956.83322525024,2946.880226135254,277437.6010360718,211255.5946121216,148418.06885528564,162984.59084320068,69014.60486602783,116003.66875457764,159432.28983306885,79788.12594223022,122716.78902053832,58527.44399642944,48129.08336639404,43560.68323135376,126053.36786651611,27808.541984558105,2938.3401985168457,121319.96685791016,2979.200206756592,163015.91341781616,176672.25147628784,197568.55099487305,158374.57176208496,2896.780204772949,2895.500202178955,2898.660202026367,2904.9802169799805,2964.480224609375,2912.800201416016,2939.3402137756348,7788.440601348877,2884.380226135254,2883.700210571289,10357.580741882324,2882.060218811035,21707.381565094,15485.861095428469,11872.740837097168,2899.320209503174,842503.0589599609
[TG(57:9)|TG(56:2)]_FA18:0,1.3071138962659652,8.736205495048145,40.77911445776772,1.7044503043901024e-10,1.3658029412810164e-8,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,296992.0201416016,395679.4693603516,240032.8365478516,218298.8768310547,951890.6306762696,222100.9183349609,285339.8395996094,268411.0999145508,1399876.3697509766,1271203.9591064453,1188641.5225830078,625587.4868774414,5152419.646484375,10191903.440979004,2980041.9189453125,803179.7800292969,9988929.838134766,10101040.147460938,2352660.5584106445,948547.505493164,5093689.684509277,1145732.017944336,1052739.1328125,823417.0814819336,207988.35424804688,193606.85424804688,276994.12017822266,129703.0894165039,206444.85485839844,262665.6979370117,172794.3324584961,262015.45849609372,379287.67010498047,253663.67669677731,252235.5555419922,194470.53515625,3090475.276611328,6903707.161315918,335720.7028808594,222533.0587158203,277548.94104003906,663363.5460205078,346791.3031616211,280866.5415649414,43043.86297607422
[TG(59:13)|TG(58:6)]_FA20:4,1.2998895760143476,9.04069087982404,40.348945855977945,2.1242001712706875e-10,1.658510133722883e-8,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,448407.0710449219,506349.1950683594,216736.47354125977,334443.8873901367,1069293.5994262695,232144.81494140625,349023.3028564453,351835.1658935547,1622136.9736938477,1615419.028930664,1176706.655517578,800789.7810058594,6348683.842041016,12257511.724853516,3561067.4975585938,1098749.4518432615,12317416.025634766,12506287.833984377,3036244.9418945313,1132109.5127563477,6631632.217529297,1527290.793395996,1509237.7260742188,916387.2291259766,269236.2016906738,285330.35986328125,316308.4045410156,240785.65655517575,299231.7805786133,312683.59924316406,232109.25830078125,324790.9639892578,435126.3706054688,314113.18493652344,327916.84375,374577.0485839844,3549653.3513183594,8234190.794067383,499000.1796875,320479.0230102539,391822.80603027344,881652.4300537109,392782.7057495117,329706.9229736328,51030.26315307617
PI(35:5)|PI(O-36:5)|PI(P-36:4),-1.2529181979782011,6.8925183717240435,39.547291401877374,3.202102497969243e-10,2.4376005265790863e-8,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PI,569032.0840454102,520114.29901123047,272147.4791870117,246323.53637695313,486685.0155944824,564647.5192260742,432545.0132751465,639757.0421447754,82408.72607421875,98120.70639038086,99700.68795776369,109441.62689208984,112311.36953735352,111296.08819580078,71653.2045288086,90236.58599853516,93909.50631713869,88087.32638549805,72486.544921875,74545.58480834961,74308.6450805664,120402.6078491211,79399.58547973633,80061.4253540039,388572.6688232422,533139.2157592773,583100.7196350098,718094.7596435547,528024.7982177734,533183.2753295898,377364.7880554199,306537.96182250977,425933.5524902344,376345.1072692871,410958.17178344727,466885.6948852539,467699.93283081055,437375.2327270508,624582.44384765625,553821.1786499023,514215.9018554688,259233.63604736328,236172.6385192871,446469.6868896485,43434.64291381836
[TG(57:11)|TG(56:4)]_FA18:2,1.2854805587013123,8.89853654257267,39.49691908524255,3.285774069631403e-10,2.4402883029335662e-8,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,317425.23962402344,443951.8137817383,255922.3571166992,246139.5379638672,1146817.6298828125,252702.99786376956,292230.7609863281,293053.5573730469,1525076.6829833984,1364942.889892578,1310881.4432373047,749877.8983154297,5960703.369628906,10995359.990112305,3502541.3828125,889038.8934326172,10961054.037597656,10822770.368286133,2682525.8408203125,994420.1602783204,5980027.896728516,1294508.6135864258,1373933.6539916992,883114.4450683594,225100.8756103516,205797.7950439453,316715.801940918,149593.69146728516,237883.77575683597,292889.2003173828,175957.61419677734,278134.52154541016,458830.8281860352,290301.6027832031,287992.54260253906,212845.3153076172,3530891.4384765625,7751460.697021484,406535.2286376953,233403.47509765625,317970.0630493164,828544.5628662109,402002.8051757813,291824.0603027344,51036.283752441406
[TG(40:2)]_FA16:1,-1.2498430677579753,8.467908672148434,39.357162019347015,3.529558904194676e-10,2.5589302055411402e-8,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,1186916.1295166016,1482576.8410644531,898316.4246826172,880463.9066162109,1263861.108642578,1477031.2862548828,1388708.3731689453,1105074.0538330078,353520.3835449219,422996.4069824219,604381.1682128906,484046.9956054688,588948.2375488281,421313.0487060547,462200.3107910156,561752.9835205078,370612.7717285156,432292.8681640625,442515.4151611328,310873.2006835937,246033.1580810547,363653.3035888672,218948.1944580078,355219.1472167969,1160264.2969970703,1210467.3424072266,3122273.1638793945,1112482.7717285156,1666996.8022460938,1522519.9248046875,1368680.4372558594,1443883.5083007813,1170441.9008789063,1012230.0789794922,1014277.8275146484,1713808.1204833984,1819671.343017578,1213003.7310791016,1410131.8934326172,1724577.0482177734,914696.4921875,602039.6982421875,1337608.5925292969,1053503.5642089844,54243.9838256836
[TG(60:11)|TG(59:4)]_FA22:5,1.2811815100462618,7.963775387044348,39.2441210548841,3.739927584608716e-10,2.648390580263614e-8,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,671953.0221557617,557559.8624267578,475264.2748413086,336228.12365722656,823598.8026123047,481469.69818115234,475062.3123779297,233997.5965576172,2648283.095336914,1847779.690979004,3240851.23815918,1107259.5296936035,2107619.1834106445,2120322.901123047,2148068.628967285,603452.178527832,2468913.024230957,1530168.8942260742,1469711.676696777,763440.79345703125,2276051.0715942383,835772.0821533203,1183473.026977539,733349.1309509277,384405.6868286133,293571.6202392578,421675.6617736816,177208.55154418945,370372.8640136719,442773.41662597656,258974.4760437012,272601.0993041992,676317.8728027344,613467.6634521484,500770.5349121094,162317.0520324707,748090.8194580078,572974.5184936523,315790.6248779297,196556.0538330078,383520.56640625,473887.91119384766,329931.9855957031,208514.41583251956,80920.16526794434
