Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M2-5xFAD-cortex10x_01202023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M1FAD173-5xFAD-Cortex10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,M2FAD173-5xFAD-Cortex10x_01192023,M2FAD173-5xFAD-Diencephalon10x_01192023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-cerebellum10x_01202023,DOD100-M1-WT-cortex10x_01202023,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,DOD99-M2-WT-cortex10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,M5FAD173-WT-Cortex10x_01192023,M5FAD173-WT-Diencephalon10x_01192023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(58:7)_FA 18:1,TAG,51913.52391052246,88296.40625,70890.4248046875,65500.78405761719,438581.90911865234,86227.5658569336,49036.64324951172,69730.80471801758,71087.18472290039,113364.82846069336,53295.243560791016,97224.70764160156,103134.7261352539,85273.02546691895,61932.36444091797,102954.50741577148,71370.14434814453,77735.80520629883,48667.623443603516,66609.90460205078,120848.90841674805,70852.4446105957,46938.62368774414,186827.2128753662,80890.00631713867,94370.18670654297,46999.46337890625,62509.74417114258,89177.06549072266,55776.724182128906,46074.06311035156,36611.28298950195,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:7)_FA 18:2,TAG,31839.482330322266,39964.3030090332,42196.70315551758,67152.70446777344,90369.02563476562,39847.04260253906,46333.0235748291,36820.80277252197,37613.66242980957,47546.36343383789,35453.86296081543,51447.323875427246,47823.543045043945,47939.72297286987,39929.88332366943,43905.24343109131,34455.282470703125,31467.80224609375,35773.443099975586,36877.80224609375,37492.60269165039,40316.78289794922,29277.861724853516,58898.74380493164,41128.48289489746,42623.30291748047,33299.78257751465,31492.32221221924,38113.3025970459,37146.142486572266,34949.82215118408,31000.122283935547,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:7)_FA 20:0,TAG,39703.14242553711,66740.64483642578,71131.82383728027,49971.18428039551,34232.5026550293,56380.784240722656,62344.12463378906,42781.02282714844,119062.96900939941,67064.0658569336,146664.0316772461,219256.09686660767,197513.9144744873,139212.8112640381,200015.95705413818,83189.70581054688,58305.6047668457,55951.80340576172,43983.6626663208,51639.1442489624,91393.10751342773,56557.263412475586,61349.94403076172,63323.86585998535,85484.00662231445,69530.72525024414,75203.52473449707,64772.285583496094,73375.04507446289,47282.64413833618,88074.58633422852,23436.641555786133,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:7)_FA 20:4,TAG,21029.441482543945,25606.822052001953,29942.482162475586,53059.644050598145,34070.242752075195,27208.92192840576,32111.90251159668,32534.682014465332,30050.922088623047,26354.741828918457,28742.42222595215,33505.52207946777,29438.421936035156,34174.482681274414,29252.902389526367,25229.381805419922,21426.08168029785,20939.381576538086,26487.561653137207,27949.782192230225,22162.46157836914,27340.40196609497,22663.56153869629,31512.762435913086,27058.201736450195,29418.74225616455,24461.70188140869,25458.441696166992,26010.06187438965,23717.761528015137,24060.92169189453,17697.08115386963,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:8)_FA 16:0,TAG,29852.041870117188,35683.9423828125,43254.78355407715,65551.08503723145,33820.722564697266,43393.0030670166,36900.142837524414,44380.58270263672,44795.50277709961,35576.242431640625,34963.7825012207,49952.50321960449,42802.84307861328,36455.70243835449,41771.22296142578,35182.22230529785,30681.82258605957,29455.922317504883,32931.062072753906,34204.9225769043,32580.122497558594,40201.72233581543,35905.482482910156,36462.04275512695,39239.80308532715,37749.442626953125,31941.20245361328,30179.922073364258,41602.86336517334,38293.70263671875,35323.28271484375,33646.12242126465,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:8)_FA 16:1,TAG,27827.841918945312,37619.762771606445,42140.962890625,41579.14303588867,32148.92205810547,45422.88345336914,32339.622467041016,48669.64343261719,47039.08312988281,35487.842346191406,32953.062576293945,53258.663803100586,45673.6630859375,38094.84280395508,46931.18312072754,40052.82305908203,31265.30239868164,32256.382385253906,35633.802185058594,37411.7428894043,33573.822265625,38571.14294433594,37587.123123168945,33931.882232666016,41459.8024597168,38147.762756347656,32952.12210083008,34407.66244506836,49762.20333862305,34969.88259887695,32732.142211914062,24379.46174621582,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:8)_FA 18:0,TAG,48439.883728027344,43565.943115234375,47937.883239746094,53873.10354614258,43948.52314758301,44940.323150634766,40718.64309692383,47803.20292663574,59351.444396972656,41930.963287353516,48290.06343078613,51709.723541259766,50135.72361755371,40603.88249206543,42780.36346435547,36841.20297241211,51222.04415893555,40624.08282470703,40962.44250488281,49948.34359741211,55083.06413269043,50807.82357788086,46812.7628326416,41479.8630065918,49381.203704833984,49946.683502197266,39477.30258178711,44364.14389038086,54758.26402282715,36152.882415771484,41769.28282165527,28531.862182617188,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:8)_FA 18:1,TAG,40908.96241760254,47928.863342285156,53242.163513183594,62656.78512573242,72308.02618408203,61560.584060668945,48906.22329711914,67363.84561157227,58711.864013671875,51177.60382080078,46736.58331298828,71051.30445861816,67048.94525146484,58564.70364379883,55021.9836730957,66760.58456420898,47197.14367675781,47902.20401763916,48423.163833618164,44537.16279602051,49260.42332458496,45304.063415527344,44171.743423461914,58829.66442871094,54105.70394897461,52298.20350646973,40869.44284057617,52354.06332397461,62770.783935546875,45983.38298034668,45769.502990722656,29198.041931152344,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:8)_FA 18:2,TAG,52776.06362915039,75907.0248413086,75508.04595947266,68225.02462768555,438194.1513366699,82567.32626342773,47634.10314941406,75212.00527954102,72065.10552978516,113596.0478515625,52753.10417175293,97437.52662658691,101757.14602661133,82529.6050415039,59055.924072265625,107896.04760742188,75701.46551513672,74336.26559448242,50684.44421386719,65631.98498535156,130560.16967773438,75152.38507080078,46038.00338745117,194845.0531616211,83422.2660522461,92929.20697021484,50786.52290344238,60727.343322753906,97267.68731689453,54920.223693847656,51122.1438293457,34942.66258239746,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:8)_FA 20:0,TAG,30205.502349853516,34199.32277679443,28455.601776123047,36917.442153930664,33076.06234741211,35273.68272399902,27275.662155151367,35389.32247924805,347220.5799560547,40271.56262207031,37812.782455444336,34072.86198425293,42440.74317932129,36963.423263549805,31555.3018951416,33213.64287567139,25080.001861572266,24750.1417388916,25472.54168701172,36008.38243103027,46437.58364868164,41663.942962646484,29229.382247924805,34498.922302246094,58437.58432006836,37227.8028717041,31859.96206665039,28531.241737365723,33171.44223022461,29062.86212158203,28234.76210784912,27536.982162475586,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:8)_FA 20:4,TAG,24740.08169555664,34473.122257232666,39720.36309051514,77324.02523803711,47011.82357788086,36985.34272766113,42188.50298309326,32668.562057495117,37753.32304382324,35468.76259613037,37272.50241088867,38214.76217651367,41971.62272644043,44175.403076171875,43279.54244995117,38173.10259246826,32485.622360229492,25699.50212097168,33234.86233520508,35024.9026184082,30968.40259552002,40916.02272796631,30768.042526245117,37755.86308288574,34861.82270812988,37313.642822265625,34152.282135009766,29779.542388916016,33571.002502441406,30092.58226776123,32142.601936340332,17268.6810836792,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:9)_FA 16:0,TAG,19600.821701049805,25217.081604003906,29740.08225250244,46679.66328430176,26270.341903686523,27497.441986083984,25987.901824951172,23842.941619873047,25550.70179748535,24075.501663208008,19682.501541137695,24081.78173828125,23090.501388549805,21474.801391601562,22587.421424865723,21605.201530456543,23288.461517333984,19580.841270446777,22411.141792297363,25441.14176940918,26252.52163696289,28359.90217590332,22759.4415435791,24020.58159637451,27509.98178100586,28362.18194580078,22346.121864318848,21932.201667785645,24705.16162109375,23479.60189819336,20543.30136871338,19006.40135192871,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:9)_FA 16:1,TAG,30339.782135009766,36594.80268859863,42160.4432220459,58750.244400024414,32226.822326660156,43373.283447265625,36205.82287597656,41163.32293701172,46904.58380126953,36304.38259887695,35956.022399902344,48808.20297241211,42567.86291503906,35958.822341918945,39840.16278839111,34310.56238555908,34115.64237976074,29651.822235107422,30749.46224975586,36608.843032836914,31555.182205200195,42043.00291442871,37582.70219421387,37695.52279663086,42250.12316894531,43163.742736816406,34407.00225830078,32893.38188171387,43957.122985839844,40729.44317626953,36737.34210205078,34453.062576293945,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:9)_FA 18:0,TAG,22869.641647338867,26289.841552734375,30692.982513427734,40394.32276916504,24817.501693725586,26176.6417388916,23871.821647644043,23493.681838989258,29845.4619140625,24318.681610107422,21538.961490631104,30250.10178375244,29904.762237548828,25926.02170562744,25490.461784362793,25390.381629943848,26880.862014770508,22506.101600646973,23350.701751708984,28315.061950683594,30286.20245361328,32659.082458496094,27470.921966552734,24506.14178466797,28713.88198852539,27699.721710205078,23629.6817779541,22647.641799926758,27362.662139892578,23177.74158859253,24810.241928100586,21806.04155731201,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:9)_FA 18:1,TAG,50706.48335266113,46760.46374511719,48618.482971191406,58384.34387207031,43022.202880859375,45581.303466796875,50902.06359863281,57213.26428222656,54860.04431152344,40824.66311645508,56451.243392944336,52502.06332397461,52913.9235534668,39577.80261993408,42243.3828125,50127.843185424805,53335.883697509766,40402.842712402344,44361.923400878906,54586.98350524902,68296.90625,45676.623474121094,42122.56315612793,43853.22250366211,47643.94331359863,49751.86404418945,45418.943771362305,45328.26284790039,55780.36375427246,42312.32302856445,49873.94371032715,30206.482177734375,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:9)_FA 18:2,TAG,39015.66232299805,49238.923248291016,54401.28430175781,66365.16497802734,75839.16534423828,61837.104919433594,43804.44303894043,67349.46533203125,60369.28364562988,52010.48355102539,48497.08312988281,70657.70539855957,61113.0636138916,57583.32388305664,57142.203872680664,65605.525390625,48538.92367553711,45146.223373413086,44282.4638671875,44587.30303955078,48895.24331665039,46496.062896728516,42040.342712402344,63279.16491699219,57963.424072265625,51778.763732910156,41561.20275878906,48731.4836730957,62589.884765625,44083.363189697266,46155.92329406738,24124.42172241211,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:9)_FA 20:0,TAG,25427.201919555664,30843.98275756836,37146.64260864258,53509.74353027344,34311.862396240234,38274.40254974365,30961.122398376465,38620.022369384766,49705.50296020508,30157.122047424316,32077.441864013672,46213.622131347656,36868.00303649902,39328.743072509766,33717.66209411621,35780.04250335693,24956.781616210938,28001.022338867188,27125.042373657227,31748.84197998047,36117.54280090332,29471.842315673828,27816.202125549316,33475.34208679199,34794.26274108887,36277.10271835327,28349.86196899414,28549.601593017578,31711.9022064209,31700.761932373047,31009.76222229004,43628.22262573242,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(58:9)_FA 20:4,TAG,28802.102294921875,31133.462158203125,36597.68278503418,54609.263412475586,38752.36283874512,32046.542304992676,39049.50312805176,31328.942474365234,32534.94203186035,28150.28210067749,30056.081787109375,35112.12188720703,32952.30247116089,32765.34226989746,34426.82211303711,29639.622200012207,34076.80191040039,22727.68173980713,26379.861770629883,34569.342346191406,36468.78305053711,31879.38230895996,25897.921844482422,31899.682403564453,30998.862007141113,31008.902465820312,31083.16184234619,31395.46187210083,32662.062126159668,27544.322036743164,28876.922065734863,18858.701385498047,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:0)_FA 16:0,TAG,15013.9810256958,20886.1215133667,25170.001907348633,28201.10223388672,15846.08122253418,20578.661651611328,15858.941101074219,20345.20142364502,22915.281524658203,18635.601234436035,16982.761386871338,22372.281589508057,20412.241325378418,18662.281246185303,18442.52128982544,17919.601230621338,18258.88124847412,19302.361541748047,13767.360919952393,18762.32137298584,16456.28127670288,20989.82147216797,19819.801193237305,16656.381286621094,21361.601501464844,18122.801357269287,16266.621173858643,16676.561141967773,19612.921268463135,18392.401081085205,16935.30113220215,15923.341106414795,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:0)_FA 16:1,TAG,14462.061004638672,16989.081344604492,19979.921432495117,24935.96181488037,12981.320991516113,15719.001220703125,15094.840950012207,16092.261058807373,13657.000961303711,12590.340934753418,11975.240768432617,15477.201171875,15553.541080474854,14595.501091003418,16106.461101531982,13730.020935058594,14773.401084899902,12086.02088546753,12409.100784301758,16064.201080322266,15894.881065368652,16015.500999450684,15450.420955657959,14174.100944519043,16357.981155395508,17235.981117248535,14365.7008934021,12566.720916748047,16910.841175079346,15349.060997009277,13718.461051940918,12940.440822601318,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:0)_FA 18:0,TAG,34238.242263793945,39160.82289123535,50425.90337371826,46096.32332992554,27101.10203552246,47865.003173828125,46351.18294906616,46853.962871551514,40873.52340698242,32531.36261367798,38352.20327758789,45639.16321563721,40086.80298233032,36346.54279708862,38914.162185668945,43590.12296295166,28964.402042388916,43327.68249511719,33443.90227127075,33236.08203125,47267.16365432739,36234.802894592285,42527.72361755371,34952.60237121582,40187.52342224121,56438.804275512695,37858.04271697998,36760.782974243164,56848.46424865723,48344.40325164795,40751.183280944824,103851.90665435791,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:0)_FA 18:1,TAG,16648.161026000977,24011.54158782959,29102.962196350098,35379.82244873047,17559.721225738525,19939.441436767578,25437.80149459839,21344.681442260742,19336.381423950195,17107.56121826172,19771.621253967285,22286.401611328125,22448.101440429688,20301.981285095215,20624.621627807617,25697.122116088867,19540.381271362305,18052.64133453369,19246.86137008667,17057.141082763672,19541.821098327637,23262.66166305542,20861.261562347412,20110.381454467773,20330.401500701904,21951.381702423096,19859.501392364502,17361.061111450195,22649.941188812256,18892.68141937256,17602.081253051758,18716.081329345703,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:0)_FA 18:2,TAG,17864.341331481934,21032.961269378662,22225.381385803223,26806.421966552734,17292.061332702637,20286.16148376465,16823.2410736084,19249.121383666992,16880.061237335205,15381.321044921875,15706.681106567383,18814.58123397827,17906.84112548828,17152.001091003418,14842.16104888916,18289.70125579834,13800.24089050293,13802.5810546875,14886.561084747314,16463.461311340332,16694.121116638184,20824.86149597168,16657.84117126465,18094.32134246826,19081.341430664062,17669.761169433594,14164.440929412842,15325.621002197266,14506.020988464355,14821.920959472656,14037.62088394165,14047.741180419922,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:0)_FA 20:0,TAG,108512.72756958008,114015.15029144287,97646.66851043701,112132.32873535156,85910.52668762207,102696.34554290771,151288.70948028564,123654.58588027954,109255.76902389526,97688.2661743164,266523.3593406677,144924.83066177368,116758.43007659912,109497.70585632324,158801.65253448486,119126.78565979004,87893.1448135376,98123.34956359863,95932.66863632202,111764.13143539429,131654.95105743408,74815.1649017334,135794.33156585693,111890.36525344849,136924.6890182495,101978.24603652954,133384.02709960938,135251.45168304443,99480.66806030273,115290.74520111084,113377.46604156494,107269.90867614746,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:0)_FA 20:4,TAG,15703.6812210083,18836.121589660645,20905.66152191162,33956.16264343262,16173.661041259766,18553.421173095703,17256.981101989746,17215.900909423828,16328.701110839844,15919.921096801758,16443.101165771484,16312.920906066895,19226.161422729492,16017.961116790771,17115.621437072754,21195.101406097412,14678.781021118164,15072.440925598145,14554.061191558838,15731.901187896729,16428.581157684326,18242.50115585327,16422.24122619629,16315.60111618042,20792.82131576538,17036.44129562378,15104.781070709229,14300.901111602783,14834.261112213135,16429.681312561035,15024.920997619629,18389.961143493652,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:1)_FA 16:0,TAG,13867.14102935791,17824.581245422363,19649.241470336914,27628.481994628906,15569.681228637695,18442.721420288086,17437.541175842285,19206.76132965088,17808.92123413086,16899.82118988037,13391.480945587158,22511.76178741455,18435.40121459961,16530.56125640869,19194.561374664307,15949.34098815918,13494.540977478027,15165.821075439453,14914.841205596924,17808.821319580078,16233.04118347168,20547.481231689453,17417.7013092041,16085.441123962402,18993.08148956299,20056.021171569824,15307.661026000977,15239.201194763184,18320.22134399414,15707.521175384521,17686.361236572266,14615.861053466797,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:1)_FA 16:1,TAG,15971.721282958984,17873.021194458008,24920.902030944824,26255.181953430176,16634.621047973633,21490.721649169922,18305.881340026855,20117.18137359619,23145.221504211426,18580.421367645264,16980.401218414307,22891.46152496338,19115.34152984619,17783.24119949341,17104.201248168945,16745.20122909546,14844.681018829346,14834.401191711426,16326.781192779541,19383.441535949707,17038.98117828369,23369.981800079346,19836.241493225098,17704.98133468628,19909.401473999023,22272.461498260498,17567.66136932373,14935.90098953247,20974.461490631104,18714.101287841797,17006.041221618652,17585.28122329712,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:1)_FA 18:0,TAG,19657.841217041016,20267.901458740234,28394.902236938477,39893.38259887695,19116.941436767578,27322.761756896973,22387.481735229492,28179.062255859375,31058.82257080078,21962.62136077881,21895.721519470215,34509.08285522461,27631.941833496094,25895.841636657715,26436.96196746826,23140.941528320312,20741.421501159668,17996.68140411377,23535.42152404785,24789.141487121582,23794.621620178223,25426.281829833984,22719.041690826416,18195.341339111328,25723.22184753418,24001.7813873291,19760.54151916504,20219.70125579834,28753.602210998535,20768.321578979492,22263.50164794922,19746.101196289062,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:1)_FA 18:1,TAG,47275.803787231445,60180.12366485596,58266.54493713379,57264.78381347656,37013.72309875488,49540.52326965332,59853.46491241455,56998.82458496094,42470.343185424805,35818.52244567871,46382.10321044922,45412.683670043945,47224.44337463379,36849.6823425293,41467.88284301758,70828.5843963623,41633.52325439453,48537.52297973633,43625.48342895508,44970.4229888916,63578.5242767334,47500.32389831543,46585.103271484375,45063.423683166504,45154.86259460449,63637.60346984863,43188.403160095215,45215.84320831299,64201.584213256836,64588.88381958008,38580.623054504395,122032.45034790039,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:1)_FA 18:2,TAG,17510.38126373291,25993.98198699951,31260.90235900879,39243.682888031006,17417.98120880127,23572.181884765625,26131.16167449951,19887.161499023438,20859.18165588379,21215.88166809082,19518.82159423828,21288.28143310547,21696.721481323242,20012.361320495605,21242.26145553589,29067.84157562256,18257.181282043457,17778.261276245117,20583.881393432617,18044.441368103027,20786.14167022705,24596.48149871826,19451.10137939453,18992.50119781494,21846.581741333008,23119.841674804688,20928.401374816895,18964.36127471924,22632.721488952637,19384.881587982178,18609.741333007812,19596.2611618042,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:1)_FA 20:0,TAG,19903.181308746338,23832.141731262207,22548.021827697754,29198.68212890625,16313.481121063232,20566.64154815674,20954.141510009766,23638.201416015625,26907.46173095703,17689.70118713379,22728.661651611328,27109.341423034668,26308.561889648438,20618.601627349854,23334.221591949463,21989.301830291748,18382.341468811035,16950.441284179688,18762.921257019043,18256.52143096924,23827.741622924805,21915.801761627197,22492.961585998535,19191.881340026855,20594.721572875977,24710.381690979004,16505.64093017578,17578.441329956055,21495.341232299805,21538.161628723145,21461.56134033203,17869.50096511841,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:1)_FA 20:4,TAG,21656.441291809082,30719.282585144043,31987.562927246094,37995.60289764404,25257.301795959473,32291.40195465088,31443.642471313477,27597.062118530273,26700.341682434082,23716.72194671631,29732.322032928467,27268.601749420166,29761.60213470459,29070.522163391113,24731.20139312744,32459.622299194336,26839.302001953125,23630.001628875732,25816.821548461914,28941.821907043457,29104.682216644287,27066.46202468872,27978.84228515625,29428.802207946777,28659.94204711914,28682.001808166504,29591.181930541992,26292.722091674805,27743.722106933594,32445.02187347412,23222.941371917725,40683.643085479736,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:10)_FA 16:0,TAG,17914.6212310791,23513.061492919922,25621.481689453125,33364.82300567627,16211.08120727539,23064.861694335938,23616.741485595703,19393.001266479492,24098.081741333008,17853.161346435547,16068.880950927734,22375.741249084473,19252.721282958984,19165.501510620117,19270.621383666992,17204.54123687744,18703.441482543945,18176.061164855957,17532.28108215332,17962.161392211914,22867.90184020996,23920.04160308838,18838.381340026855,18384.18128967285,21417.901443481445,18125.281356811523,15770.901084899902,16957.281127929688,19191.601402282715,18089.361282348633,16136.721008300781,17527.82106781006,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:10)_FA 16:1,TAG,21126.941513061523,23532.7218170166,27123.64183807373,41695.402893066406,17919.38133239746,23682.001541137695,22785.12156677246,21186.541732788086,20324.701499938965,19960.74153137207,19060.841354370117,20168.921409606934,22838.74156188965,21668.66136932373,19951.14138031006,17170.82130050659,19393.281394958496,15543.701049804688,17006.881324768066,23879.201705932617,23595.861557006836,25108.30174255371,25803.881675720215,21131.581398010254,23307.701538085938,23416.961837768555,19032.761184692383,17383.901107788086,23437.721717834473,20103.50151824951,18963.601356506348,23644.78187561035,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:10)_FA 18:0,TAG,18121.301300048828,22907.6416015625,25378.201583862305,38258.54256057739,21681.52149963379,22419.50148010254,22945.20157623291,21803.801483154297,23483.621643066406,19061.50128173828,18655.76128387451,26383.421752929688,23866.72165298462,18460.641403198242,20117.541481018066,19241.961181640625,21002.54183959961,14513.601013183594,18623.481281280518,22305.26153564453,19085.7414894104,25633.021942138672,19203.781341552734,20908.92147064209,22180.141662597656,24077.18194961548,20574.061447143555,16315.961296081543,21307.721488952637,18813.58144378662,17674.161422729492,17300.521171569824,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:10)_FA 18:1,TAG,19414.361450195312,26892.901763916016,24852.921726226807,46470.88298034668,20297.34149169922,24198.60206604004,24473.161834716797,21847.981590270996,22048.101539611816,18574.721252441406,18334.601318359375,22774.501678466797,22022.721389770508,18333.02131652832,18169.2612991333,21927.461624145508,18224.461250305176,15929.78118133545,16632.3212890625,18981.12131500244,20297.801330566406,23498.001846313477,20726.86156463623,19186.381317138672,18208.92148590088,22003.98159790039,19127.1612701416,19148.20132446289,18433.181159973145,19295.641555786133,20136.76131439209,19008.361267089844,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:10)_FA 18:2,TAG,22473.54151916504,36748.02256774902,34767.602336883545,47200.66320800781,25572.241912841797,33514.08229827881,31756.962005615234,30706.262466430664,33509.282653808594,24672.881912231445,28183.241897583008,35055.542236328125,36613.66262817383,29376.622039794922,31372.002418518066,34863.542655944824,26951.08186340332,24960.66195678711,28484.322052001953,24673.201778411865,27895.20213317871,30728.02215576172,28832.84211730957,28191.18231201172,32147.522003173828,32743.242736816406,24920.86151123047,25814.861587524414,33621.12254333496,33426.98197937012,27661.001739501953,29814.062072753906,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:10)_FA 20:0,TAG,24813.221618652344,46362.34331512451,51942.78332519531,46005.34385681152,19109.301429748535,28138.72200012207,41179.842681884766,23309.28175354004,26445.80143737793,27080.001693725586,32392.66234588623,45140.78308868408,48932.72356033325,39715.52230834961,37133.362464904785,41407.502769470215,28492.72234725952,31485.082405090332,19945.24136352539,31250.00234603882,47425.56324005127,42054.503425598145,26652.62230682373,26689.082061767578,29305.361587524414,53894.86348724365,30084.10196685791,24211.501571655273,41310.8623046875,22672.641723632812,36614.762031555176,17203.481338500977,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
TAG(60:10)_FA 20:4,TAG,20285.56120300293,29491.922134399414,29195.442092895508,33165.16213989258,37431.42207336426,31295.722290039062,23450.44189453125,25679.52195739746,28579.561965942383,27184.581787109375,26147.96192932129,37400.2628326416,33170.90246582031,27383.221801757812,29481.401817321777,32583.422744750977,26875.701866149902,21804.26166534424,19792.361457824707,23407.801513671875,25119.82176208496,29442.06202697754,22889.36131286621,23577.36151123047,29689.602127075195,26300.581481933594,24572.081619262695,21691.801559448242,27204.24200439453,23097.881523132324,23277.521774291992,113313.10887527466,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
