Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M2-5xFAD-cortex10x_01202023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M1FAD173-5xFAD-Cortex10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,M2FAD173-5xFAD-Cortex10x_01192023,M2FAD173-5xFAD-Diencephalon10x_01192023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-cerebellum10x_01202023,DOD100-M1-WT-cortex10x_01202023,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,DOD99-M2-WT-cortex10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,M5FAD173-WT-Cortex10x_01192023,M5FAD173-WT-Diencephalon10x_01192023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(54:7)_FA 18:1,TAG,31592.462463378903,38810.76287841797,46827.60345458984,47832.303955078125,33079.302337646484,45307.88314819336,35790.942932128906,39157.20278930664,41932.463134765625,38740.76251220703,35907.58239746094,53456.52362060547,46293.922943115234,40795.52301025391,38876.00244140625,38102.36282348633,35214.642501831055,30968.222442626957,34481.42263793945,38540.70278930664,34879.74237060547,44394.98287963867,39321.52276611328,35646.08233642578,38014.34225463867,39489.16262817383,36122.7421875,34085.28259277344,39672.76281738281,36723.06283569336,34594.022399902344,27554.221923828125,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(54:7)_FA 18:2,TAG,28893.822143554688,38758.76245117188,41548.24301147461,57870.76458740234,45649.5634765625,41200.58285522461,38722.70236206055,43500.50381469727,48007.88342285156,38835.90254211426,43498.90274047852,60120.16491699219,52613.9641418457,40737.00297546387,39785.96266174317,41991.72270202637,34672.662689208984,29943.242294311523,32533.362411499023,41618.34295654297,33746.78242492676,43184.20315551758,37097.28268432617,47973.323150634766,44156.80319213867,41827.22294616699,32021.062286376957,36404.42205810547,37769.96226501465,36702.30303955078,32802.06213378906,25290.36166381836,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(54:7)_FA 20:0,TAG,22768.621337890625,30293.98176574707,34673.58229827881,36710.72277832031,27145.761917114258,35289.6222076416,31992.522872924805,34665.66244506836,34249.54204559326,27185.92169189453,30042.10235595703,39712.24243164063,36466.30293273926,32194.262969970703,33717.783016204834,41124.88305664063,26427.94175720215,33431.16213226318,29741.02220153809,24500.74153137207,29409.74239349365,29313.701835632324,28799.901916503903,29270.621994018555,35066.142082214355,33454.3424987793,25663.58208465576,28044.68203735352,27651.401580810547,29013.0224609375,27600.601753234863,21194.221565246586,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(54:7)_FA 20:4,TAG,29571.06231689453,29009.62260437012,31691.44218444824,42395.34324645996,42165.04293823242,33553.162521362305,28865.10201263428,53831.76327514648,52431.46346282959,37066.92227172852,29432.7420501709,57031.52471923828,44540.68263244629,34642.02275085449,35045.52271270752,44413.66329956055,24081.98169708252,24550.80166625977,24502.781524658203,48213.86396789551,28791.121963500977,30152.94207763672,27624.02163696289,52386.08295440674,48526.32357788086,38829.14245605469,25944.022033691406,49383.62363433838,32827.08174133301,35487.122146606445,26336.401748657227,19854.321548461918,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(54:8)_FA 16:0,TAG,37812.342849731445,42403.36322021485,54229.58331298828,49673.083251953125,46929.36361694336,64140.40481567383,44004.30294799805,56787.4035949707,61512.10353088379,40014.80276489258,40877.74298095703,58941.764556884766,56808.74401855469,42620.02325439453,56571.023529052734,41902.94320678711,46078.08361816406,37148.96273803711,43755.80337524414,50907.384216308594,43191.60330200195,50374.8642578125,42841.80310058594,42555.5431060791,50443.10345458984,49639.82327270508,44484.00280761719,41117.70330810547,51646.62344360352,41442.523040771484,45629.78370666504,26868.181884765625,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(54:8)_FA 16:1,TAG,45481.78393554688,73536.32504272461,109455.28646850586,67987.12545776367,51704.32406616211,83328.6875,83492.58529663086,72859.34547424316,74681.56564331055,78196.56466674805,72243.26547241211,208941.73541259769,155082.3117828369,142044.63018798828,146161.76885986328,103024.24744415285,83415.26513671875,59796.48333740234,61547.503173828125,77990.0458984375,74394.58395385742,74272.76622009277,67409.1849975586,86560.26544189453,85384.66761779785,81828.40525817871,73216.8451538086,66962.38401794434,100697.44738769533,60604.5830078125,110622.68977355956,28112.962059021,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(54:8)_FA 18:0,TAG,41737.90307617188,48617.22341918945,72218.32531738281,71293.20532226562,52158.24331665039,87378.04507446289,52013.48377990723,84189.3056640625,97932.5071105957,59679.24411010742,64509.06393432617,101340.0270690918,87224.76721191406,65748.26400756836,78690.42529296875,60922.92427062988,57340.28366088867,47535.783462524414,59609.9841003418,54149.08407592773,48373.2033996582,59957.704162597656,52058.1032409668,55738.62454223633,65575.94403076172,66302.12475585938,51633.96340942383,51473.22302246094,65930.00457763672,53151.083068847656,59145.40393066406,32772.02188110352,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(54:8)_FA 18:1,TAG,38945.842834472656,48133.74383544922,69490.04498291016,62918.72381591797,47144.743255615234,83720.7660522461,45676.36306762695,78770.3459777832,77370.24560546875,50674.46395874024,55139.9040222168,88779.0451965332,79878.2861328125,62121.42434692383,77637.68463134766,61091.66482543945,49051.12362670898,47008.9231262207,59936.9446105957,53109.44354248047,48965.34307861328,59604.92468261719,55720.223876953125,44851.32290649414,61141.26354980469,55962.144958496094,49250.96322631836,54349.32443237305,74778.52432250977,52826.48400878906,55688.16384887695,32958.802490234375,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(54:8)_FA 18:2,TAG,36963.76248168945,49053.52359008789,52956.603424072266,51834.223876953125,41269.12283325195,52857.68392944336,44653.743713378906,48020.38342285156,48708.12356567383,45452.243408203125,45184.16326904297,62858.26501464844,55671.8236694336,49694.78329467773,48077.78359985352,49774.423583984375,37894.022521972656,39113.56283569336,41361.76281738281,44008.7233581543,43451.603271484375,45772.34332275391,40097.16271972656,45491.62258911133,49747.863372802734,48663.78369140625,41114.54248046875,37979.72247314453,43558.82299804688,45123.3830871582,39937.12271118164,36988.40225219727,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(54:8)_FA 20:0,TAG,29368.162185668945,34499.04229736328,34830.20236206055,46631.26313781738,30008.38200378418,38503.042709350586,35759.68243408203,44236.84339904785,47122.92324066162,32419.62191772461,35791.46223449707,46494.34310913086,40047.942474365234,37432.44287109375,34564.542152404785,37361.92205810547,25649.721740722656,26453.12183380127,30169.54211425781,32848.62226867676,33200.00241088867,31961.802139282227,30095.48220062256,32055.022338867188,37069.14289855957,33197.92199707031,29303.06234741211,28483.501983642574,34556.18242645264,31639.981994628903,32501.12264251709,23918.601539611816,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(54:8)_FA 20:4,TAG,18145.62134552002,25447.841598510742,24271.58180999756,33248.00241851807,18871.221366882324,22590.8016204834,24121.40173339844,23611.70188522339,26870.501945495605,26265.321891784668,21322.54135131836,24270.241802215576,23702.92176055908,22474.48175048828,28374.6019821167,27846.842140197758,18025.46138763428,17273.781085968018,23198.44174194336,21954.101776123047,20025.741287231445,25134.741508483887,20495.5213470459,24247.62181854248,25682.321899414062,20061.861431121823,18636.081298828125,19729.50154113769,19425.201442718502,23781.861671447758,17774.841159820557,18129.121383666992,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:0)_FA 16:0,TAG,85976.42660522461,81253.52651977539,111057.42623901369,102471.96890258788,75441.52462768555,98907.00524902344,144477.04928588867,113484.66778564452,98018.76704406738,71191.96337890625,90916.06701660156,128957.78855895996,98995.86653137208,99047.2064819336,107441.0874633789,98889.02508544922,93409.08682250977,70087.36451721191,80112.64544677734,87123.10568237305,86589.98574829102,77488.74478149414,91277.00588989258,87407.56600952148,93392.34646606444,87822.30694580078,82411.76623535156,101787.66709899902,108849.70791625977,88302.88610839844,97855.24681091309,101798.86618041992,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:0)_FA 16:1,TAG,25519.54183959961,31165.462463378903,36293.22299194336,48246.54357910156,28234.701858520508,35375.04284667969,36705.04275512695,35275.142181396484,36461.84286499024,32843.402252197266,26849.48210144043,33327.92240905762,29590.04219055176,30993.70249938965,32005.68254852295,25425.061920166016,27648.78205871582,30659.36250305176,23116.44163513184,28831.102325439453,28636.842224121094,34232.3625793457,33264.702560424805,31752.26205444336,36607.762786865234,41159.5231628418,30578.782180786133,25593.26173400879,34656.46282196045,27983.601974487305,30353.642318725582,23676.84169006348,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:0)_FA 18:0,TAG,32951.882263183594,38889.60250854492,54166.94378662109,62699.423828125,38176.68243408203,50276.0036315918,39421.20216369629,53888.0033569336,53617.30368041992,40320.022857666016,39727.443115234375,62407.66427612305,54947.20378112793,49998.883361816406,60134.3639831543,41238.502990722656,37230.7229309082,34512.602462768555,42949.64306640625,43075.94273376465,36218.362365722656,46804.883361816406,39335.48287963867,38486.24249267578,41190.24336242676,42826.10269165039,37298.66213989258,36492.32238769531,54800.58377075195,35896.80288696289,37492.56265258789,25687.941925048828,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:0)_FA 18:1,TAG,35791.0825881958,42863.64291381836,58174.26379394531,56943.50425720215,37764.6026763916,48436.42315673828,64298.624084472656,47111.4832611084,45359.6035232544,46325.44345855713,41640.68327331543,66597.00464630127,55867.963386535645,50284.00285339356,45837.8823928833,56078.04432678223,37852.10263824463,33449.04275512695,42169.60285949707,37731.74282836914,38173.48265075684,45806.50340270996,46128.3436126709,52191.043395996094,44130.54293823242,46209.00410461426,39297.24249267578,33125.52222442627,43137.48360443115,48441.04319763184,48473.70301055908,56905.6833190918,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:0)_FA 18:2,TAG,35782.662353515625,46406.54315185547,47805.92321777344,56545.92401123047,41608.76281738281,40896.42303466797,47139.20349121094,41967.8030090332,45410.68310546875,40878.0029296875,38831.142822265625,41197.882888793945,39622.64306640625,37601.54252624512,35452.90267944336,37848.72290039063,32410.74237060547,31260.22216796875,31500.002227783203,41023.14303588867,40685.04266357422,43243.64303588867,41371.34265136719,40264.96331787109,42359.84274291992,43600.883697509766,42497.98278808594,31257.562271118164,33110.66221618652,30797.642181396484,34393.842544555664,38811.66226196289,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:0)_FA 20:0,TAG,113959.46752929688,126145.16833496094,150378.9912109375,151669.0311279297,130814.20971679688,158771.77075195312,128221.46875,143283.22985839844,147716.43212890625,132432.30895996094,130550.2890625,153925.27099609375,169617.97216796875,138908.14880371094,145220.15075683594,163745.4716796875,124051.52941894533,131954.31030273438,157475.3106689453,126400.20922851562,142800.6307373047,129841.40893554688,126613.88854980467,131230.75024414062,137864.36962890625,136071.82958984375,130769.2882080078,123876.30810546876,137633.34936523438,128757.64990234376,117723.04870605467,113286.24865722656,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:0)_FA 20:4,TAG,19450.40133666992,21728.00151062012,22176.36151123047,43797.30296325684,23548.201698303223,22566.94164276123,25993.58169555664,23547.221633911133,25556.921829223636,19837.861518859863,24014.82157897949,24760.641731262207,21754.20156097412,21994.761558532715,19829.941398620605,26266.821868896484,19367.28143310547,16952.221183776855,19930.761192321777,19542.50146484375,23222.921546936035,22497.541694641117,23933.80166244507,21767.82148742676,22785.681747436523,22085.681495666504,20787.201538085938,20306.58154296875,18864.721534729004,20884.561637878414,20451.58110809326,18941.80139923096,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:1)_FA 16:0,TAG,27263.08168029785,31926.882446289062,35423.882583618164,38688.44281768799,27778.18182373047,38011.12326049805,27555.8819732666,38074.00253295898,45179.94288635254,30286.502166748047,31271.202507019043,45890.14352416992,39452.16284179688,29099.781936645508,34527.562019348145,31426.48223876953,27336.8219833374,25557.841873168945,29636.16254425049,29099.44206237793,29944.72201538086,34379.742431640625,27696.082107543945,27709.621948242188,35998.762283325195,31471.922332763672,26490.00180053711,28368.04234313965,40580.76348876953,29470.48232269287,30966.76211547852,20548.841331481934,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:1)_FA 16:1,TAG,81062.30645751953,85453.986328125,97273.4655456543,96515.02728271484,73865.2243347168,101944.48965454102,121607.30937194824,119241.96810913086,94920.92596435548,74004.72338867188,87478.94561767578,121769.94647216795,93122.60595703124,89379.14727783203,104813.1667175293,92598.48641967772,85866.90573120117,70923.9441986084,85579.24549865723,91794.7063293457,89452.44689941406,76298.82559204102,88350.34506225586,89541.08508300781,97541.0672302246,80665.54629516602,82648.86614990234,102900.5069580078,107523.96685791016,81508.84632873535,96526.68704223631,112207.1460571289,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:1)_FA 18:0,TAG,23440.66180419922,27470.52198791504,42270.14324951172,48200.26322937012,36441.802307128906,40813.74304199219,32714.922004699707,38756.28289794922,45259.42352294922,35239.76264953613,32143.162185668945,51946.743255615234,50054.48426055908,40713.78297424317,41539.7025756836,34143.90216064453,27511.14213562012,25465.20182800293,33365.3024597168,33996.42219543457,28938.94189453125,41342.52276611328,28518.90187072754,36260.08262634277,35705.58289337158,33900.06221008301,30040.12222290039,29969.3621673584,41833.80288696289,31236.601928710938,33886.42208099365,20360.781692504883,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:1)_FA 18:1,TAG,34091.12226867676,42167.8625793457,49473.4033203125,65290.58416748047,38149.22271728516,54365.88381958008,40358.80233764648,59136.7043762207,53814.70361328125,41354.00253295898,42811.42303466797,59829.46490478516,52824.54412841797,49581.223693847656,54498.78359985352,52945.88340759277,36819.8225402832,37487.083068847656,40897.62321472168,39062.34228515625,41675.12289428711,44228.6432800293,42554.24243164063,39133.02275085449,49483.96420288086,45531.9831237793,38450.5228881836,39367.00308227539,59321.32452392578,40868.72261047363,44833.70327758789,31410.142196655277,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:1)_FA 18:2,TAG,35070.12242126465,53277.06340026856,58226.92362213135,57728.80381011963,42021.88327026367,48432.16355895996,68031.20545959473,48528.12382507324,49173.98376464844,44238.14389038086,44721.28327941895,68273.90397644043,56674.32405090332,50671.40376281738,49486.203243255615,56623.80365753174,37984.42261123657,33035.72229766846,40406.12294769287,43748.44345092773,40694.32272338867,44448.86279296875,49050.064453125,49194.1435546875,44690.78266143799,46653.04292297363,43129.74287414551,36763.041664123535,42031.88300704956,48188.20363616943,47908.50363922119,64401.1658782959,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:1)_FA 20:0,TAG,50678.983642578125,56565.463928222656,75355.6049194336,134345.93017578125,83216.3062133789,76665.00469970703,87348.14682006836,90751.86694335938,84959.02661132812,70587.72546386719,72382.9252319336,99578.02783203124,88113.16595458984,90020.66720581055,89135.88580322266,65641.70489501953,53248.723571777344,53752.92385864258,58045.42456054688,64695.24530029297,77232.52513122559,76379.42572021484,57289.68405151367,69733.5244140625,72426.30474853516,84049.88464355469,61613.44409179688,59051.583404541016,74662.14456176758,71414.88552856445,62153.94421386719,36528.12268066406,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:1)_FA 20:4,TAG,23468.661743164062,29967.62191772461,32275.461868286133,40419.68307495117,27228.22203063965,26680.482048034668,29803.74166870117,28280.042068481445,31862.301986694336,22598.361877441406,27637.06198120117,32626.082160949707,25172.66148376465,26571.762237548828,23657.80177307129,23450.86158752441,22632.861625671387,20646.22158050537,23724.081871032715,29421.94201660156,24973.521911621094,28416.202003479004,24867.801651000977,26536.54219055176,27138.642066955566,27232.70221710205,27756.62198638916,21710.981552124023,25811.92186355591,27861.901962280277,23485.58162689209,18633.74124145508,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:2)_FA 16:0,TAG,26330.861602783203,35885.12283325195,40866.90254211426,45195.00393676758,28913.30166625977,37132.90263366699,35591.16261291504,33490.60238647461,43374.58352661133,35888.122497558594,28533.961669921875,37188.84310913086,35793.442947387695,30345.582008361816,27081.182243347168,35027.782081604004,26323.002082824707,29381.5223236084,29530.021697998047,30085.86195373535,32681.38270568848,35064.98237609863,34594.722427368164,34225.66229248047,37233.28276062012,39751.50277709961,31018.822219848636,27711.26205444336,37484.74286651611,39947.90258789063,34249.56245422363,43486.84343719482,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:2)_FA 16:1,TAG,24431.02178955078,28818.56208801269,34893.902603149414,40854.862701416016,27557.941680908203,38425.642578125,32409.26202392578,45265.3232421875,46891.12347412109,29339.68179321289,30166.58218383789,49406.72383117676,39853.54328918457,30169.06225585937,36570.54280090332,32053.22232055664,29758.70204925537,23356.1619720459,28506.52239227295,33518.60232543945,28262.102157592773,37455.302658081055,33233.68212890625,30161.16192626953,38180.7227935791,31768.462158203125,27792.3221282959,28116.80212402344,38668.36289978027,29556.541946411133,28676.78207397461,21458.481323242188,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:2)_FA 18:0,TAG,27002.362091064453,33849.142517089844,47757.743255615234,63486.44418334961,45832.32328796387,39465.84289550781,43493.32345581055,38712.72270202637,47093.48352050781,41982.843032836914,34653.502685546875,61921.20428466797,47724.40351867676,45762.36367034912,44264.12294769287,32951.10224151611,33548.28256225586,27694.861846923828,37505.38345336914,42583.26321411133,29958.802139282227,48079.763999938965,32961.92261886597,44730.78332519531,43118.76300048828,44903.66287231445,30825.221923828125,34413.9227142334,39895.68280029297,35601.9421081543,36184.042221069336,23245.26155090332,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:2)_FA 18:1,TAG,25895.961639404297,32901.822174072266,37228.80267333984,47968.28414916992,37018.0426940918,42628.12303161621,37629.922790527344,43814.403327941895,44846.9033203125,37421.36259460449,36234.98272705078,50798.34403991699,44837.76300048828,43919.36267089844,42444.74299621582,47250.42343139648,26285.261672973636,29119.342346191406,31226.962142944336,31322.502471923828,35248.44216918945,32150.142288208008,33555.64242553711,35653.58255004883,38434.822814941406,38462.74258422852,30831.2420501709,32373.12236022949,41891.00309753418,36695.44231414795,37588.58264923096,25465.261795043945,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:2)_FA 18:2,TAG,36326.62268066406,41446.243103027344,48109.563720703125,68450.08505249023,41420.58279418945,57638.123931884766,43104.1227722168,61951.82427978516,52598.72344970703,41608.52258300781,45282.24298095703,60849.80358886719,53298.704010009766,50238.52340698242,48647.56318664551,56958.3037109375,40872.14280700684,40433.94287109375,42139.94303894043,38017.04254150391,45035.14340209961,44960.30282592773,37716.14263916016,42349.48289489746,46382.1637878418,46840.04281616211,40591.663146972656,42597.22291564941,56579.52444458008,41892.78288269043,42831.10314941406,30946.502197265625,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:2)_FA 20:0,TAG,131703.1915283203,126684.88684082033,131017.48895263672,196004.2930297852,151746.06817626953,156975.13116455078,138887.73168945312,203494.7347412109,161870.3726196289,157597.21032714844,167154.5537109375,160054.47100830078,154717.27099609375,152568.5714111328,140943.81192016602,120720.18872070312,90474.9873046875,106628.52801513672,95789.64739990234,127904.8881225586,210208.05432128903,144416.84857177734,107862.70806884766,176732.93237304688,170964.05340576172,194161.8733520508,132100.59100341797,120274.62963867188,121554.58728027344,122561.41076660156,120370.48815917967,55912.803955078125,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:2)_FA 20:4,TAG,17861.241256713867,19992.381355285645,21464.481521606445,31986.18204498291,19640.84127807617,20383.40134429932,20230.541717529297,18033.02130889893,20702.981506347656,18755.9614944458,19179.02133178711,20255.30173110962,19080.50144958496,19442.8413772583,16289.28119277954,19082.601329803467,16807.761192321777,15752.861129760742,17459.681182861328,18510.16128540039,17199.30108642578,19926.20166015625,17918.121215820312,18082.881317138672,18257.62117767334,20412.481651306152,18788.461250305176,14333.420860290527,18077.441375732426,16552.96113204956,16216.961235046389,17971.461193084717,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:3)_FA 16:0,TAG,31293.122344970703,36191.16262817383,40261.42260742188,55886.6637878418,38272.08276367188,33735.50244140625,32032.722106933597,34006.96235656738,33438.742126464844,29628.44174194336,29196.28224182129,38070.86280822754,31870.022338867188,33090.96209716797,29773.70196533203,25126.98197937012,29165.16227722168,24955.82176208496,27750.621673583984,37540.88243103027,32351.10235595703,39461.46267700195,32589.38256835937,35059.482330322266,34404.68231201172,35007.98254394531,32718.602600097656,26445.00170898437,30380.342010498047,29433.721961975098,28786.121948242188,22100.261459350582,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:3)_FA 16:1,TAG,27792.32208251953,34451.44241333008,43825.642837524414,42064.38269042969,31770.54280090332,41332.6028137207,36646.76268005371,33127.18251037598,52903.28407287598,32224.642013549805,27319.441871643063,40293.223083496094,37201.6424407959,31832.80283355713,34244.54239654541,34400.46257019043,28846.982109069824,27900.64190673828,30214.50171661377,32364.18228912353,33847.822021484375,39629.48271179199,35475.64254760742,33711.28202819824,38938.60279846192,37975.882400512695,28998.08195495605,29540.58179473877,40898.842781066895,37081.24242401123,31073.461807250977,43707.04360198975,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:3)_FA 18:0,TAG,44893.72296142578,108849.84762573242,88457.5263671875,99143.0867767334,274369.62100219727,64850.94430541992,69682.00455474854,65220.04493713379,112039.92868041992,146552.7921142578,92841.86643981934,107329.84771728516,154421.21216583252,99349.64625549316,142418.7703704834,73172.30535888672,151697.17221069336,81137.08535766602,113891.2888031006,85342.54643249512,47650.38320922852,100920.08851623537,50970.26316833496,177172.9132080078,100376.10720825195,120233.1886291504,80393.98582458496,53507.483810424805,142189.14962768555,55197.8239440918,87872.78663635254,18396.621215820312,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:3)_FA 18:1,TAG,33098.82238769531,43967.62251281738,51353.0442199707,80311.6067199707,65185.06575012207,53949.22375488281,55927.36361694336,57755.82411193848,52332.76306152344,51747.12339782715,43628.74295043945,71210.564453125,56779.882904052734,64652.82518005371,49954.78294372559,47420.362869262695,35577.32260131836,34851.6025390625,45263.82251739502,48011.78326416016,37554.90223693848,50534.90301513672,41630.98281860352,55908.443618774414,44234.12341308594,57766.20456695557,35482.68274688721,45801.18280029297,50578.14443969727,47820.46293640137,42467.36260986328,22891.34178161621,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:3)_FA 18:2,TAG,30083.20231628418,36503.962463378906,41101.88305664063,55776.52445983887,44513.44342041016,50596.923400878906,41175.483139038086,54472.74380493164,53533.96469116211,45227.42303466797,40758.702880859375,63737.52391052246,56212.90406799317,47603.62390136719,49263.08363342285,55718.72459411621,35263.88269042969,32499.12210083008,41829.90257263184,37304.16255187988,41141.12275695801,42468.40309143066,39321.72326660156,46545.643127441406,45689.12313842773,47458.72378540039,36558.482666015625,35973.92251586914,56424.18342590332,43599.26298522949,42825.203125,25345.982055664062,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:3)_FA 20:0,TAG,46588.20327758789,47817.223236083984,50252.44369506836,63645.10467529297,88819.48513793945,63959.50424194336,56558.2236328125,102512.12716674805,91390.86611938477,63403.98452758789,59098.78381347656,94618.66590881348,76384.0461730957,62930.42434692383,59504.74296569824,70930.94500732422,37765.06253051758,38134.763122558594,45259.922912597656,64340.3450012207,59268.20422363281,48520.34344482422,50341.88296508789,85376.12501525879,75857.60513305664,75336.66607666016,45170.483459472656,60991.7840423584,52943.18315124512,61334.92431640625,44722.82290649414,32250.822052001957,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
TAG(56:3)_FA 20:4,TAG,26784.341918945312,34181.58224487305,38135.00302124024,42396.58297729492,29534.24234008789,40134.02267456055,34265.76254272461,31128.50212097168,32479.58233642578,30843.68197631836,30032.70211791992,38954.20277404785,39598.50256347656,33877.12275695801,34782.68257141113,36374.70251464844,30219.102142333984,32445.482360839844,31463.422302246094,33065.04243469238,35278.84280395508,32547.002319335938,30649.282104492188,30687.362091064453,34656.562438964844,36918.28268432617,30739.86233520508,29261.54200744629,33912.702392578125,31307.302169799805,29364.70198059082,24591.201629638672,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
