Lipid,Class,AK0135,AK0139,AK0140,AK0142,AK0157,AK0161,AK0169,AK0170,AK0200,AK0202,AK0204,AK0141,AK0144,AK0145,AK0147,AK0154,AK0155,AK0164,AK0166,AK0168,AK0174,AK0175,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
TAG(56:0)_FA 18:0,TAG,1096197.1399536133,1683608.039428711,538287.2203979492,522923.0192871094,550984.5405883789,2245856.104675293,1006168.9314575195,1813889.0470581055,1928081.6513671875,1158131.2819824219,2023516.057800293,1796570.3383789062,655080.5758972168,1797040.7937011719,478237.8942565918,322979.64544677734,642685.1978302002,1381916.7257080078,595679.6521606445,924655.0030517578,1821022.762084961,946453.864074707,20488.061264038086,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:0)_FA 18:1,TAG,22763616.10775757,31737839.20288086,9078899.434143066,8510687.673583984,10621430.593048096,46260402.5665741,13838670.151306152,40164915.88342285,40988279.83581543,26152564.197753906,41977756.17138672,32019852.455566406,14283517.192871094,41313744.55545044,10860611.082946777,7312457.462005615,14404065.102142334,25609717.684631348,11869130.154769897,21337456.114074707,39619876.08432007,19868133.658569336,26405.181884765625,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:0)_FA 18:2,TAG,922416.8059692383,1266372.420715332,398026.8444213867,394127.90731811523,443083.2059020996,2058693.4259643555,654136.0737304688,1684551.9049377441,1691829.6231079102,987604.9150085449,1766726.4805908203,1345118.8801879883,564280.7814941406,1616505.1893310547,426532.88931274414,311752.8123474121,579469.6735229492,1086958.4508666992,482353.6862792969,822045.581237793,1584255.5910186768,770951.6413574219,23849.3017578125,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:0)_FA 20:0,TAG,1188471.2501220703,1880596.5635986328,612965.1243896484,643354.9693603516,824331.1058349609,2316077.629760742,1053048.8575439453,2106918.738647461,2283845.4780273438,1340015.2352294922,2475508.111694336,2208872.399536133,685437.4774169922,1728301.2353515625,572062.6416015625,394901.9326171875,804558.5209960938,1807707.5129394531,610680.8712158203,952436.3346557617,2122606.916748047,1113763.9890136719,72748.76452636719,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:0)_FA 20:4,TAG,490798.85733032227,749048.143737793,276085.8821105957,271801.00021362305,281916.1005859375,617726.4830322266,594052.7243652344,507865.4772644043,683502.0427856445,391910.447265625,731309.8692626953,766522.0948486328,293835.4045715332,467142.24880981445,216424.19960021973,154757.63220214844,291992.98331451416,579235.9801635742,249958.43745422363,367311.3282470703,625549.2649230957,396310.1306152344,19309.661193847656,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:1)_FA 16:0,TAG,354192.8069152832,581435.6597290039,186505.5096130371,201721.19668579102,167650.01287841797,613873.9223022461,415628.0277709961,599556.3004150391,616033.9898681641,357472.9591064453,659495.6430664062,698522.0731201172,183744.6340637207,462998.5732421875,139340.71214294434,96040.6469116211,198839.31469726562,554961.123260498,186076.21282958984,239866.6774597168,533184.4792480469,318601.5217590332,18662.76139831543,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:1)_FA 16:1,TAG,10154861.305175781,17620801.03161621,4935965.157531738,5498001.907470703,4854731.852416992,22479305.12145996,7773520.016113281,25159602.33190918,22151790.112426758,11605932.071899414,26054808.21105957,19980368.599121094,6345061.028106689,16595278.790161133,4803637.652069092,2436532.3846740723,6874710.360046387,18409267.439086914,5193110.500549316,6856847.268371582,19204679.037719727,9696578.023071289,55993.92398071289,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:1)_FA 18:0,TAG,364321.68713378906,557639.6530761719,208361.3748474121,220156.63415527344,172968.13314819336,468483.1087036133,615438.9001464844,357301.7006530762,465033.4512939453,332948.7634277344,401447.6298828125,741033.1430664062,165936.25289916992,325401.7839355469,111116.86569213867,79386.64501953125,168197.9522705078,579838.4416503906,190941.95050048828,233993.4186706543,379016.90393066406,311024.44329833984,18079.841232299805,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:1)_FA 18:1,TAG,957122.4373168945,1369630.699645996,443980.1533508301,425259.46643066406,468950.13342285156,1970990.143371582,778252.9307861328,1602142.533203125,1718812.540649414,982965.751159668,1736059.3367919922,1500402.441833496,540454.8447265625,1546715.4725341797,435282.0122680664,312848.70123291016,586735.6133422852,1165446.5325317383,483143.71395874023,813266.502746582,1615568.002746582,803800.6897583008,26557.3017578125,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:1)_FA 18:2,TAG,22901620.997436523,32168178.128967285,9127873.375610352,8582810.70401001,10757137.82107544,46075979.2668457,13722288.093261719,40107920.46228027,40840682.51855469,25848342.65576172,42232348.13598633,31906064.924987793,14325510.765258789,41316267.44781494,10740131.44456482,7388606.784423828,14530763.015625,25377582.07788086,11666748.286529541,21573712.02445984,39767714.30804443,19663741.077270508,25791.481658935547,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:1)_FA 20:0,TAG,531300.8143310547,827018.0028076172,282964.6378173828,261266.97912597656,281126.94256591797,761720.0062255859,526847.017578125,562480.1047973633,703201.5909423828,460987.55017089844,589593.6990966797,834427.1622924805,286219.95623779297,483189.9951171875,207086.21124267578,158020.51037597656,285198.6652832031,683861.274597168,270658.7827758789,399954.2277832031,578397.095703125,507774.05236816406,26474.42172241211,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:1)_FA 20:4,TAG,209045.33438110352,290468.16204833984,115846.10704040527,114696.66757202148,111188.44888305664,302848.12271118164,226927.7557373047,239055.47467041016,289197.86505126953,181507.53442382812,248718.11853027344,349605.23046875,103400.86654663086,271797.61932373047,81738.54420471191,114793.30908203125,117960.62794494629,287890.16119384766,102213.98753356934,141802.99172973633,258139.47875976562,165745.39166259766,18814.80125427246,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:2)_FA 16:0,TAG,198673.89239501953,352240.7443847656,118731.78829956055,131664.75048828125,116156.72787475586,334094.46350097656,330051.52658081055,271927.7608642578,353939.6647338867,191148.07421875,441414.56982421875,510493.15814208984,141722.73040771484,267752.6979980469,96763.52661132812,66751.08364868164,115338.58660888672,299205.6433105469,114461.92846679688,150911.75051879883,311051.1850280762,172106.0711669922,15853.280990600586,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:2)_FA 16:1,TAG,256727.33666992188,428477.6920776367,151898.39099121094,151175.97094726562,128806.48858642578,436203.16595458984,344519.44384765625,396973.5797729492,420943.9909667969,255594.69848632812,415690.06561279297,525116.5169067383,136360.5078125,314124.42193603516,101451.08618164062,66739.80465698242,134501.8116455078,419234.4875488281,141733.53186035156,164556.35333251953,354721.486038208,229712.33721923828,19141.861282348633,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:2)_FA 18:0,TAG,248648.79724121094,402623.3094482422,140556.3289489746,147573.83102416992,125215.87048339844,353836.8671875,345461.2269897461,267309.8360595703,335882.74114990234,231506.75518798828,320408.62213134766,459597.0721435547,131608.11053466797,279884.13916015625,88596.04629516602,70331.58493041992,111019.2275390625,380552.76580810547,142972.26858520508,171834.93203735352,287981.09970092773,209341.61767578125,19416.161529541016,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:2)_FA 18:1,TAG,259826.25665283203,385782.1064453125,158819.01065063477,151831.98956298828,141278.52923583984,337668.28381347656,410354.3311767578,263783.0583496094,351713.8438720703,201237.01391601562,306923.7232055664,513304.6569213867,119557.7279663086,228373.9183959961,99283.38708496094,76068.02474975586,146253.51055908203,390820.8706359863,129047.34963989258,179800.3956604004,280240.19940185547,223865.93438720703,21827.40155029297,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:2)_FA 18:2,TAG,921625.1452026367,1336885.3931274414,434818.79083251953,395363.4110107422,467567.7059326172,1912441.3856201172,748355.8156738281,1559462.573791504,1689210.0418701172,988737.9606933594,1719999.3876953125,1441877.6253051758,528397.1817932129,1557620.5078125,418948.29180908203,307813.0378112793,566715.5886535645,1113616.0781860352,494142.8477783203,794278.3051757812,1565110.2006835938,776540.3377685547,25449.981842041016,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:2)_FA 20:0,TAG,431912.48809814453,784919.8981933594,243335.95874023438,211406.67364501953,224790.39575195312,638572.0451660156,426889.7719116211,504401.1162109375,621270.1677856445,373808.06640625,548101.9816894531,667114.6461181641,241832.77416992188,445611.3294067383,165263.75048828125,126829.6900024414,254930.75521850586,581418.6504516602,226053.97680664062,300440.6374511719,512268.9735107422,376993.3621826172,39496.722717285156,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:2)_FA 20:4,TAG,219671.9913330078,383271.88885498047,108421.66831970215,111776.96694946289,115195.58572387695,420835.7914123535,212277.57690429688,365576.0248413086,407185.3080444336,194992.31576538086,390158.74658203125,460828.50650024414,119626.3088684082,298090.2209777832,89744.3452911377,83345.88684082031,119204.24685668945,362999.7001953125,123887.5464477539,169985.67420959473,328993.5068359375,193619.07479858398,19540.42137145996,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:3)_FA 16:0,TAG,180359.0321044922,255844.3984375,86024.4055480957,94564.64752197266,76075.8051147461,240909.89727783203,229306.71514892578,182004.05267333984,242161.83685302734,169104.19232177734,237572.15850830078,309497.50427246094,83391.62699890137,246604.8162841797,63191.72427368164,79311.42572021484,75664.36627197266,234399.01748657227,91312.12670898438,114011.06689453125,196712.17359924316,140625.8311767578,15684.84114074707,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:3)_FA 16:1,TAG,195304.29443359375,315044.9404296875,104059.56694030762,125582.7688293457,104110.56628417969,313649.6044616699,307602.0173339844,242539.3812866211,311219.21911621094,187478.83331298828,358884.88735961914,464686.5934448242,126470.6897277832,244342.33685302734,84400.36543273926,65148.423828125,105891.7074584961,296827.11822509766,113253.8872680664,138689.27200317383,281468.462310791,170678.50973510742,16621.941131591797,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:3)_FA 18:0,TAG,425965.771484375,546270.5639648438,206803.45538330078,253713.77883911133,215117.89166259766,431665.9522705078,469312.7503051758,367089.1275024414,463977.8299560547,315477.6799316406,502065.8104248047,596625.2600097656,284210.73626708984,430565.8239746094,177048.19291687012,111654.1469116211,143052.29153442383,543085.8956298828,318307.06170654297,321282.79943847656,380283.30282592773,353078.29541015625,16605.581130981445,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:3)_FA 18:1,TAG,204709.21655273438,323549.30462646484,116553.18939208984,115119.56823730469,114537.24737548828,283020.8791809082,254865.2559814453,222525.01565551758,291865.4407348633,168670.8536376953,266124.78021240234,366380.8890686035,106916.88751220703,216044.1743774414,86563.82473754883,77726.26629638672,105776.58602905273,285470.1206665039,113039.70767211914,148369.45025634766,247055.0161743164,177760.75372314453,25932.601791381836,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:3)_FA 18:2,TAG,278545.6636352539,420173.9320678711,170772.75,168832.9923095703,142747.16986083984,352207.9219970703,459059.9528198242,282008.68115234375,364223.5667114258,218795.73376464844,329758.7822265625,555525.5994873047,130703.62860107422,230953.09301757812,103597.96783447266,80896.02612304688,146446.2502746582,437408.4836425781,142868.150390625,186859.19287109375,299813.9638671875,245174.21795654297,24857.04183959961,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:3)_FA 20:0,TAG,461498.9488220215,743808.9356079102,267356.2982788086,222782.9354248047,230261.99575805664,578309.6442871094,487589.81353759766,444074.92669677734,563520.0327148438,382998.5414123535,504116.69982910156,747997.5972900391,200283.49130249023,406553.20428466797,147945.71084594727,121517.26705932617,256440.515914917,609064.2504272461,206383.3735961914,268973.235748291,550003.4795227051,360771.4062805176,25416.62188720703,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:3)_FA 20:4,TAG,366422.4655151367,510703.7848510742,186805.65531921387,178875.3546447754,197921.17315673828,566841.0757141113,341138.82232666016,434132.12713623047,540065.6385498047,333586.36169433594,499986.11279296875,554430.8729553223,190217.25592041016,401634.5692138672,147328.60900878906,129801.76858520508,195544.57397460938,467215.11639404297,199443.0729675293,285404.1022949219,480426.32873535156,316115.49920654297,22723.941619873047,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:4)_FA 16:0,TAG,528075.6773071289,481073.75646972656,286040.5374145508,251676.7410583496,242354.93841552734,459362.95458984375,530113.460144043,414038.86993408203,427772.55407714844,484011.3693847656,395858.88568115234,519022.8804321289,331525.3779296875,414143.1447753906,212375.5358581543,135323.96881103516,230481.5368347168,449235.4942626953,305661.7202758789,363477.5467224121,387801.1616973877,419993.9147949219,18593.14129638672,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:4)_FA 16:1,TAG,170185.2121887207,246963.91638183594,84828.44515991211,91826.74673461914,73612.38461303711,240044.1973876953,224661.51391601562,177956.23260498047,234379.43420410156,153655.53073120117,217530.93481445312,311635.87951660156,79380.96505737305,241473.27862548828,59260.72415161133,76509.4059753418,73289.0252532959,225062.47442626953,91472.34552001953,108958.32733154297,193561.09341430664,143612.34930419922,13568.360916137695,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:4)_FA 18:0,TAG,2190637.1886291504,1898967.9244384766,985834.7047119141,1293163.6942749023,1144729.314666748,1088620.4856567383,2196348.838745117,1185620.0541992188,1503873.3201293945,1151895.3789672852,1903637.501159668,2073329.4998779297,1700977.7814331055,1543975.8088378906,916918.8504180908,498416.89488220215,522614.93838500977,2137372.272644043,2066858.8471069336,1671152.6992492676,1068806.899230957,1515334.300354004,17229.58137512207,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:4)_FA 18:1,TAG,278630.9945373535,380280.50662231445,136443.74810791016,147871.04943847656,136199.40911865234,315306.7822570801,296691.8421020508,267268.6573791504,344551.66400146484,203955.89749145508,342447.6262207031,430792.55236816406,171456.6524658203,291047.90130615234,120155.76849365234,86887.10726928711,112877.22747802734,346923.1405029297,190390.43327331543,221767.59661865234,289116.3011932373,242528.62072753906,20371.881439208984,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:4)_FA 18:2,TAG,195638.5544128418,318576.2604370117,113426.90658569336,113216.46786499023,110294.1284942627,277273.181640625,247162.33435058594,222200.81399536133,297326.47985839844,165860.59020996094,261473.6185913086,360777.36248779297,107564.7463684082,228710.57550048828,87747.88562011719,78938.26498413086,110522.62838745117,280976.7608947754,113796.8881225586,154891.68905639648,240725.41604614258,180495.17321777344,25125.62188720703,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:4)_FA 20:0,TAG,247333.65621948242,376689.4270019531,146530.87020874023,122633.48760986328,120917.54837036133,324782.8432922363,262809.19915771484,238239.6580505371,314041.86114501953,194284.93408203125,270353.74591064453,390530.56787109375,112774.20904541016,228187.47576904297,91012.90585327148,73768.22534179688,130862.50930786133,309020.92028808594,119415.92901611328,152772.10879516602,289230.2812652588,189031.91375732422,20537.26153564453,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:4)_FA 20:4,TAG,817458.0814208984,1303086.1961669922,426821.74755859375,427168.8927001953,714483.2349853516,1461265.1025390625,803736.8980712891,1107956.2478027344,1338358.3576660156,927362.8762207031,1245147.9055175781,1451507.5100097656,444150.8526611328,977902.3708496094,355956.2421875,284962.82385253906,488492.39782714844,1175511.238647461,443022.76403808594,741074.7175292969,1429107.3973388672,770923.55859375,101496.9462890625,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:5)_FA 16:0,TAG,321865.78091430664,412812.56604003906,166559.59017944336,191420.81213378906,169331.03085327148,388471.5246582031,418431.1471557617,325114.72540283203,379219.78649902344,274148.41955566406,369165.20489501953,521672.89221191406,189534.21350097656,327489.12322998047,119724.68841552734,94961.82626342773,125709.26791381836,441802.79498291016,212334.5969543457,223686.935546875,313664.34104919434,259808.53366088867,26493.422073364258,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:5)_FA 16:1,TAG,516443.6708984375,459838.9116821289,272090.77478027344,241735.9966430664,222041.47830200195,453520.1580810547,530976.3748168945,384003.8430175781,418180.6044921875,474648.46783447266,391601.1258239746,512323.33990478516,326032.7003173828,406039.90197753906,205454.6121826172,133256.68801879883,218990.0950012207,450280.4838256836,298870.81817626953,333850.9671020508,383856.5704650879,407800.649017334,17267.781188964844,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:5)_FA 18:0,TAG,828154.5095214844,669162.9769897461,367923.34313964844,485868.23345947266,464452.92880249023,571368.6752929688,756939.9605102539,504398.23471069336,625522.0,454943.83087158203,700720.1475219727,797234.2895507812,619429.3776550293,593062.7310791016,342375.15002441406,225627.21520996094,250152.6138305664,702649.1390991211,733945.2679138184,563441.1824188232,496477.79595947266,442565.6810913086,15548.061218261719,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:5)_FA 18:1,TAG,1294570.202545166,1260298.6036376953,540741.358795166,691236.0411682129,636363.8245849609,727622.0298461914,1306795.2446289062,750084.2512207031,999866.3149414062,683525.7214355469,1222804.8991699219,1375957.8979492188,921076.573059082,983506.5905456543,546498.1142578125,329691.9013366699,313465.3445739746,1272470.4452819824,1135236.6753845215,1051461.1347961426,760541.4224700928,953079.4056091309,21030.581420898438,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:5)_FA 18:2,TAG,274167.4411621094,372283.0493774414,137659.60897827148,144237.87100219727,140806.39169311523,298936.72161865234,307345.08575439453,262073.7405090332,338646.9848022461,200776.85748291016,342732.9631347656,411410.27282714844,170488.3553161621,294396.2592468262,115694.6499633789,88093.24696350098,109043.548828125,349299.94775390625,189275.55200195312,212818.59535217285,280487.3020629883,230617.7338256836,20937.541564941406,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:5)_FA 20:0,TAG,169766.13369750977,249038.06079101562,92233.84680175781,91579.04626464844,87906.1462097168,260316.61935424805,176668.45223999023,195038.61434936523,238418.7567138672,141806.8530883789,210772.4369506836,287297.6628112793,81996.06555175781,223676.63241577148,65770.18550109863,79829.70573425293,94986.76647949219,226932.81900024414,85220.22485351562,121865.56842041016,203313.43524169922,137123.4914855957,16373.521087646484,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:5)_FA 20:4,TAG,602858.2272949219,1200508.1744384766,315231.1359863281,301954.60095214844,324121.72119140625,880197.0502319336,591039.3902587891,676290.6715087891,845894.6760253906,504408.2556152344,714219.3453369141,935367.1866455078,362703.4855957031,585313.8325805664,238147.6778564453,186411.85235595703,338468.78326416016,812284.5936279297,325478.9670410156,452832.69189453125,700967.0891113281,610227.1271972656,42218.483154296875,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:6)_FA 16:0,TAG,473202.33044433594,652490.9006958008,242388.55712890625,280070.9849243164,248716.19604492188,473357.87213134766,649804.1642456055,385838.8305053711,536685.8587646484,367340.6862792969,551546.1217651367,773280.2497558594,288188.9828796387,457591.65234375,173909.99026489258,130668.32934570312,175572.51251220703,725649.1512451172,317887.74237060547,375079.9080810547,426406.7290649414,521300.75201416016,40743.02299499512,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:6)_FA 16:1,TAG,318348.76373291016,398272.58752441406,166552.3526611328,190117.41012573242,160390.1908569336,365371.18688964844,420511.86834716797,306334.38076782227,372019.2872314453,261434.87677001953,341170.16540527344,511976.1334838867,185071.25344848633,313867.48498535156,118955.82821655273,90239.54574584961,123654.04800415039,426827.3503417969,195649.05303955078,212666.4356994629,305402.4597167969,249304.75512695312,25932.5419921875,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:6)_FA 18:0,TAG,498578.5750732422,617434.4608154297,241085.99786376953,296544.5167236328,265217.0949707031,600305.0256347656,757986.2450561523,460067.0495605469,592187.42578125,492855.25354003906,585436.0233764648,713471.5023193359,327662.38189697266,440780.01110839844,189511.2562866211,135150.76959228516,227650.060546875,626074.8237304688,316621.6830444336,363104.6420288086,477038.09756469727,466604.97467041016,23560.521728515625,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:6)_FA 18:1,TAG,495847.6301879883,457179.0125732422,217220.3351135254,275200.28131103516,274175.841796875,386952.3902435303,479873.3614501953,346153.40298461914,437352.69036865234,277341.5562438965,478269.4921875,524637.3562011719,342847.9001464844,391946.0029296875,212387.1776123047,162446.91119384766,165822.27124023438,463353.1318664551,423417.0073547363,369027.5061645508,355481.846282959,298083.0412597656,20404.701446533203,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:6)_FA 18:2,TAG,1307476.0101013184,1272691.4190063477,556128.7855224609,694255.4070739746,639763.8837890625,710547.2260742188,1303711.7537231445,760466.6396484375,1004916.9810180664,669153.0443725586,1250232.2944335938,1368846.204711914,937123.4877624512,990084.1217346191,536115.6567077637,317884.96325683594,319919.82583618164,1241526.8626098633,1121903.4008789062,1047575.1843566895,759001.9660339355,944839.9841308594,19952.041473388672,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:6)_FA 20:0,TAG,236482.15353393555,343400.30462646484,122630.14916992188,111600.50787353516,118912.2878112793,364134.14880371094,211898.63131713867,278569.638092041,359218.60998535156,218162.4581298828,322551.2645263672,370224.1683654785,115322.76930236816,285791.66119384766,90789.42593383789,86841.18518066406,128979.14797973633,285250.3549194336,123359.78807067871,175947.2700805664,309613.6254577637,194542.55255126953,18527.521209716797,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:6)_FA 20:4,TAG,610029.8426513672,2229434.1271972656,338749.5622558594,306738.9571533203,330288.88232421875,993825.6600341797,622791.3422851562,827109.6450195312,1077113.4331054688,556888.0947265625,879044.6833496094,1014829.1325683594,399788.3298339844,796788.9393310547,269412.6396484375,207440.75439453125,352527.3671875,852893.9328613281,374568.7653808594,453173.81091308594,881044.7712402344,598120.6821289062,101703.36688232422,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:7)_FA 16:0,TAG,375158.3829345703,573740.3778076172,196600.57305908203,209005.1944580078,180863.2908630371,419765.0693359375,528264.5978393555,340960.1265258789,470613.9151611328,316495.42419433594,459346.0515136719,643626.0810546875,187060.8527984619,374529.37060546875,127502.65072631836,95978.76794433594,147635.58984375,501458.40966796875,216129.2739868164,228989.4377746582,429335.55168151855,272041.52267456055,26866.781646728516,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:7)_FA 16:1,TAG,458888.7922363281,646775.3045654297,248276.6964111328,289493.2829589844,250366.1434326172,457054.25329589844,631930.869140625,374853.0687866211,516606.6981201172,360416.001953125,530733.1198730469,759592.5653076172,289109.8386230469,450683.41015625,178125.87322998047,128592.54803466797,182804.0155029297,707318.6369628906,322387.7197265625,373652.5852661133,412764.8905029297,518954.1376953125,43179.26318359375,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:7)_FA 18:0,TAG,2383518.3403930664,781737.5592041016,1184902.6057128906,1850672.400970459,1548525.2040405273,676558.5471801758,7715585.2224731445,542158.3009033203,708741.8089599609,3261971.276123047,644395.7590942383,943152.2005615234,2767919.0275268555,495628.2917480469,1308515.7038879395,615469.5682067871,1345158.3837890625,729483.5670776367,1807071.7772827148,2089486.5534973145,590166.0640869141,2770914.8376464844,23058.56153869629,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:7)_FA 18:1,TAG,340874.04431152344,425047.0676269531,181032.2515258789,198384.21228027344,203074.2147216797,408714.6545410156,528881.1431884766,328751.38342285156,441096.55322265625,341164.4287109375,403825.72814941406,491957.3337402344,233136.79943847656,305409.6594848633,145189.17181396484,114930.80755615234,192295.2915649414,419310.01220703125,221153.83505249023,267661.4791870117,354161.28381347656,341961.06658935547,27713.282012939453,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:7)_FA 18:2,TAG,497881.7786254883,470984.3483886719,221611.51593017578,275774.9611816406,267815.8954772949,390378.7662963867,471136.9346923828,341322.5057373047,441901.8715209961,273721.7777404785,447975.6885986328,536271.0972290039,344831.0638885498,387965.84115600586,221967.0535583496,154579.7518310547,162868.9930419922,447737.8937072754,422488.71783447266,363377.7373352051,352437.365234375,290784.5003051758,20745.261505126953,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:7)_FA 20:0,TAG,498530.95529174805,775495.4988708496,226539.55508422852,220954.5340576172,244849.85565185547,735070.7074890137,405705.5139770508,576329.6162109375,762067.0455932617,464256.42724609375,730879.0045776367,691555.4473266602,240297.5772857666,557515.3587036133,187820.47454833984,131994.82846069336,257319.23696899414,590664.6305847168,239721.7730102539,383009.9682006836,774873.5015716553,398368.0073852539,23997.821716308594,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
TAG(56:7)_FA 20:4,TAG,509651.94256591797,1417980.3611450195,283861.3389892578,256927.27899169922,267592.47735595703,722362.7641601562,516211.2176513672,570324.6380004883,750370.7537841797,443767.1094970703,643268.4685058594,860841.5510864258,246128.83642578125,541674.1858520508,196233.01513671875,146540.65032958984,296064.40240478516,682076.2633056641,252260.31817626953,336180.80462646484,663818.1655883789,437618.4090576172,40895.92303466797,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
