Lipid,Class,AK0142,AK0170,AK0200,AK0202,AK0144,AK0145,AK0147,AK0164,AK0166,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
TAG(54:3)_FA 16:1,TAG,183280.9345703125,238313.69702148438,295082.9805908203,198934.21313476562,162859.61318969727,252997.20056152344,125435.24816894531,395288.7098388672,180500.17044067383,19495.381423950195,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:3)_FA 18:0,TAG,272705.9968261719,503648.39752197266,691172.3937988281,417732.9129638672,265288.2026977539,571399.7326660156,177798.45056152344,663321.8248901367,278605.06384277344,42845.282623291016,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:3)_FA 18:1,TAG,463867.3400878906,960920.0694580078,1299715.6665039062,710510.5114746094,608276.86328125,1034607.0698242188,367631.1387939453,1039490.5289306641,597086.9085693359,127260.46862792969,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:3)_FA 18:2,TAG,220416.45874023438,485050.25,643608.41796875,327406.5627441406,282289.65936279297,443155.19372558594,183297.4727783203,599800.9027709961,265069.4772949219,50801.343811035156,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:3)_FA 20:0,TAG,170858.15718078613,510687.3963623047,637306.9753417969,366131.38928222656,191276.17184448242,488694.4155883789,137432.18800354004,453315.03161621094,193486.07510375977,19756.4815826416,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:3)_FA 20:4,TAG,163604.07067871094,460818.71545410156,559761.4797363281,324293.9193725586,183959.63037109375,475244.5348510742,142561.34924316406,450743.8913574219,184254.21688842773,31430.922393798828,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:4)_FA 16:0,TAG,1877812.4246520996,1629206.929321289,2069376.2790527344,1643903.005432129,2469302.4459228516,2170089.063659668,1363445.6422729492,3055942.475769043,2919554.7743530273,21789.661422729492,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:4)_FA 16:1,TAG,329513.1809692383,389627.19384765625,477795.69232177734,335678.5446777344,387187.78957366943,437085.41229248047,232975.7988128662,661162.766418457,427156.6287536621,17132.341217041016,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:4)_FA 18:0,TAG,431379.8023071289,546551.4357910156,710314.6181640625,513427.63220214844,517068.2802734375,696758.6908569336,293379.29724121094,846332.859375,610090.4280090332,26973.12159729004,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:4)_FA 18:1,TAG,266034.78186035156,497455.75958251953,692355.6278076172,425178.2302246094,268497.3428955078,585467.1822509766,187373.67352294922,675798.1268920898,286283.50244140625,44278.60339355469,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:4)_FA 18:2,TAG,286587.2811279297,664869.6696777344,936684.2497558594,434964.5515136719,371966.048828125,686933.7722167969,252281.92028808594,676317.2033691406,377553.7880859375,120682.82788085938,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:4)_FA 20:0,TAG,130856.0888671875,289034.6006164551,364290.96502685547,235462.99731445312,117382.0484008789,278804.1218261719,96997.28665161133,356212.24435424805,119202.66912841797,16721.68123626709,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:4)_FA 20:4,TAG,257995.419921875,567773.90234375,737372.2409667969,547639.0821533203,267420.48303222656,597639.1799316406,243116.03857421875,523628.3791503906,288065.4001464844,96980.80786132812,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:5)_FA 16:0,TAG,631511.5739746094,519464.08615112305,687541.5686645508,500463.0220336914,795566.384475708,683279.1080322266,445789.9719238281,834969.477355957,980321.923614502,16950.201278686523,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:5)_FA 16:1,TAG,1842007.3024902344,1609023.4693603516,2050477.3645019531,1598547.2572021484,2424764.688354492,2142683.523742676,1331821.2015075684,2974751.3698120117,2855627.0395507812,21799.421478271484,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:5)_FA 18:0,TAG,98490.50549316406,215770.35321044922,267246.5596923828,179283.73345947266,96386.04614257812,261127.11560058594,71576.14498901367,256515.3187866211,103098.28833007812,15648.021087646484,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:5)_FA 18:1,TAG,435644.23083496094,545041.7357788086,700475.9625244141,506836.8946533203,513955.58779907227,702514.4841308594,317599.3269042969,822671.3442382812,622577.3688354492,28765.301818847656,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:5)_FA 18:2,TAG,187848.5330810547,398668.25213623047,542445.9403076172,289347.7601928711,191168.1134033203,421440.4079589844,145041.92907714844,491096.2136230469,199030.79364013672,48365.483337402344,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:5)_FA 20:0,TAG,85901.74624633789,194889.07287597656,236670.5743408203,137351.61085510254,78357.12564086914,272364.9216003418,70554.44383239746,210164.2963256836,89154.72604370117,29505.542190551758,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:5)_FA 20:4,TAG,220422.83697509766,552820.3201904297,782582.0764160156,375331.8504638672,261010.67749023438,531657.7158203125,196543.3355102539,511517.5168457031,262773.14013671875,88578.46673583984,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:6)_FA 16:0,TAG,249320.9552001953,323188.66149902344,432231.009765625,374715.94958496094,275604.2825012207,357128.6865234375,156759.17114257812,545736.7818603516,275868.6741333008,25934.12176513672,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:6)_FA 16:1,TAG,600742.5986022949,522765.72760009766,649334.9963378906,495664.8359375,766721.5256347656,682937.6195678711,430838.5537109375,811603.5338745117,925654.4465332031,18040.501342773438,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:6)_FA 18:0,TAG,147300.71002197266,306708.6971435547,386461.9671020508,254311.63842773438,143828.27255249023,346602.88806152344,111300.1460571289,311813.400390625,171721.69061279297,21343.42140197754,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:6)_FA 18:1,TAG,99254.02603149414,214911.771484375,261023.5385131836,164128.6513671875,95416.48748779297,270789.79876708984,71270.56463623047,251906.6184387207,102138.62890625,16503.981201171875,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:6)_FA 18:2,TAG,261765.8158569336,376194.63848876953,502161.1954345703,317971.1431274414,311362.73641967773,459465.1925048828,201382.99346923828,541322.2182617188,371301.2829589844,30740.88201904297,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:6)_FA 20:0,TAG,101327.04580688477,250387.2530517578,329502.28631591797,195823.6339416504,104717.30676269531,295722.4379272461,84997.7463684082,257784.65997314453,108097.74678039551,16815.441207885742,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:6)_FA 20:4,TAG,270162.6579589844,1013987.3814697266,1315395.0708007812,672935.0202636719,379605.4909667969,1128760.4045410156,272960.29776000977,766066.4638671875,342116.3998413086,33546.822326660156,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:7)_FA 16:0,TAG,1560656.8962402344,391416.92694091797,511361.9538574219,2768370.0514526367,2383097.8423461914,376857.10510253906,1087819.7194519043,571790.4557495117,1534512.4609985352,24154.861877441406,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:7)_FA 16:1,TAG,228801.19708251953,309934.7825317383,432526.7274169922,337786.5222167969,240464.99682617188,355779.0841064453,146648.19036865234,535162.5405273438,245471.59765625,25119.161590576172,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:7)_FA 18:0,TAG,237442.37985229492,671004.9129638672,940176.3083496094,574045.493347168,305905.265045166,828257.2535400391,208167.33514404297,632922.6113891602,303826.93615722656,21220.981506347656,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:7)_FA 18:1,TAG,128954.10974121094,306768.44345092773,379496.14685058594,237918.9779663086,129193.38928222656,342936.5430908203,96567.78674316406,316597.7822570801,141362.92846679688,22541.701568603516,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:7)_FA 18:2,TAG,79158.76623535156,166144.51123046875,206493.49572753906,117369.64739990234,70212.84335327148,194051.45428466797,60648.70462036133,187993.81381225586,79708.9255065918,21077.361602783203,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:7)_FA 20:0,TAG,285151.97497558594,718265.1842651367,1034459.4112548828,624342.7755432129,348694.344329834,915004.1065673828,263239.5998840332,662872.4225158691,327488.04943847656,22729.421768188477,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:7)_FA 20:4,TAG,222751.13542175293,722370.0317993164,953291.7894287109,533824.076385498,278798.4438018799,792525.4739685059,209233.75268554688,568693.7149047852,253819.61764526367,21094.00160217285,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:8)_FA 16:0,TAG,246594.61645507812,367632.24493408203,501957.1212158203,365470.1651611328,176332.55346679688,394542.1889038086,123422.50885009766,647209.7390136719,192038.93408203125,22684.721618652344,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:8)_FA 16:1,TAG,1116935.9455566406,430548.4067077637,595706.5601806641,2005208.1481933594,1680002.4024047852,422396.1466064453,767312.7281494141,670988.1032714844,1054051.1451721191,29435.762115478516,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:8)_FA 18:0,TAG,193541.01272583008,500476.60162353516,616751.2280273438,355802.1042480469,213166.8102722168,498458.09521484375,143568.44979858398,552312.3880004883,218312.05743408203,22737.521423339844,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:8)_FA 18:1,TAG,290796.31994628906,800329.14453125,1123700.3439941406,680982.6564941406,360749.63775634766,946329.6462402344,270472.11346435547,735311.6923828125,349089.80255126953,30049.742309570312,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:8)_FA 18:2,TAG,110458.3674621582,270075.1160888672,361702.50692749023,205217.43365478516,111117.8677368164,290692.5027770996,95710.28680419922,272342.85400390625,123850.06860351562,28328.581756591797,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:8)_FA 20:0,TAG,151547.78805541992,385742.6895751953,616171.83984375,292037.0969238281,175899.01162719727,500250.9712524414,115034.36712646484,418037.13592529297,185134.23193359375,18218.721313476562,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(54:8)_FA 20:4,TAG,147808.56912231445,341746.73065185547,442543.9046020508,274765.59631347656,140746.53030395508,355367.5036621094,120265.54721069336,382750.82525634766,143049.65213012695,20047.461517333984,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:0)_FA 16:0,TAG,7546538.572998047,32980807.306274414,30208624.69506836,15955434.162231445,8557819.26727295,23718559.7890625,6662979.708984375,24764868.49938965,7170305.434997559,38335.86291503906,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:0)_FA 16:1,TAG,350183.58572387695,1320171.3264160156,1244714.7397460938,696534.3887939453,371696.2489929199,928882.6325073242,273180.34033203125,1072332.7570800781,321575.3896789551,17882.581329345703,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:0)_FA 18:0,TAG,522923.0192871094,1813889.0470581055,1928081.6513671875,1158131.2819824219,655080.5758972168,1797040.7937011719,478237.8942565918,1381916.7257080078,595679.6521606445,20488.061264038086,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:0)_FA 18:1,TAG,8510687.673583984,40164915.88342285,40988279.83581543,26152564.197753906,14283517.192871094,41313744.55545044,10860611.082946777,25609717.684631348,11869130.154769897,26405.181884765625,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:0)_FA 18:2,TAG,394127.90731811523,1684551.9049377441,1691829.6231079102,987604.9150085449,564280.7814941406,1616505.1893310547,426532.88931274414,1086958.4508666992,482353.6862792969,23849.3017578125,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:0)_FA 20:0,TAG,643354.9693603516,2106918.738647461,2283845.4780273438,1340015.2352294922,685437.4774169922,1728301.2353515625,572062.6416015625,1807707.5129394531,610680.8712158203,72748.76452636719,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:0)_FA 20:4,TAG,271801.00021362305,507865.4772644043,683502.0427856445,391910.447265625,293835.4045715332,467142.24880981445,216424.19960021973,579235.9801635742,249958.43745422363,19309.661193847656,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:1)_FA 16:0,TAG,201721.19668579102,599556.3004150391,616033.9898681641,357472.9591064453,183744.6340637207,462998.5732421875,139340.71214294434,554961.123260498,186076.21282958984,18662.76139831543,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:1)_FA 16:1,TAG,5498001.907470703,25159602.33190918,22151790.112426758,11605932.071899414,6345061.028106689,16595278.790161133,4803637.652069092,18409267.439086914,5193110.500549316,55993.92398071289,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:1)_FA 18:0,TAG,220156.63415527344,357301.7006530762,465033.4512939453,332948.7634277344,165936.25289916992,325401.7839355469,111116.86569213867,579838.4416503906,190941.95050048828,18079.841232299805,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:1)_FA 18:1,TAG,425259.46643066406,1602142.533203125,1718812.540649414,982965.751159668,540454.8447265625,1546715.4725341797,435282.0122680664,1165446.5325317383,483143.71395874023,26557.3017578125,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:1)_FA 18:2,TAG,8582810.70401001,40107920.46228027,40840682.51855469,25848342.65576172,14325510.765258789,41316267.44781494,10740131.44456482,25377582.07788086,11666748.286529541,25791.481658935547,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:1)_FA 20:0,TAG,261266.97912597656,562480.1047973633,703201.5909423828,460987.55017089844,286219.95623779297,483189.9951171875,207086.21124267578,683861.274597168,270658.7827758789,26474.42172241211,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:1)_FA 20:4,TAG,114696.66757202148,239055.47467041016,289197.86505126953,181507.53442382812,103400.86654663086,271797.61932373047,81738.54420471191,287890.16119384766,102213.98753356934,18814.80125427246,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:2)_FA 16:0,TAG,131664.75048828125,271927.7608642578,353939.6647338867,191148.07421875,141722.73040771484,267752.6979980469,96763.52661132812,299205.6433105469,114461.92846679688,15853.280990600586,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:2)_FA 16:1,TAG,151175.97094726562,396973.5797729492,420943.9909667969,255594.69848632812,136360.5078125,314124.42193603516,101451.08618164062,419234.4875488281,141733.53186035156,19141.861282348633,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:2)_FA 18:0,TAG,147573.83102416992,267309.8360595703,335882.74114990234,231506.75518798828,131608.11053466797,279884.13916015625,88596.04629516602,380552.76580810547,142972.26858520508,19416.161529541016,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:2)_FA 18:1,TAG,151831.98956298828,263783.0583496094,351713.8438720703,201237.01391601562,119557.7279663086,228373.9183959961,99283.38708496094,390820.8706359863,129047.34963989258,21827.40155029297,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:2)_FA 18:2,TAG,395363.4110107422,1559462.573791504,1689210.0418701172,988737.9606933594,528397.1817932129,1557620.5078125,418948.29180908203,1113616.0781860352,494142.8477783203,25449.981842041016,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:2)_FA 20:0,TAG,211406.67364501953,504401.1162109375,621270.1677856445,373808.06640625,241832.77416992188,445611.3294067383,165263.75048828125,581418.6504516602,226053.97680664062,39496.722717285156,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:2)_FA 20:4,TAG,111776.96694946289,365576.0248413086,407185.3080444336,194992.31576538086,119626.3088684082,298090.2209777832,89744.3452911377,362999.7001953125,123887.5464477539,19540.42137145996,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:3)_FA 16:0,TAG,94564.64752197266,182004.05267333984,242161.83685302734,169104.19232177734,83391.62699890137,246604.8162841797,63191.72427368164,234399.01748657227,91312.12670898438,15684.84114074707,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:3)_FA 16:1,TAG,125582.7688293457,242539.3812866211,311219.21911621094,187478.83331298828,126470.6897277832,244342.33685302734,84400.36543273926,296827.11822509766,113253.8872680664,16621.941131591797,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:3)_FA 18:0,TAG,253713.77883911133,367089.1275024414,463977.8299560547,315477.6799316406,284210.73626708984,430565.8239746094,177048.19291687012,543085.8956298828,318307.06170654297,16605.581130981445,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:3)_FA 18:1,TAG,115119.56823730469,222525.01565551758,291865.4407348633,168670.8536376953,106916.88751220703,216044.1743774414,86563.82473754883,285470.1206665039,113039.70767211914,25932.601791381836,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:3)_FA 18:2,TAG,168832.9923095703,282008.68115234375,364223.5667114258,218795.73376464844,130703.62860107422,230953.09301757812,103597.96783447266,437408.4836425781,142868.150390625,24857.04183959961,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:3)_FA 20:0,TAG,222782.9354248047,444074.92669677734,563520.0327148438,382998.5414123535,200283.49130249023,406553.20428466797,147945.71084594727,609064.2504272461,206383.3735961914,25416.62188720703,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:3)_FA 20:4,TAG,178875.3546447754,434132.12713623047,540065.6385498047,333586.36169433594,190217.25592041016,401634.5692138672,147328.60900878906,467215.11639404297,199443.0729675293,22723.941619873047,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:4)_FA 16:0,TAG,251676.7410583496,414038.86993408203,427772.55407714844,484011.3693847656,331525.3779296875,414143.1447753906,212375.5358581543,449235.4942626953,305661.7202758789,18593.14129638672,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:4)_FA 16:1,TAG,91826.74673461914,177956.23260498047,234379.43420410156,153655.53073120117,79380.96505737305,241473.27862548828,59260.72415161133,225062.47442626953,91472.34552001953,13568.360916137695,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:4)_FA 18:0,TAG,1293163.6942749023,1185620.0541992188,1503873.3201293945,1151895.3789672852,1700977.7814331055,1543975.8088378906,916918.8504180908,2137372.272644043,2066858.8471069336,17229.58137512207,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:4)_FA 18:1,TAG,147871.04943847656,267268.6573791504,344551.66400146484,203955.89749145508,171456.6524658203,291047.90130615234,120155.76849365234,346923.1405029297,190390.43327331543,20371.881439208984,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:4)_FA 18:2,TAG,113216.46786499023,222200.81399536133,297326.47985839844,165860.59020996094,107564.7463684082,228710.57550048828,87747.88562011719,280976.7608947754,113796.8881225586,25125.62188720703,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:4)_FA 20:0,TAG,122633.48760986328,238239.6580505371,314041.86114501953,194284.93408203125,112774.20904541016,228187.47576904297,91012.90585327148,309020.92028808594,119415.92901611328,20537.26153564453,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:4)_FA 20:4,TAG,427168.8927001953,1107956.2478027344,1338358.3576660156,927362.8762207031,444150.8526611328,977902.3708496094,355956.2421875,1175511.238647461,443022.76403808594,101496.9462890625,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:5)_FA 16:0,TAG,191420.81213378906,325114.72540283203,379219.78649902344,274148.41955566406,189534.21350097656,327489.12322998047,119724.68841552734,441802.79498291016,212334.5969543457,26493.422073364258,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:5)_FA 16:1,TAG,241735.9966430664,384003.8430175781,418180.6044921875,474648.46783447266,326032.7003173828,406039.90197753906,205454.6121826172,450280.4838256836,298870.81817626953,17267.781188964844,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:5)_FA 18:0,TAG,485868.23345947266,504398.23471069336,625522.0,454943.83087158203,619429.3776550293,593062.7310791016,342375.15002441406,702649.1390991211,733945.2679138184,15548.061218261719,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:5)_FA 18:1,TAG,691236.0411682129,750084.2512207031,999866.3149414062,683525.7214355469,921076.573059082,983506.5905456543,546498.1142578125,1272470.4452819824,1135236.6753845215,21030.581420898438,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:5)_FA 18:2,TAG,144237.87100219727,262073.7405090332,338646.9848022461,200776.85748291016,170488.3553161621,294396.2592468262,115694.6499633789,349299.94775390625,189275.55200195312,20937.541564941406,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
