lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
TAG(52:4)_FA 16:0,0.20446474195829012,8.246142276290984,0.11621977970389707,0.733171168997086,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,171673.5106201172,267051.59869384766,112134.64736938477,98758.26654052734,165953.6903076172,166717.4893798828,53743.843322753906
TAG(52:4)_FA 16:1,0.31370384965228176,7.246129787243619,0.2732637911994971,0.6011507490360068,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,86246.24609375,118527.85012817384,73549.08444213867,61603.244873046875,68793.40466308594,73200.16549682617,33587.76235961914
TAG(52:4)_FA 18:0,0.013669365534422731,5.343985018993901,5.197940417076552e-4,0.9818106119881401,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,23880.281883239742,20790.56143951416,17157.381450653076,19658.40145874023,19292.961456298828,17306.141162872314,16772.841339111328
TAG(52:4)_FA 18:1,0.2572223729089537,6.417246792487546,0.18383294137879602,0.6680997552424087,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,48077.963806152344,60136.90399169922,43139.70358276367,38635.422790527344,36006.8025970459,40813.08278656006,21887.541458129883
TAG(52:4)_FA 18:2,0.1252590912661771,9.050596273026493,0.04364076683850726,0.8345233952190187,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,243106.875,352115.9040527344,297493.640625,226977.39575195312,210005.7138671875,307205.5046386719,143602.51147460938
TAG(52:4)_FA 20:0,-0.0040841185673483014,5.177010699627259,4.64004076548008e-5,0.9945650243713905,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,19865.761192321777,20490.42162322998,13716.640922546389,19482.821437835693,15987.461250305176,14218.601016998293,16226.041065216064
TAG(52:4)_FA 20:4,0.07427965641201661,8.61617727515935,0.015349703779975243,0.9013992658229244,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,191446.53369140625,229040.07666015625,225718.1170654297,165937.05200195312,177167.0115966797,217983.7130126953,107901.12768554688
TAG(52:5)_FA 16:0,0.10826194848304627,6.009301942716579,0.03260004086308754,0.856717026034583,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,37445.32247924805,40065.90308380127,29792.762252807617,30773.5419921875,31239.262237548828,29122.34218597412,18274.68125152588
TAG(52:5)_FA 16:1,0.1366055957838764,8.21024095023295,0.05190162341023097,0.8197867391050825,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,168407.47259521484,255512.95678710935,103344.8685913086,105376.20874023438,164737.4913330078,162904.9909362793,50212.423400878906
TAG(52:5)_FA 18:0,0.02551700220033953,6.175132431998392,0.001811451154480892,0.9660513683542086,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,45798.72314453125,38322.822692871094,30890.001747131348,38190.402893066406,37153.86248779297,28693.522003173828,23109.98175048828
TAG(52:5)_FA 18:1,0.08970157414509891,5.477996338913301,0.02238073590700651,0.881078689496824,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,24817.341918945312,26244.70188903809,19660.901428222656,22700.38143157959,19047.38119506836,19107.18105316162,17052.901161193848
TAG(52:5)_FA 18:2,0.12242825186737075,6.549824392880397,0.041688436185268074,0.8382148227053692,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,43724.02325439453,61324.5242767334,49358.364028930664,41780.86309814453,35587.3025970459,51621.38415527344,30046.48207092285
TAG(52:5)_FA 20:0,-0.027859273637058632,5.405784459522823,0.002159096289261697,0.9629387716935967,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,22882.681594848633,22581.601654052734,17759.261421203613,20341.521240234375,22114.381622314453,16800.96124267578,18212.04126739502
TAG(52:5)_FA 20:4,-0.10327828863197404,7.6672820239949715,0.029670601114958117,0.8632397618554839,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,84652.14636230469,124888.10906982422,107774.9273071289,87669.02642822266,76797.62530517578,144221.88916015625,53250.86358642578
TAG(52:6)_FA 16:0,-0.028192789257712177,6.3044783382125384,0.002211288447796278,0.9624938293559085,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,46478.34292602539,37943.16305541992,37537.32220458984,38569.08288574219,39966.32278442383,35971.7419128418,27044.741943359375
TAG(52:6)_FA 16:1,-0.01010202378987438,6.155059380863595,2.8391545993144973e-4,0.9865564479745894,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,42799.38327026367,37518.22283935547,33649.88278198242,37981.16297912598,35380.262634277344,32185.922119140625,19686.301383972168
TAG(52:6)_FA 18:0,0.017298321760300446,5.725968091405053,8.324559378252161e-4,0.976982378866013,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,31629.162216186523,30014.902446746823,20737.38159942627,27547.361862182617,23098.081756591797,23819.96173095703,19661.501358032227
TAG(52:6)_FA 18:1,-0.07363003938865074,6.276067046891445,0.015081299723419761,0.9022607677716932,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,45444.50325012207,38090.28234100342,35200.88229370117,44120.08309173584,39269.922760009766,31837.5818939209,25084.04136657715
TAG(52:6)_FA 18:2,0.054653219086413775,5.71030044317872,0.008309177353680752,0.9273696778210766,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,26767.12158203125,26042.66187286377,26034.681800842285,24955.78163909912,22003.381507873535,22808.26173400879,24269.781951904297
TAG(52:6)_FA 20:0,-0.3469020672837165,6.254762914997437,0.3340000954425477,0.563313126302781,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,37217.66313171387,36498.26280212402,35194.84185028076,54357.32280731201,37391.18241882324,35862.043380737305,19249.241325378414
TAG(52:6)_FA 20:4,-0.18171954637136037,7.381982691923112,0.09181498695852497,0.7618823327262317,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,73442.56481933594,92815.52673339844,78846.86529541016,79387.80554199219,74305.425537109375,99630.88763427734,56208.94396972656
TAG(54:0)_FA 16:0,-0.07902681935037689,6.37790708136773,0.0173729513328027,0.8951373514851196,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,47182.86325073242,45397.5830078125,36242.74282836914,43926.6628112793,37165.54281616211,43350.58354187012,24908.28192138672
TAG(54:0)_FA 16:1,-0.07131928663259843,6.511679401095672,0.014149682484003279,0.9053130371989662,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,37333.76289367676,39341.54273986816,45764.14348602295,38022.78244018555,38018.422775268555,42196.32276916504,55846.78286743164
TAG(54:0)_FA 18:0,-0.08017843724287806,8.682157409512303,0.017884114732623857,0.8936148935966259,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,228012.0576171875,206593.97583007812,172017.01220703125,202755.8740234375,207006.87426757812,179452.53198242188,167375.23364257812
TAG(54:0)_FA 18:1,0.012841278556576626,6.183087539292237,4.587614146203123e-4,0.9829116434173467,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,39585.12265014648,38064.02264404297,34009.64245605469,33879.922607421875,34177.44259643555,33495.102600097656,28295.441986083984
TAG(54:0)_FA 18:2,0.027912128633108265,5.539937718250836,0.002167329643384619,0.9628682264587766,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,26333.041877746586,22339.40177154541,21842.581481933594,22807.98149871826,22610.941467285156,18366.681434631348,19930.74153137207
TAG(54:0)_FA 20:0,-0.1086114865046971,8.183607069393664,0.03281347036408988,0.856253852015038,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,122563.38842773438,133096.02856445312,112293.7470703125,126355.92919921876,127293.97021484376,110633.90795898438,207440.69458007812
TAG(54:0)_FA 20:4,0.028091424324208105,5.39730041571436,0.00219523623582063,0.9626301099867655,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,23813.901817321777,21579.10164642334,20411.62142944336,20699.02158355713,18698.881324768063,19846.5213432312,15270.841007232666
TAG(54:1)_FA 16:0,0.07500790722472889,6.260323079596966,0.015650969621617605,0.9004413469764682,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,47536.32328796387,43687.80307006836,35393.42266845703,38058.102783203125,32499.062744140625,39336.62289047241,20897.961334228516
TAG(54:1)_FA 16:1,-0.0328922934838183,6.585262537267316,0.003009974724704989,0.9562474207278672,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,55263.96405029297,53630.90393066406,42678.862731933594,44794.92361450195,47891.463470458984,49200.103775024414,28184.80191040039
TAG(54:1)_FA 18:0,0.4668848502477946,8.29692822373294,0.6038650333666737,0.4371071290294624,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,229364.7562255859,219146.75421142575,160954.97369384766,126327.1683959961,126136.32836914062,149751.35107421875,58759.14434814453
TAG(54:1)_FA 18:1,-0.0774256256891831,9.261066793594699,0.016677390745826415,0.8972461021669869,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,328351.1435546875,318306.501953125,262916.05810546875,309623.6845703125,308179.5419921875,263913.01708984375,246692.72021484375
TAG(54:1)_FA 18:2,0.01847528684556001,6.535417652850354,9.496432679227951e-4,0.9754160550193924,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,49482.46374511719,48784.783630371094,43285.66275024414,42853.923400878906,44414.70318603515,41050.66287231445,38056.022705078125
TAG(54:1)_FA 20:0,0.14314888151951993,8.252368976856626,0.05698965963892988,0.81131877470406355,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,87991.92767333984,102028.20837402344,101427.38659667967,72514.78509521484,76218.82550048828,92667.44766235352,400722.0986328125
TAG(54:1)_FA 20:4,-0.09280694426890211,5.296365941005926,0.02395619497050916,0.8769964230285192,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,20585.221755981445,20674.421447753903,15131.62121963501,18095.021350860596,20325.14144897461,16725.80114364624,18336.181282043457
TAG(54:2)_FA 16:0,0.18301752814930314,6.350948749711237,0.09312642176266195,0.760239558669518,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,53664.744232177734,50842.363189697266,36130.24221801758,38449.14273071289,32541.382553100582,41932.64297485352,21361.941467285156
TAG(54:2)_FA 16:1,0.056704130868860184,6.299937033928968,0.008944964635134056,0.9246501654088991,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,47469.56343078613,44517.42332458496,37452.02291870117,39636.90255737305,32688.682693481445,41436.002838134766,21252.68148803711
TAG(54:2)_FA 18:0,0.5270724954782898,9.300714753600241,0.7686902064542664,0.38062255265815564,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,408234.5151367187,489148.8835449219,355042.7403564453,250705.73583984375,271993.35681152344,271002.1770019531,108722.66784667967
TAG(54:2)_FA 18:1,0.4200270985803956,8.48574631854705,0.4891412954611951,0.48431060308912616,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,244205.14025878903,243625.89532470703,195971.09503173828,140130.189453125,146011.18994140625,180038.6323852539,67883.14465332031
TAG(54:2)_FA 18:2,-0.07637660248122131,9.233514979672753,0.016228583918291406,0.8986305756098322,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,299355.80126953125,306448.47998046875,287006.02099609375,286439.92138671875,300319.63818359375,278054.0986328125,239677.51708984375
TAG(54:2)_FA 20:0,-0.08584365136259761,6.3640590280633305,0.02049881937068676,0.8861526940333829,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,37984.46302032471,45276.52388000488,37614.28297424317,37974.44271850586,38567.86225891113,40777.46238708496,34607.30210876465
TAG(54:2)_FA 20:4,-0.09177888738072089,5.664876632477148,0.02342942742620835,0.8783456430140021,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,22949.381408691406,26484.421882629395,21800.341232299805,23959.00160217285,24750.70181274414,20970.101501464844,26022.62197875977
TAG(54:3)_FA 16:0,0.19380944653873422,7.558921671240262,0.1044297980124611,0.7465771042436357,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,125789.40850830078,158580.41177368164,66158.60418701172,65030.564544677734,105464.44818115234,106553.30844116212,19306.281204223633
TAG(54:3)_FA 16:1,0.11094492039610557,6.381239182943883,0.03423635514991474,0.8532049663489265,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,50924.08380126953,51236.52392578125,38973.002685546875,38810.52328491211,36665.122497558594,43785.10304260254,20439.48164367676
TAG(54:3)_FA 18:0,0.4977969739811364,8.149386377260075,0.6860679272363086,0.40750505324952907,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,161349.58978271484,239255.7354736328,153827.60815429688,119659.94885253906,118585.88891601562,119398.90802001952,57040.364013671875
TAG(54:3)_FA 18:1,0.5092918647414075,9.433933246348465,0.717964343886706,0.396812454088106,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,444482.4504394531,508884.982421875,411819.44494628906,281866.5368652344,284852.1376953125,309827.69982910156,117903.888671875
TAG(54:3)_FA 18:2,0.3492797215287255,8.438361182562126,0.33860727140017843,0.5606342364930915,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,184248.71160888672,242087.64013671875,219830.8555908203,139631.1298828125,132707.97033691406,189676.95239257812,67268.484375
TAG(54:3)_FA 20:0,-0.047500207264514045,5.4386798109907595,0.006276421674272115,0.9368545582623067,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,22961.461502075195,20854.301429748535,20277.20164489746,21273.9617767334,19631.48137664795,19961.641471862793,18522.40110015869
TAG(54:3)_FA 20:4,-0.06437380518672244,7.359418510762089,0.011528647498380451,0.9144942321316343,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,85818.64611816406,78960.72521972656,75134.224853515625,72787.525146484375,82037.64538574219,75702.16516113281,72300.446044921875
TAG(54:4)_FA 16:0,0.1314184423833216,10.62361890122279,0.04803710320265964,0.8265147552282359,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,1030106.4506835938,1488502.7575683594,465915.158203125,476601.850402832,1043576.3407897948,934467.67333984375,22971.2013092041
TAG(54:4)_FA 16:1,0.1403762865604404,7.565694152089944,0.05480462332525349,0.8149043392998646,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,121667.80874633788,156317.09382629397,67662.7646484375,69857.74540710449,107853.5283203125,106077.62731933594,19888.46141052246
TAG(54:4)_FA 18:0,0.2524027617294081,8.326676998557241,0.1770279630627556,0.673939901952318,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,179407.6912841797,270294.05822753906,136804.6485595703,123363.96942138672,158608.2724609375,163982.5503540039,61425.82455444336
TAG(54:4)_FA 18:1,0.5407394178658472,8.27859725924393,0.808828411419654,0.36846685804758134,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,171347.67205810547,266770.4013671875,177908.75256347656,128245.72814941406,118749.62786865234,138049.5082397461,59419.984802246094
TAG(54:4)_FA 18:2,0.4973356748847235,9.441244351044618,0.6848131577862661,0.40793424133645284,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,340254.48583984375,527667.5017089844,489786.47692871094,273544.3376464844,260268.7990722656,343388.64111328125,129114.490234375
TAG(54:4)_FA 20:0,0.20647978724973629,5.353991210162899,0.1185008098813114,0.7306662044225513,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,22999.30167388916,21389.141410827637,21986.901294708252,21296.981567382812,17541.681030273438,14288.781044006348,16650.241081237793
TAG(54:4)_FA 20:4,0.02356631737287142,8.959683701713013,0.001545211270240543,0.9686438913643391,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,228693.7951660156,255838.7177734375,249393.2958984375,213321.13525390625,226815.99462890625,222657.8779296875,243623.19775390625
TAG(54:5)_FA 16:0,-0.016067336230100374,8.266633214981791,7.182779327195021e-4,0.9786186887663504,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,173744.89169311523,277461.97912597656,93828.00662231444,108910.04760742188,198162.5139770508,189198.97453308103,18004.6812210083
TAG(54:5)_FA 16:1,0.1519075661175776,10.583483622031574,0.06417598000552971,0.8000133814372635,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,1005568.4512939452,1487202.3276367188,433014.4948730469,458364.3364868164,1029688.0457763672,883761.4176635742,21322.941482543945
TAG(54:5)_FA 18:0,0.2362251000076865,6.128353407310524,0.15507424804695802,0.6937326342941245,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,44715.02333068848,44978.283294677734,32518.062271118164,33835.20211791992,30595.68214416504,30512.981964111328,18872.14123535156
TAG(54:5)_FA 18:1,0.22216064372799724,8.38704310727981,0.1371869381173383,0.7110937479785461,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,185210.67333984375,272500.3780517578,146860.73150634766,125232.34924316406,171505.01043701172,173201.57061767578,64764.24411010742
TAG(54:5)_FA 18:2,0.547026142672021,8.286928097052067,0.827633077322389,0.3629578434792174,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,138571.22912597656,265616.5163574219,214436.5971069336,124497.96887207033,118178.9476928711,142856.2505493164,60572.64437866211
TAG(54:5)_FA 20:0,-0.15411041921842195,5.766525984937151,0.06604142217292974,0.7971901543901453,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,30157.32201385498,28160.702278137207,22704.721405029297,28502.44175720215,32148.60205078125,22382.821403503414,17917.581367492676
TAG(54:5)_FA 20:4,0.4059851019965147,9.164273798295765,0.4570904140455242,0.49898692060053734,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,248736.19555664065,335250.7625732422,326783.1494140625,181505.2713623047,184841.83337402344,260295.28088378903,341073.00817871094
TAG(54:6)_FA 16:0,0.42460649272243317,6.889427648063672,0.4998067663154871,0.47958503969191446,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,75141.10485839844,93177.56634521484,54437.22393798828,45729.54315185547,50666.30374145508,54447.20388793945,28894.021728515625
TAG(54:6)_FA 16:1,0.009341350989725931,8.22677647013474,2.427869415839723e-4,0.9875681674894564,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,172244.0509033203,268499.6798095703,91982.02639770508,108862.24670410156,198789.49465942383,170078.6316986084,20387.70156097412
TAG(54:6)_FA 18:0,0.048503934802069146,6.225888550804269,0.006544968460275441,0.9355207011092821,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,46431.52323913574,38011.782318115234,34547.12258911133,39620.083435058594,34879.602600097656,31418.121948242188,25229.681915283203
TAG(54:6)_FA 18:1,0.19997381832850955,6.159452029313857,0.11116593788653972,0.7388206167531002,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,46080.48336791992,43395.742752075195,32841.08256530762,34801.62240600586,33051.10221862793,29819.002197265625,20671.58152770996
TAG(54:6)_FA 18:2,0.09976846387538063,8.229547893612548,0.027688934560501366,0.867842234106398,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,132460.84967041016,245691.49725341797,144426.1883544922,124920.26696777344,146973.68963623047,169552.41311645508,55558.423278808594
TAG(54:6)_FA 20:0,-0.001790221270205861,5.164585122765583,8.91538564928851e-6,0.9976176285101597,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,19900.32151031494,20324.901237487793,14776.041069030762,16590.901123046875,17842.001266479492,15996.14094543457,13981.66104888916
TAG(54:6)_FA 20:4,0.2535858630523822,7.864991287653825,0.1786876801525068,0.6725034614356391,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,109282.06842041016,159900.12854003906,140933.0708618164,92965.3876953125,95932.2466430664,124537.30883789062,61396.84405517578
TAG(54:7)_FA 16:0,-0.21169013632192302,7.012092028759647,0.12456760596853655,0.7241324002789378,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,73247.30471801758,76136.30529785156,50684.02429199219,54648.683349609375,56709.38360595703,98046.62536621094,24206.761627197266
TAG(54:7)_FA 16:1,0.4489466345681892,6.911540434549812,0.5585156900142464,0.4548589125392908,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,78453.8857421875,96594.82635498048,52930.203552246094,43240.44338989258,56398.82421875,52287.88397216797,29374.701934814453
TAG(54:7)_FA 18:0,0.06514192052621688,6.2267612318201255,0.011804783627511028,0.9134802430904996,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,44955.58312988281,39056.62286376953,35062.182525634766,36065.362548828125,35474.622497558594,33060.30229187012,26289.241897583008
TAG(54:7)_FA 18:1,0.011013034727014568,6.275398826014473,3.374334276031732e-4,0.9853441946092993,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,44394.98287963867,39489.16262817383,36723.06283569336,39321.52276611328,36122.7421875,34594.022399902344,27554.221923828125
TAG(54:7)_FA 18:2,0.13200554065708506,6.21797544765012,0.048462582127513074,0.8257604207851983,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,43184.20315551758,41827.22294616699,36702.30303955078,37097.28268432617,32021.062286376953,32802.06213378906,25290.36166381836
TAG(54:7)_FA 20:0,0.03461230050051458,5.870728715078014,0.003332823101629856,0.9539632126773838,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,29313.701835632324,33454.3424987793,29013.0224609375,28799.901916503903,25663.58208465576,27600.601753234863,21194.221565246586
TAG(54:7)_FA 20:4,0.26131986589094885,5.928140776672242,0.18972140126265916,0.663148594007751,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,30152.94207763672,38829.14245605469,35487.122146606445,27624.02163696289,25944.022033691406,26336.401748657227,19854.32154846191
TAG(54:8)_FA 16:0,-0.0375804401969761,6.49187716741471,0.0039291007074666595,0.9500193018309286,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,50374.8642578125,49639.82327270508,41442.523040771484,42841.80310058594,44484.00280761719,45629.78370666504,26868.181884765625
TAG(54:8)_FA 16:1,-0.35440113652804195,7.208750587916435,0.3485757752050632,0.5549204584718783,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,74272.76622009277,81828.40525817871,60604.5830078125,67409.1849975586,73216.8451538086,110622.68977355956,28112.962059020996
TAG(54:8)_FA 18:0,0.00881531790570363,6.806352942076216,2.1620401230393327e-4,0.9882684259293018,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,59957.704162597656,66302.124755859375,53151.083068847656,52058.1032409668,51633.96340942383,59145.40393066406,32772.021881103516
TAG(54:8)_FA 18:1,-0.05719733325779962,6.759584035025948,0.009101449062654851,0.9239959127794953,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,59604.92468261719,55962.144958496094,52826.48400878906,55720.223876953125,49250.96322631836,55688.16384887695,32958.802490234375
TAG(54:8)_FA 18:2,0.08034176266028732,6.486487452808223,0.017955866619558947,0.8934029679843909,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,45772.343322753906,48663.78369140625,45123.3830871582,40097.16271972656,41114.54248046875,39937.12271118164,36988.402252197266
TAG(54:8)_FA 20:0,-0.05093653810681121,6.000211476235226,0.007217760059987199,0.9322952569400208,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,TAG,31961.802139282227,33197.92199707031,31639.981994628903,30095.48220062256,29303.06234741211,32501.12264251709,23918.601539611816
