lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M3_Male_WT_cerebellum,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,Blank_Blank_Blank_Blank_Blank
[TG(63:13)|TG(62:6)]_FA18:3,-0.004112921911959596,3.631254453574748,1.9686479492975195e-4,0.9888053674875819,0.9999253326495259,TAG,43647.16326904297,39171.40286254883,42738.32290649414,37929.50259399414,44544.182678222656,59474.06481933594,60965.42388916016,42157.143127441406,62242.46484375,57252.56381225586,41451.06280517578,43246.262786865234,40818.22271728516,35905.20225524902,37765.34274291992,39469.183013916016,55972.044342041016,66800.0451965332,54566.583984375,67897.62417602539,79460.26577758789,58978.96401977539,32819.342041015625
[TG(63:13)|TG(62:6)]_FA20:4,-0.048664330674910626,4.657130726688976,0.027560573636492336,0.8681461093706203,0.9999253326495259,TAG,70127.30526733398,53335.44387817383,79085.62606811523,51482.32360839844,67273.2048034668,119901.18872070312,177881.95166015625,105510.5676574707,203239.13415527344,158725.85205078125,53817.62377929688,72648.60513305664,63874.94470214844,59223.94429016113,70220.82453918457,54522.983978271484,130404.82946777344,205032.67373657227,167019.01138305664,236265.255859375,123350.56845092772,92630.14712524414,41536.62258911133
[TG(63:13)|TG(62:6)]_FA22:5,-0.10728655561993526,5.187781270035068,0.13393155876337914,0.7143899920377124,0.9999253326495259,TAG,114714.20724487305,110224.42810058594,134437.1094970703,109506.92791748048,95930.98666381836,212592.73483276367,223464.41717529297,119264.68914794922,160181.39080810547,191900.5337524414,107674.06811523438,110080.98748779295,80670.8462524414,118193.92840576172,148775.529296875,103569.2469482422,223165.7765197754,190560.39331054688,145682.55029296875,235207.6958618164,290114.22174072266,217118.19555664065,41731.00305175781
[TG(63:13)|TG(62:6)]_FA22:6,0.2943790588975606,11.541681710567,1.0068532638183854,0.3156578816043595,0.9999253326495259,TAG,3707290.599609375,12054131.083251951,6610307.599121094,9837375.020996094,10143168.70361328,26320480.432128903,36192951.00292969,12333107.109375,14224197.209472656,15951207.451660156,7761729.666015625,10215537.811035156,10985909.403808594,6207973.456054688,2893032.267089844,5239128.674804688,24641822.06835937,15244403.053222656,6910787.428955078,29774221.528808597,19117115.0546875,10005153.461914062,1656073.8100585938
[TG(64:10)|TG(63:3)]_FA16:0,-0.06043725627717605,3.049344613280995,0.04250363774440302,0.8366627264228764,0.9999253326495259,TAG,27364.26187133789,26536.761840820312,28970.74185180664,25688.36196899414,31935.88220214844,36582.68264770508,35503.52249145508,28826.062103271484,37751.06268310547,35727.6028137207,30909.822479248047,36743.10220336914,27712.722076416016,26754.281829833984,27377.942138671875,30436.922149658203,42081.96298217773,42465.34294128418,31008.042266845703,44126.66305541992,50789.1233215332,34104.14239501953,20854.721557617188
[TG(64:10)|TG(63:3)]_FA16:1,-0.1524641233715078,3.221090250854477,0.27038849095814055,0.6030712883038101,0.9999253326495259,TAG,32481.2822265625,28807.16177368164,32179.32235717773,27447.00210571289,32786.802185058594,39967.76287841797,44128.56262207031,26646.581802368164,44450.64331054688,37402.34262084961,33268.102310180664,46608.783126831055,24776.741729736328,32673.18214416504,29475.62222290039,40143.0033569336,49985.063720703125,49339.24411010742,36527.44267272949,57500.92425537109,55252.70407104492,37417.08239746094,23009.101440429688
[TG(64:10)|TG(63:3)]_FA18:0,0.04180042042998271,3.0623821912971714,0.020332704107829613,0.8866117910745291,0.9999253326495259,TAG,32014.422454833984,25206.28192138672,30500.30221557617,23446.841674804688,28123.602111816406,41728.16305541992,40117.32293701172,28581.422119140625,44576.563415527344,39220.14274597168,29698.16192626953,29843.62216186523,28205.781799316406,25916.141662597656,23446.24169921875,29070.9619140625,41987.342849731445,47972.50289916992,33375.582458496094,44601.663162231445,45465.883361816406,32572.70233154297,23955.98178100586
[TG(64:10)|TG(63:3)]_FA18:1,0.06810346470677298,3.221428382240743,0.053970129303365866,0.8162935799635241,0.9999253326495259,TAG,35733.70251464844,32342.38256835937,35840.6824798584,31244.602127075195,34414.582458496094,43761.44320678711,46822.58326721192,33477.822265625,42284.54315185547,46913.22334289551,29776.62208557129,31757.4423828125,28139.082000732426,30242.46224975586,26898.38165283203,35038.8625793457,43615.64324951172,52326.66387939453,40410.30317687988,46509.14318847656,53814.823654174805,40078.122955322266,19630.88136291504
[TG(64:10)|TG(63:3)]_FA18:2,0.11220486473272333,3.660152581323213,0.14648140657074293,0.7019207881462278,0.9999253326495259,TAG,44663.503509521484,39028.02249145508,48635.3032989502,35617.40255737305,56392.263916015625,73366.38516235352,75700.96603393555,37329.64268493652,63261.74423217773,62336.0446472168,41625.00280761719,49595.76327514648,36592.46276855469,39827.30279541016,37388.20280456543,47671.32287597656,66120.9440612793,56359.78405761719,52653.483459472656,64556.264221191406,70176.20471191406,51319.08358764648,25076.461624145508
[TG(64:10)|TG(63:3)]_FA18:3,-0.2429965518985594,4.029747795474969,0.6863784510399569,0.4073989421534913,0.9999253326495259,TAG,53387.00381469727,57772.74395751953,54497.88348388672,42169.66313171387,65604.544677734375,74041.60482788086,73884.46472167969,49925.46365356445,64142.22454833984,64418.5647277832,52880.36376953125,112043.29034423828,48931.343505859375,50452.00360107422,54120.72399902344,107510.26876831056,79608.06588745117,60933.10461425781,88948.18728637695,75464.20474243164,80297.04544067383,54280.1240234375,26127.941864013672
[TG(64:10)|TG(63:3)]_FA20:4,-0.06314214054437546,3.4373464136761736,0.046394461088368644,0.8294603541058663,0.9999253326495259,TAG,36780.82266235352,34717.50259399414,34561.22271728516,34121.8424987793,38888.8825378418,51600.92376708984,54630.46398925781,35513.08236694336,49104.70365905762,53160.40357971192,36404.4626159668,38353.32269287109,33115.62218475342,33563.422302246094,34572.64242553711,39196.90249633789,55697.08395385742,57570.46417236328,46436.483657836914,52712.84375,71434.3854675293,58651.62390136719,23599.40153503418
[TG(64:10)|TG(63:3)]_FA22:5,0.11739795477655328,4.407871214044853,0.16035564132039326,0.6888292974182237,0.9999253326495259,TAG,80026.645751953125,82797.88605499268,99142.06608581544,71267.16506958008,56886.964111328125,115131.72900390624,115143.1283569336,78601.64584350586,77648.88555908203,104613.30783081056,77227.86553955078,69239.10501098633,46985.16329956055,77052.84460449219,96631.98626708984,69793.7248840332,109807.68728637695,116696.94827270508,72264.08532714844,123811.6685180664,115388.20852661131,69049.72473144531,39493.74250793457
[TG(64:10)|TG(63:3)]_FA22:6,-0.08174709161666577,5.584105351574933,0.07776446201751241,0.7803501166786625,0.9999253326495259,TAG,223625.4944763184,236819.11277771,317554.8774871826,181802.31217956543,63928.384674072266,149553.3716430664,222587.91470336917,143344.81030273438,94340.10723876952,181796.9129638672,151676.1511077881,186908.21508789065,63252.06439208984,237766.0173034668,402034.245513916,169720.66946411133,179020.5132446289,197329.11404418945,158094.36935424805,343987.49716186523,262003.5160522461,79231.72537231445,83271.76552581787
[TG(64:11)|TG(63:4)]_FA14:0,-0.4406186365824501,3.94749155454866,2.2507050737942507,0.1335535383934197,0.9999253326495259,TAG,76050.80628967285,55038.483810424805,80202.82666015625,60127.20379638672,33256.42253112793,38082.00277709961,43145.063385009766,33838.18229675293,43189.02305603027,35421.74264526367,54731.0234451294,79901.06588745117,23342.72158813477,98196.88809204102,105999.70738220216,84198.32810974121,77618.36590576172,54900.864318847656,85234.86502075195,97618.08735656738,72338.08465576172,38388.34252929688,16509.04119873047
[TG(64:11)|TG(63:4)]_FA16:0,-0.13101645639826554,2.719352846931273,0.1996810547676091,0.6549784126614537,0.9999253326495259,TAG,21672.641387939453,22650.441604614258,21736.861694335938,18422.26105499268,22733.16149902344,28746.54167175293,31036.122344970703,21326.78147888184,31986.062286376957,26579.461868286133,23008.261749267574,31565.682495117188,19572.981399536133,22545.58158874512,19374.821365356445,24676.981872558597,34370.68258666992,37562.922302246094,25215.6417388916,36206.32260131836,43767.76363372803,28307.30209350586,16736.100997924805
[TG(64:11)|TG(63:4)]_FA16:1,-0.1117772252035018,3.3700527396810482,0.1453642658684089,0.7030053902619158,0.9999253326495259,TAG,35365.222595214844,32832.32229614258,35637.66287231445,32298.60217285156,38280.96295166016,42988.42306518555,46927.943267822266,34592.762451171875,45232.203125,42647.963134765625,38839.58282470703,42838.80340576172,30977.24224853516,36151.62283325195,37047.32278442383,42676.16293334961,54557.864196777344,53545.04412841797,43445.68270874024,55890.86474609375,59875.22399902344,43333.782958984375,23980.641845703125
[TG(64:11)|TG(63:4)]_FA18:0,0.06908112097507764,2.996608428830721,0.05552943257129073,0.8137067247593514,0.9999253326495259,TAG,35940.22245788574,28019.04179382324,34205.92251586914,22992.24157714844,24041.101806640625,38848.32269287109,35674.20251464844,25669.101760864258,36616.98283386231,38982.32263183594,25987.70181274414,30467.98223876953,29124.12219238281,26133.24183654785,23398.14169311523,26017.92179870605,39479.9430847168,40689.68280029297,25598.821701049805,36799.50238037109,48158.903228759766,33606.60241699219,23225.881713867188
[TG(64:11)|TG(63:4)]_FA18:1,0.021873951989926473,3.15989527233742,0.005568051113009176,0.9405175581448565,0.9999253326495259,TAG,32350.442138671875,27887.002059936523,31499.12237548828,26900.56182861328,31091.84197998047,44226.982971191406,43407.583084106445,31602.822052001957,49309.723083496094,39487.64239501953,30758.30206298828,33102.562255859375,31595.86228942871,28170.52188110352,25802.58172607422,29980.242065429688,40791.36277770996,54064.80279541016,38641.122467041016,45379.623291015625,47811.94352722168,37262.12255859375,22682.901611328125
[TG(64:11)|TG(63:4)]_FA18:2,0.08668871531249908,3.2650039712903802,0.08744132567375112,0.7674555351368488,0.9999253326495259,TAG,36287.30239868164,32717.422424316406,34306.382400512695,29138.442169189453,38524.50276184082,50062.1434173584,49619.72314453125,32956.92227172852,44709.52313232422,46430.063537597656,33491.20234680176,34654.12255859375,26176.54197692871,28732.8819732666,31630.882316589355,31709.102127075195,48823.10336303711,52306.70361328125,39395.82302856445,50161.40380859375,58529.364501953125,38846.94302368164,21766.24168395996
[TG(64:11)|TG(63:4)]_FA18:3,0.10145829524916866,3.8703358493182605,0.11977301906438242,0.7292807991267364,0.9999253326495259,TAG,54404.70385742188,47526.00323486328,58014.80372619629,42720.32289123535,64785.504455566406,79343.3854675293,81838.54550170898,47021.143463134766,66405.92440795898,72442.545654296875,48646.70324707031,56513.6838684082,45252.18338012695,46204.16326904297,47675.743225097656,57309.78463745117,72583.20545959473,66405.02435302734,57271.50454711914,79090.04595947266,80386.42657470703,56287.38395690918,26895.461853027344
[TG(64:11)|TG(63:4)]_FA20:4,-0.33974850132590134,3.8668326755936993,1.340254424516388,0.24698910492703427,0.9999253326495259,TAG,46100.843170166016,37172.56233215332,44787.36283874512,39141.30258178711,50678.00338745117,61795.16467285156,68504.04507446289,43260.463134765625,60413.24447631836,68789.8451538086,44312.14340209961,45604.54302978516,47034.103271484375,43574.94305419922,57847.70388793945,46292.28314208984,81027.686279296875,70146.10499572754,67824.08508300781,68786.40531921387,132693.82919311523,117353.9089050293,26083.60188293457
[TG(64:11)|TG(63:4)]_FA22:5,-0.0510106524369756,4.766658896451148,0.030282172409442865,0.8618515236551043,0.9999253326495259,TAG,105875.8874206543,103233.966796875,130573.24938964844,96808.10751342772,62304.064697265625,136918.48873901367,137982.95050048828,76931.44583129883,98371.68685913086,131896.40948486328,94018.38653564452,83288.56674194336,57853.66458129883,99518.10638427734,138482.69079589844,88914.486572265625,137869.37002563477,136876.2887878418,99879.6675415039,141526.32885742188,203801.79513549805,145826.85061645508,31944.10218811035
[TG(64:11)|TG(63:4)]_FA22:6,0.10590363671223053,4.585837097429894,0.1304997219895654,0.7179144717503183,0.9999253326495259,TAG,89261.34661865234,98640.38671875,107477.04782104492,81117.1460571289,63351.70501708984,121538.0086364746,124298.80778503418,83200.22592163086,97165.02642822266,119975.62884521484,87650.96569824219,79533.62518310547,57469.58393859863,91928.44570922852,104710.34771728516,82043.346923828125,129953.05017089844,126925.28913879396,72881.56559753418,139092.99127197266,124162.6286315918,80417.5054321289,50490.78399658203
[TG(64:12)|TG(63:5)]_FA14:0,-0.18237106661380417,2.8717538638088222,0.38678078193024135,0.5339964318345897,0.9999253326495259,TAG,22371.38166809082,26703.68173217773,26004.361572265625,24123.401779174805,21245.32145690918,30336.582244873047,35407.10299682617,24102.5817565918,28175.221908569336,29095.742095947266,27161.86190032959,28498.882080078125,16187.221130371094,25156.581825256348,23950.741592407227,29186.261962890625,40848.683197021484,31018.542236328125,28646.84213256836,49719.78381347656,62089.26501464844,39543.60269165039,15299.541000366213
[TG(64:12)|TG(63:5)]_FA16:0,-0.054846406551983515,2.665699690756805,0.035002748391598004,0.8515899003314014,0.9999253326495259,TAG,22065.24143218994,20817.8614654541,21590.461395263672,22110.98146057129,20734.921585083008,30405.302207946777,27517.00160217285,20391.52157592773,32570.482330322266,27940.402053833008,21930.541610717773,24104.02178955078,20156.441482543945,22109.22158813477,19820.821334838867,21412.221466064453,28330.18165588379,33104.1024017334,23360.921783447266,33037.722259521484,44216.88362121582,34259.82229614258,14477.440856933594
[TG(64:12)|TG(63:5)]_FA16:1,-0.13036940343447925,2.999266628479323,0.19772015818227817,0.65656739615406,0.9999253326495259,TAG,26507.6215133667,25302.16178894043,27340.80187988281,25086.241806030277,27180.10220336914,33547.92222595215,34761.60290527344,27133.821838378903,36856.96249389648,34531.72235107422,31465.042236328125,36941.92251586914,20655.52154541016,26241.06198120117,26754.02198791504,33102.962463378906,43160.06327819824,45120.56314086914,29874.76206970215,45615.94298171997,56977.92411804199,34213.50244140625,15827.041046142578
[TG(64:12)|TG(63:5)]_FA18:0,-0.20421547257342818,3.22126171233358,0.4849202024438455,0.48620207913335595,0.9999253326495259,TAG,29644.94204711914,30541.882049560547,29378.24220275879,25429.661560058597,31872.98226928711,42954.08332824707,41241.42297363281,28895.80224609375,38439.062591552734,41497.28274536133,33598.16271972656,31318.76187133789,28314.281982421875,32019.20217895508,28678.9619140625,30300.12225341797,45029.662994384766,45773.363021850586,32487.622497558597,42920.98335266113,91529.42517089844,67323.92404174805,21357.041442871097
[TG(64:12)|TG(63:5)]_FA18:1,0.042470349487893806,3.1319376545443456,0.02098972488605,0.8848069513655109,0.9999253326495259,TAG,40578.90270996094,31056.662384033203,36428.542388916016,25183.121826171875,25867.06172180176,41761.80316162109,39923.7430267334,29111.162017822266,38138.62268066406,37565.48283386231,28581.30201721192,33403.162109375,31595.982025146484,27955.58209228516,25133.76171875,27419.78189086914,40700.28314208984,45803.60336303711,32346.382263183597,39686.64288330078,52338.02368164063,39020.92266845703,28142.92189025879
[TG(64:12)|TG(63:5)]_FA18:2,0.0848298236336401,3.2668330375334094,0.0837319396911198,0.7723022920235204,0.9999253326495259,TAG,36456.262634277344,30253.76202392578,35593.522216796875,32295.162322998047,31665.581909179688,49169.1635131836,46901.96307373047,33816.66244506836,48627.96374511719,47847.403396606445,32540.582489013672,34259.822265625,30937.702423095703,27799.34188842773,29328.522186279297,28899.06208801269,49308.66354370117,57106.404052734375,36857.58251953125,51276.36401367188,52339.083740234375,39637.482971191406,25573.101837158203
[TG(64:12)|TG(63:5)]_FA18:3,0.05107804634877667,3.466126784518989,0.030360502129468614,0.861674765946818,0.9999253326495259,TAG,40320.2829284668,37396.62278747559,37751.84271240234,34763.76235961914,43803.36323547363,52989.66412353516,53748.20359802246,41355.76287841797,50325.203552246094,53764.88375854492,39346.3030090332,39076.84262084961,34781.742431640625,32243.28207397461,35935.98260498047,40057.58316040039,55769.54415893555,63057.70425415039,42794.60305786133,59141.56430053711,67188.34432983398,43806.18324279785,23779.281829833984
[TG(64:12)|TG(63:5)]_FA20:4,-0.49231545217240524,4.108673671337621,2.807169095416782,0.09384384417930347,0.9999253326495259,TAG,47143.64334106445,39126.7830657959,50781.58367919922,45795.623046875,56038.38427734375,70058.98516845703,80192.325439453125,50437.8236694336,72600.10540771484,75536.16571044922,46751.68341064453,48592.44342041016,59486.3447265625,47750.58332824707,107339.82806396484,50419.2233581543,116340.04748535156,97758.9262084961,123739.16850280762,91897.98669433594,91612.54724121094,110003.68801879884,26935.621826171875
