Lipid,Retention_Time,OzESI_Intensity,group_by_ion,group_by_lipid,Sample_ID,Transition,Sample,Parent_Ion,Product_Ion,Species,Class,Possible_Lipids,Peak_Height,FWHM,Peak_Width,Peak_Area,Filter_Column,n_value
FA(18:3)_<FF>_n-3 ,6.93675,13861.0,29,103,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,18:3,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,13861.0,0.10630215664873209,0.10493333333333332,1454.4809333333333,group_by_lipid,3
FA(18:3)_<BF>_n-3 ,6.622416666666667,3334.0,28,91,FAME_on,421.4 -> 183.0,FAME,421.4,183.0,18:3,FA,FA(18:2)_<B>_n-3 | FA(18:3)_<BF>_n-3 | FA(20:2)_<B>_n-5 | FA(20:3)_<BF>_n-5 | FA(20:4)_<BFF>_n-5 | FA(20:5)_<BFFF>_n-5 | FA(22:2)_<B>_n-7 | FA(22:6)_<BFFFF>_n-7,3334.0,0.08925777376751719,0.07869999999999955,262.3857999999985,group_by_lipid,3
FA(18:3)_<BF>_n-3 ,6.937200000000001,1018233.0,28,91,FAME_on,421.4 -> 183.0,FAME,421.4,183.0,18:3,FA,FA(18:2)_<B>_n-3 | FA(18:3)_<BF>_n-3 | FA(20:2)_<B>_n-5 | FA(20:3)_<BF>_n-5 | FA(20:4)_<BFF>_n-5 | FA(20:5)_<BFFF>_n-5 | FA(22:2)_<B>_n-7 | FA(22:6)_<BFFFF>_n-7,1018233.0,0.10726591321955949,0.1311666666666671,133558.22850000043,group_by_lipid,3
FA(18:3)_<BB>_n-3 ,6.622866666666667,172951.0,27,83,FAME_on,419.3 -> 183.0,FAME,419.3,183.0,18:3,FA,FA(18:3)_<BB>_n-3 | FA(20:3)_<BB>_n-5 | FA(20:4)_<BBF>_n-5 | FA(20:5)_<BBFF>_n-5 | FA(22:6)_<BBFFF>_n-7,172951.0,0.10292544249675506,0.10493333333333332,18148.324933333333,group_by_lipid,3
FA(18:3)_<BB>_n-4 ,6.67715,1701.0,23,84,FAME_on,405.2 -> 183.0,FAME,405.2,183.0,18:3,FA,FA(18:3)_<BB>_n-4 | FA(20:3)_<BB>_n-6 | FA(20:4)_<BBF>_n-6 | FA(20:5)_<BBFF>_n-6 | FA(22:6)_<BBFFF>_n-8,1701.0,0.17742306870608626,0.15739999999999998,267.7374,group_by_lipid,4
FA(18:3)_<FF>_n-5 ,6.363266666666667,1625926.0,21,105,FAME_on,395.4 -> 183.0,FAME,395.4,183.0,18:3,FA,FA(14:0) | FA(15:1)_<>_n-2 | FA(16:1)_<>_n-3 | FA(17:1)_<>_n-4 | FA(18:1)_<>_n-5 | FA(18:2)_<F>_n-5 | FA(18:3)_<FF>_n-5 | FA(20:1)_<>_n-7 | FA(20:2)_<F>_n-7 | FA(20:3)_<FF>_n-7 | FA(20:4)_<FFF>_n-7 | FA(20:5)_<FFFF>_n-7 | FA(22:1)_<>_n-9 | FA(22:2)_<F>_n-9 | FA(22:6)_<FFFFF>_n-9 | FA(24:1)_<>_n-11,1625926.0,0.10744221553676755,0.10493333333333332,170613.8349333333,group_by_lipid,5
FA(18:3)_<BF>_n-5 ,6.363716666666667,1927.0,20,93,FAME_on,393.4 -> 183.0,FAME,393.4,183.0,18:3,FA,FA(18:2)_<B>_n-5 | FA(18:3)_<BF>_n-5 | FA(20:2)_<B>_n-7 | FA(20:3)_<BF>_n-7 | FA(20:4)_<BFF>_n-7 | FA(20:5)_<BFFF>_n-7 | FA(22:2)_<B>_n-9 | FA(22:6)_<BFFFF>_n-9,1927.0,0.09680559478197572,0.10493333333333332,202.2065333333333,group_by_lipid,5
FA(18:3)_<BF>_n-5 ,6.78345,6072.0,20,93,FAME_on,393.4 -> 183.0,FAME,393.4,183.0,18:3,FA,FA(18:2)_<B>_n-5 | FA(18:3)_<BF>_n-5 | FA(20:2)_<B>_n-7 | FA(20:3)_<BF>_n-7 | FA(20:4)_<BFF>_n-7 | FA(20:5)_<BFFF>_n-7 | FA(22:2)_<B>_n-9 | FA(22:6)_<BFFFF>_n-9,6072.0,0.1057824225581079,0.10493333333333332,637.1551999999999,group_by_lipid,5
FA(18:3)_<FF>_n-6 ,6.600733333333333,2274.0,18,106,FAME_on,381.3 -> 183.0,FAME,381.3,183.0,18:3,FA,FA(13:0) | FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(16:1)_<>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:3)_<FF>_n-8 | FA(20:4)_<FFF>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:2)_<F>_n-10 | FA(22:6)_<FFFFF>_n-10 | FA(24:1)_<>_n-12,2274.0,0.2610481227809846,0.2623333333333333,596.5459999999999,group_by_lipid,6
FA(18:3)_<BF>_n-6 ,6.601183333333334,132231.0,17,94,FAME_on,379.3 -> 183.0,FAME,379.3,183.0,18:3,FA,FA(18:2)_<B>_n-6 | FA(18:3)_<BF>_n-6 | FA(20:2)_<B>_n-8 | FA(20:3)_<BF>_n-8 | FA(20:4)_<BFF>_n-8 | FA(20:5)_<BFFF>_n-8 | FA(22:2)_<B>_n-10 | FA(22:6)_<BFFFF>_n-10,132231.0,0.10017347877078914,0.10493333333333332,13875.439599999998,group_by_lipid,6
FA(18:3)_<BB>_n-6 ,6.785266666666667,248709.0,16,85,FAME_on,377.2 -> 183.0,FAME,377.2,183.0,18:3,FA,FA(18:3)_<BB>_n-6 | FA(20:3)_<BB>_n-8 | FA(20:4)_<BBF>_n-8 | FA(20:5)_<BBFF>_n-8 | FA(22:6)_<BBFFF>_n-10,248709.0,0.10169707486131127,0.10493333333333332,26097.8644,group_by_lipid,6
FA(18:3)_<FF>_n-7 ,6.628316666666667,3268.0,15,107,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,18:3,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,3268.0,0.1759659573086209,0.18363333333333287,600.1137333333318,group_by_lipid,7
FA(18:3)_<FF>_n-7 ,6.916883333333334,1754.0,15,107,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,18:3,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,1754.0,0.07295449882458606,0.07869999999999955,138.03979999999922,group_by_lipid,7
FA(18:3)_<BF>_n-7 ,6.628783333333334,3353.0,14,95,FAME_on,365.2 -> 183.0,FAME,365.2,183.0,18:3,FA,FA(18:2)_<B>_n-7 | FA(18:3)_<BF>_n-7 | FA(20:2)_<B>_n-9 | FA(20:3)_<BF>_n-9 | FA(20:4)_<BFF>_n-9 | FA(20:5)_<BFFF>_n-9 | FA(22:2)_<B>_n-11 | FA(22:6)_<BFFFF>_n-11,3353.0,0.2372921670770815,0.23610000000000042,791.6433000000014,group_by_lipid,7
FA(18:3)_<BB>_n-7 ,6.6817,129704.0,13,86,FAME_on,363.3 -> 183.0,FAME,363.3,183.0,18:3,FA,FA(18:3)_<BB>_n-7 | FA(20:3)_<BB>_n-9 | FA(20:4)_<BBF>_n-9 | FA(20:5)_<BBFF>_n-9 | FA(22:6)_<BBFFF>_n-11,129704.0,0.09670321706265804,0.10493333333333332,13610.273066666665,group_by_lipid,7
FA(18:3)_<FF>_n-8 ,6.787083333333333,3397.0,12,108,FAME_on,353.3 -> 183.0,FAME,353.3,183.0,18:3,FA,FA(11:0) | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(16:1)_<>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:3)_<FF>_n-10 | FA(20:4)_<FFF>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:2)_<F>_n-12 | FA(22:6)_<FFFFF>_n-12 | FA(24:1)_<>_n-14,3397.0,0.12268086329042369,0.1311666666666671,445.57316666666816,group_by_lipid,8
FA(18:3)_<BB>_n-8 ,6.682600000000001,2136.0,11,87,FAME_on,349.2 -> 183.0,FAME,349.2,183.0,18:3,FA,FA(18:3)_<BB>_n-8 | FA(20:3)_<BB>_n-10 | FA(20:4)_<BBF>_n-10 | FA(20:5)_<BBFF>_n-10 | FA(22:6)_<BBFFF>_n-12,2136.0,0.18277804768509787,0.18363333333333376,392.2408000000009,group_by_lipid,8
FA(18:3)_<FF>_n-9 ,6.604366666666667,110030.0,10,109,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,18:3,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,110030.0,0.09762531434882941,0.10493333333333332,11545.814666666665,group_by_lipid,9
FA(18:3)_<FF>_n-9 ,6.91915,289019.0,10,109,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,18:3,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,289019.0,0.09985557885764518,0.10493333333333332,30327.727066666663,group_by_lipid,9
FA(18:3)_<BF>_n-9 ,6.78845,180697.0,9,96,FAME_on,337.2 -> 183.0,FAME,337.2,183.0,18:3,FA,FA(18:2)_<B>_n-9 | FA(18:3)_<BF>_n-9 | FA(20:2)_<B>_n-11 | FA(20:3)_<BF>_n-11 | FA(20:4)_<BFF>_n-11 | FA(20:5)_<BFFF>_n-11 | FA(22:2)_<B>_n-13 | FA(22:6)_<BFFFF>_n-13,180697.0,0.09758718763027406,0.10493333333333332,18961.13853333333,group_by_lipid,9
FA(18:3)_<FF>_n-10 ,6.7889,2918.0,8,97,FAME_on,325.2 -> 183.0,FAME,325.2,183.0,18:3,FA,FA(9:0) | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(16:1)_<>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:3)_<FF>_n-12 | FA(20:4)_<FFF>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:2)_<F>_n-14 | FA(22:6)_<FFFFF>_n-14 | FA(24:1)_<>_n-16,2918.0,0.3956664853016095,0.3934999999999995,1148.2329999999986,group_by_lipid,10
FA(18:3)_<FF>_n-10 ,6.920066666666667,2562.0,8,97,FAME_on,325.2 -> 183.0,FAME,325.2,183.0,18:3,FA,FA(9:0) | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(16:1)_<>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:3)_<FF>_n-12 | FA(20:4)_<FFF>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:2)_<F>_n-14 | FA(22:6)_<FFFFF>_n-14 | FA(24:1)_<>_n-16,2562.0,0.05742119276427457,0.07869999999999955,201.62939999999884,group_by_lipid,10
FA(18:3)_<BF>_n-10 ,6.684416666666667,148719.0,7,88,FAME_on,323.2 -> 183.0,FAME,323.2,183.0,18:3,FA,FA(18:2)_<B>_n-10 | FA(18:3)_<BF>_n-10 | FA(20:2)_<B>_n-12 | FA(20:3)_<BF>_n-12 | FA(20:4)_<BFF>_n-12 | FA(20:5)_<BFFF>_n-12 | FA(22:2)_<B>_n-14 | FA(22:6)_<BFFFF>_n-14,148719.0,0.09483861285489878,0.10493333333333332,15605.580399999999,group_by_lipid,10
FA(18:3)_<FF>_n-11 ,6.684866666666667,2189.0,6,98,FAME_on,311.3 -> 183.0,FAME,311.3,183.0,18:3,FA,FA(8:0) | FA(14:1)_<>_n-7 | FA(15:1)_<>_n-8 | FA(16:1)_<>_n-9 | FA(17:1)_<>_n-10 | FA(18:1)_<>_n-11 | FA(18:2)_<F>_n-11 | FA(18:3)_<FF>_n-11 | FA(20:1)_<>_n-13 | FA(20:2)_<F>_n-13 | FA(20:3)_<FF>_n-13 | FA(20:4)_<FFF>_n-13 | FA(20:5)_<FFFF>_n-13 | FA(22:1)_<>_n-15 | FA(22:2)_<F>_n-15 | FA(22:6)_<FFFFF>_n-15 | FA(24:1)_<>_n-17,2189.0,0.1504575174479413,0.15739999999999998,344.54859999999996,group_by_lipid,11
FA(18:3)_<FF>_n-11 ,6.920966666666667,1432.0,6,98,FAME_on,311.3 -> 183.0,FAME,311.3,183.0,18:3,FA,FA(8:0) | FA(14:1)_<>_n-7 | FA(15:1)_<>_n-8 | FA(16:1)_<>_n-9 | FA(17:1)_<>_n-10 | FA(18:1)_<>_n-11 | FA(18:2)_<F>_n-11 | FA(18:3)_<FF>_n-11 | FA(20:1)_<>_n-13 | FA(20:2)_<F>_n-13 | FA(20:3)_<FF>_n-13 | FA(20:4)_<FFF>_n-13 | FA(20:5)_<FFFF>_n-13 | FA(22:1)_<>_n-15 | FA(22:2)_<F>_n-15 | FA(22:6)_<FFFFF>_n-15 | FA(24:1)_<>_n-17,1432.0,0.08875825242934234,0.10493333333333332,150.2645333333333,group_by_lipid,11
FA(18:3)_<BF>_n-11 ,6.685316666666667,3405.0,5,89,FAME_on,309.1 -> 183.0,FAME,309.1,183.0,18:3,FA,FA(18:2)_<B>_n-11 | FA(18:3)_<BF>_n-11 | FA(20:2)_<B>_n-13 | FA(20:3)_<BF>_n-13 | FA(20:4)_<BFF>_n-13 | FA(20:5)_<BFFF>_n-13 | FA(22:2)_<B>_n-15 | FA(22:6)_<BFFFF>_n-15,3405.0,0.1880093587752719,0.18363333333333376,625.2715000000014,group_by_lipid,11
FA(18:3)_<BF>_n-11 ,6.921416666666667,1853.0,5,89,FAME_on,309.1 -> 183.0,FAME,309.1,183.0,18:3,FA,FA(18:2)_<B>_n-11 | FA(18:3)_<BF>_n-11 | FA(20:2)_<B>_n-13 | FA(20:3)_<BF>_n-13 | FA(20:4)_<BFF>_n-13 | FA(20:5)_<BFFF>_n-13 | FA(22:2)_<B>_n-15 | FA(22:6)_<BFFFF>_n-15,1853.0,0.0621920928091495,0.07870000000000044,145.83110000000082,group_by_lipid,11
FA(18:3)_<FF>_n-12 ,6.790716666666667,91296.0,4,99,FAME_on,297.2 -> 183.0,FAME,297.2,183.0,18:3,FA,FA(14:1)_<>_n-8 | FA(15:1)_<>_n-9 | FA(16:1)_<>_n-10 | FA(17:1)_<>_n-11 | FA(18:1)_<>_n-12 | FA(18:2)_<F>_n-12 | FA(18:3)_<FF>_n-12 | FA(20:1)_<>_n-14 | FA(20:2)_<F>_n-14 | FA(20:3)_<FF>_n-14 | FA(20:4)_<FFF>_n-14 | FA(20:5)_<FFFF>_n-14 | FA(22:1)_<>_n-16 | FA(22:2)_<F>_n-16 | FA(22:6)_<FFFFF>_n-16 | FA(24:1)_<>_n-18,91296.0,0.09451247778184359,0.10493333333333332,9579.9936,group_by_lipid,12
FA(18:3)_<FF>_n-13 ,6.686233333333334,70811.0,3,100,FAME_on,283.3 -> 183.0,FAME,283.3,183.0,18:3,FA,FA(14:1)_<>_n-9 | FA(15:1)_<>_n-10 | FA(16:1)_<>_n-11 | FA(17:1)_<>_n-12 | FA(18:1)_<>_n-13 | FA(18:2)_<F>_n-13 | FA(18:3)_<FF>_n-13 | FA(20:1)_<>_n-15 | FA(20:2)_<F>_n-15 | FA(20:3)_<FF>_n-15 | FA(20:4)_<FFF>_n-15 | FA(20:5)_<FFFF>_n-15 | FA(22:1)_<>_n-17 | FA(22:2)_<F>_n-17 | FA(22:6)_<FFFFF>_n-17 | FA(24:1)_<>_n-19,70811.0,0.0031490568837905307,0.10448333333333348,7398.569316666677,group_by_lipid,13
FA(18:3)_<FF>_n-14 ,6.765833333333334,1085.0,1,101,FAME_on,269.1 -> 183.0,FAME,269.1,183.0,18:3,FA,FA(14:1)_<>_n-10 | FA(15:1)_<>_n-11 | FA(16:1)_<>_n-12 | FA(17:1)_<>_n-13 | FA(18:1)_<>_n-14 | FA(18:2)_<F>_n-14 | FA(18:3)_<FF>_n-14 | FA(20:1)_<>_n-16 | FA(20:2)_<F>_n-16 | FA(20:3)_<FF>_n-16 | FA(20:4)_<FFF>_n-16 | FA(20:5)_<FFFF>_n-16 | FA(22:1)_<>_n-18 | FA(22:2)_<F>_n-18 | FA(22:6)_<FFFFF>_n-18 | FA(24:1)_<>_n-20,1085.0,0.19526761048156832,0.18363333333333376,199.24216666666712,group_by_lipid,14
FA(20:1)_<>_n-3 ,10.238016666666667,680018.0,37,118,FAME_on,451.4 -> 183.0,FAME,451.4,183.0,20:1,FA,FA(18:0) | FA(20:1)_<>_n-3 | FA(20:2)_<F>_n-3 | FA(20:3)_<FF>_n-3 | FA(22:1)_<>_n-5 | FA(22:2)_<F>_n-5 | FA(24:1)_<>_n-7,680018.0,0.16316279182085663,0.18363333333333287,124873.97206666635,group_by_lipid,3
FA(20:1)_<>_n-4 ,10.581333333333333,1127.0,32,119,FAME_on,437.4 -> 183.0,FAME,437.4,183.0,20:1,FA,FA(17:0) | FA(18:1)_<>_n-2 | FA(18:2)_<F>_n-2 | FA(20:1)_<>_n-4 | FA(20:2)_<F>_n-4 | FA(20:3)_<FF>_n-4 | FA(20:4)_<FFF>_n-4 | FA(22:1)_<>_n-6 | FA(22:2)_<F>_n-6 | FA(22:6)_<FFFFF>_n-6 | FA(24:1)_<>_n-8,1127.0,0.06922116965226671,0.05246666666666577,59.129933333332325,group_by_lipid,4
FA(20:1)_<>_n-5 ,10.18965,1603.0,29,120,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,20:1,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,1603.0,0.08247232715609547,0.07869999999999955,126.15609999999927,group_by_lipid,5
FA(20:1)_<>_n-5 ,10.478216666666667,1375.0,29,120,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,20:1,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,1375.0,0.16023873386738138,0.1573999999999991,216.42499999999876,group_by_lipid,5
FA(20:1)_<>_n-5 ,10.688083333333333,1087.0,29,120,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,20:1,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,1087.0,0.06109754689754797,0.05246666666666577,57.031266666665694,group_by_lipid,5
FA(20:1)_<>_n-9 ,10.641983333333334,311583.0,15,124,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,20:1,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,311583.0,0.138894917758811,0.1311666666666671,40869.30350000013,group_by_lipid,9
FA(20:1)_<>_n-10 ,10.64335,1536.0,12,110,FAME_on,353.3 -> 183.0,FAME,353.3,183.0,20:1,FA,FA(11:0) | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(16:1)_<>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:3)_<FF>_n-10 | FA(20:4)_<FFF>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:2)_<F>_n-12 | FA(22:6)_<FFFFF>_n-12 | FA(24:1)_<>_n-14,1536.0,0.10518419854280689,0.10493333333333332,161.17759999999998,group_by_lipid,10
FA(20:1)_<>_n-11 ,10.460633333333334,1012.0,10,111,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,20:1,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,1012.0,0.05958464444444548,0.07870000000000132,79.64440000000134,group_by_lipid,11
FA(20:1)_<>_n-11 ,10.618033333333333,1324.0,10,111,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,20:1,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,1324.0,0.07405339852607834,0.07869999999999955,104.19879999999941,group_by_lipid,11
FA(20:1)_<>_n-11 ,10.775416666666667,1359.0,10,111,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,20:1,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,1359.0,0.24070957142857546,0.2360833333333332,320.8372499999998,group_by_lipid,11
FA(20:1)_<>_n-11 ,10.906583333333334,1177.0,10,111,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,20:1,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,1177.0,0.05932266676490917,0.07869999999999955,92.62989999999947,group_by_lipid,11
FA(20:2)_<F>_n-3 ,9.083766666666667,13534.0,37,143,FAME_on,451.4 -> 183.0,FAME,451.4,183.0,20:2,FA,FA(18:0) | FA(20:1)_<>_n-3 | FA(20:2)_<F>_n-3 | FA(20:3)_<FF>_n-3 | FA(22:1)_<>_n-5 | FA(22:2)_<F>_n-5 | FA(24:1)_<>_n-7,13534.0,0.08450871711644721,0.07870000000000132,1065.125800000018,group_by_lipid,3
FA(20:2)_<B>_n-3 ,9.084216666666666,824155.0,36,128,FAME_on,449.4 -> 183.0,FAME,449.4,183.0,20:2,FA,FA(20:2)_<B>_n-3 | FA(20:3)_<BF>_n-3 | FA(20:4)_<BFF>_n-3 | FA(22:2)_<B>_n-5 | FA(22:6)_<BFFFF>_n-5,824155.0,0.08492108701742447,0.07869999999999955,64860.99849999963,group_by_lipid,3
