,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition,OzESI_Intensity,Retention_Time,n-7,n-9,n-10,n-12,db_pos
2209,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD184_F4_WT_dienc_O3on_01,794.7 -> 605.5,17329.0,17.25,712.7,684.7,670.7,642.7,n-9
2210,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11282023_FAD184_F4_WT_dienc_O3on_01,794.7 -> 605.5,17329.0,17.25,712.7,684.7,670.7,642.7,n-9
2211,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2212,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2213,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2214,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2215,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2216,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2217,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2218,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2219,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2220,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2221,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2222,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2223,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2224,"[TG(56:10),TG(55:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-10
2225,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2226,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2227,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2228,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2229,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2230,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2231,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2232,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2233,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2234,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2235,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2236,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2237,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2238,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2239,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2240,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2241,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2242,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2243,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2244,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2245,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2246,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2247,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2248,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2249,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2250,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2251,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2252,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2253,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2254,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2255,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2256,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2257,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2258,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2259,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11282023_FAD184_F4_WT_hippo_O3on_01,792.7 -> 603.5,29405.0,15.77,710.7,682.7,668.7,640.7,n-9
2260,[TG(50:3)]_FA18:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-12
2261,[TG(50:3)]_FA18:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-12
2262,[TG(45:3)]_FA16:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-7
2263,[TG(50:3)]_FA18:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-12
2264,[TG(50:3)]_FA18:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-12
2265,[TG(50:3)]_FA18:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-12
2266,[TG(50:3)]_FA18:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-12
2267,[TG(50:3)]_FA18:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-12
2268,[TG(50:3)]_FA18:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-12
2269,[TG(45:3)]_FA16:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-7
2270,[TG(45:3)]_FA16:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-7
2271,[TG(45:3)]_FA16:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-7
2272,[TG(50:3)]_FA18:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-12
2273,[TG(50:3)]_FA18:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-12
2274,[TG(50:3)]_FA18:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-12
2275,[TG(45:3)]_FA16:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-7
2276,[TG(45:3)]_FA16:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-7
2277,[TG(45:3)]_FA16:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-7
2278,[TG(45:3)]_FA16:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-7
2279,[TG(45:3)]_FA16:1,694.6,505.4,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,27978.0,12.76,612.6,584.6,570.6,542.6,n-7
2280,[TG(50:3)]_FA18:1,736.7,547.5,11282023_FAD185_M4_WT_cereb_O3on_01,736.7 -> 547.5,57026.0,12.76,654.7,626.7,612.7,584.7,n-9
2281,[TG(50:3)]_FA18:1,736.7,547.5,11282023_FAD185_M4_WT_cereb_O3on_01,736.7 -> 547.5,57026.0,12.76,654.7,626.7,612.7,584.7,n-9
2282,[TG(50:3)]_FA18:1,736.7,547.5,11282023_FAD185_M4_WT_cereb_O3on_01,736.7 -> 547.5,57026.0,12.76,654.7,626.7,612.7,584.7,n-9
2283,[TG(50:3)]_FA18:1,736.7,547.5,11282023_FAD185_M4_WT_cereb_O3on_01,736.7 -> 547.5,57026.0,12.76,654.7,626.7,612.7,584.7,n-9
2284,[TG(50:3)]_FA18:1,736.7,547.5,11282023_FAD185_M4_WT_cereb_O3on_01,736.7 -> 547.5,57026.0,12.76,654.7,626.7,612.7,584.7,n-9
2285,[TG(50:3)]_FA18:1,736.7,547.5,11282023_FAD185_M4_WT_cereb_O3on_01,736.7 -> 547.5,57026.0,12.76,654.7,626.7,612.7,584.7,n-9
2286,[TG(50:3)]_FA18:1,736.7,547.5,11282023_FAD185_M4_WT_cereb_O3on_01,736.7 -> 547.5,57026.0,12.76,654.7,626.7,612.7,584.7,n-9
2287,[TG(50:3)]_FA18:1,736.7,547.5,11282023_FAD185_M4_WT_cereb_O3on_01,736.7 -> 547.5,57026.0,12.76,654.7,626.7,612.7,584.7,n-9
2288,[TG(50:3)]_FA18:1,736.7,547.5,11282023_FAD185_M4_WT_cereb_O3on_01,736.7 -> 547.5,57026.0,12.76,654.7,626.7,612.7,584.7,n-9
2289,[TG(50:3)]_FA18:1,736.7,547.5,11282023_FAD185_M4_WT_cereb_O3on_01,736.7 -> 547.5,57026.0,12.76,654.7,626.7,612.7,584.7,n-9
2290,[TG(50:3)]_FA18:1,736.7,547.5,11282023_FAD185_M4_WT_cereb_O3on_01,736.7 -> 547.5,57026.0,12.76,654.7,626.7,612.7,584.7,n-9
2291,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2292,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2293,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2294,[TG(52:5)]_FA16:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-7
2295,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2296,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2297,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2298,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2299,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2300,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2301,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2302,[TG(52:5)]_FA16:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-7
2303,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2304,[TG(52:5)]_FA16:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-7
2305,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2306,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2307,[TG(52:5)]_FA16:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-7
2308,[TG(52:5)]_FA16:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-7
2309,[TG(52:5)]_FA16:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-7
2310,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2311,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2312,[TG(52:5)]_FA16:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-7
2313,[TG(54:5)]_FA18:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-9
2314,[TG(52:5)]_FA16:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-7
2315,[TG(52:5)]_FA16:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-7
2316,[TG(52:5)]_FA16:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-7
2317,[TG(52:5)]_FA16:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-7
2318,[TG(52:5)]_FA16:1,788.7,599.5,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,232348.0,12.75,706.7,678.7,664.7,636.7,n-7
2319,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2320,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2321,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2322,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2323,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2324,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2325,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2326,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2327,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2328,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2329,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2330,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2331,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2332,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2333,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2334,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2335,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2336,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2337,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2338,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2339,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2340,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2341,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2342,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2343,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2344,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2345,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2346,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2347,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2348,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2349,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2350,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2351,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
2352,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,279752.0,14.26,708.7,680.7,666.7,638.7,n-9
