IDs,Names,Lipid,Transition,Class
"LMGP06010047, LMGP06010048, LMGP06010086, LMGP06010249, LMGP06010335, LMGP06010366","PI(13:0/18:3(6Z,9Z,12Z)), PI(13:0/18:3(9Z,12Z,15Z)), PI(14:1(9Z)/17:2(9Z,12Z)), PI(17:2(9Z,12Z)/14:1(9Z)), PI(18:3(6Z,9Z,12Z)/13:0), PI(18:3(9Z,12Z,15Z)/13:0)",PI(31:3),808.5 -> 531.5,PI
"LMGP06010136, LMGP06010309, LMGP06010046, LMGP06010066, LMGP06010085, LMGP06010174, LMGP06010219, LMGP06010248","PI(15:1(9Z)/16:1(9Z)), PI(18:2(9Z,12Z)/13:0), PI(13:0/18:2(9Z,12Z)), PI(14:0/17:2(9Z,12Z)), PI(14:1(9Z)/17:1(9Z)), PI(16:1(9Z)/15:1(9Z)), PI(17:1(9Z)/14:1(9Z)), PI(17:2(9Z,12Z)/14:0)",PI(31:2)|PI(P-32:1),810.5 -> 533.5,PI
"LMGP06010055, LMGP06010145, LMGP06010398, LMGP06010618","PI(13:0/20:5(5Z,8Z,11Z,14Z,17Z)), PI(15:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PI(18:4(6Z,9Z,12Z,15Z)/15:1(9Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/13:0)",PI(33:5)|PI(P-34:4),832.5 -> 555.5,PI
"LMGP06010094, LMGP06010885, LMGP06010223, LMGP06010052, LMGP06010141, LMGP06010163, LMGP06010177, LMGP06010252, LMGP06010294, LMGP06010312, LMGP06010451, LMGP06010527, LMGP06020080, LMGP06030036, LMGP06030060, LMGP06030089","PI(14:1(9Z)/19:1(9Z)), PI(15:0/18:2(9Z,12Z)), PI(17:1(9Z)/16:1(9Z)), PI(13:0/20:2(11Z,14Z)), PI(15:1(9Z)/18:1(9Z)), PI(16:0/17:2(9Z,12Z)), PI(16:1(9Z)/17:1(9Z)), PI(17:2(9Z,12Z)/16:0), PI(18:1(9Z)/15:1(9Z)), PI(18:2(9Z,12Z)/15:0), PI(19:1(9Z)/14:1(9Z)), PI(20:2(11Z,14Z)/13:0), PI(O-16:0/18:2(9Z,12Z)), PI(P-18:0/16:1(9Z)), PI(P-20:0/14:1(9Z)), PI(P-16:0/18:1(9Z))",PI(33:2)|PI(O-34:2)|PI(P-34:1),838.5 -> 561.5,PI
"LMGP06010060, LMGP06010153, LMGP06010261, LMGP06010403, LMGP06010622, LMGP06010787","PI(13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(15:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(17:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)), PI(18:4(6Z,9Z,12Z,15Z)/17:2(9Z,12Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/15:1(9Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/13:0)",PI(35:6)|PI(P-36:5),858.5 -> 581.5,PI
"LMGP06010477, LMGP06010641, LMGP06010666, LMGP06010774","PI(19:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/21:0), PI(21:0/20:5(5Z,8Z,11Z,14Z,17Z)), PI(22:4(7Z,10Z,13Z,16Z)/19:1(9Z))",PI(41:5)|PI(P-42:4),944.6 -> 667.6,PI
"LMGP06010005, LMGP06010810","PI(21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/21:0)",PI(43:6),970.6 -> 693.6,PI
"LMGP06010670, LMGP06010781","PI(21:0/22:4(7Z,10Z,13Z,16Z)), PI(22:4(7Z,10Z,13Z,16Z)/21:0)",PI(43:4),974.6 -> 697.6,PI
"LMGP06010669, LMGP06010750","PI(21:0/22:2(13Z,16Z)), PI(22:2(13Z,16Z)/21:0)",PI(43:2),978.7 -> 701.7,PI
"LMGP06010669, LMGP06010750","PI(21:0/22:2(13Z,16Z)), PI(22:2(13Z,16Z)/21:0)",PI(43:2),978.7 -> 701.7,PI
Not Found,Not Found,LPS(P-16:0),482.3 -> 297.3,PS
LMGP03060003,PS(O-16:0/0:0),LPS(O-16:0),484.3 -> 299.3,PS
Not Found,Not Found,LPS(P-18:0),510.3 -> 325.3,PS
LMGP03060002,PS(O-18:0/0:0),LPS(O-18:0),512.3 -> 327.3,PS
Not Found,Not Found,LPS(P-20:0),538.4 -> 353.3,PS
LMGP03060001,PS(O-20:0/0:0),LPS(O-20:0),540.4 -> 355.4,PS
LMGP03050025,PS(22:0/0:0),LPS(22:0),582.4 -> 397.4,PS
"LMGP03010001, LMGP03010068","PS(12:0/13:0), PS(13:0/12:0)",PS(25:0),638.4 -> 453.4,PS
Not Found,Not Found,PS(P-29:0),678.5 -> 493.5,PS
LMGP03020002,PS(O-16:0/13:0),PS(O-29:0),680.5 -> 495.5,PS
Not Found,Not Found,PS(P-30:0),692.5 -> 507.5,PS
Not Found,Not Found,PS(P-31:1),704.5 -> 519.5,PS
Not Found,Not Found,PS(P-31:0),706.5 -> 521.5,PS
"LMGP03020005, LMGP03020019","PS(O-16:0/15:0), PS(O-18:0/13:0)",PS(O-31:0),708.5 -> 523.5,PS
"LMGP03010426, LMGP03010081","PS(18:4(6Z,9Z,12Z,15Z)/13:0), PS(13:0/18:4(6Z,9Z,12Z,15Z))",PS(31:4),714.4 -> 529.4,PS
Not Found,Not Found,PS(P-32:0),720.5 -> 535.5,PS
Not Found,Not Found,PS(P-33:2),730.5 -> 545.5,PS
Not Found,Not Found,PS(P-33:1),732.5 -> 547.5,PS
Not Found,Not Found,PS(P-33:0),734.5 -> 549.5,PS
"LMGP03020081, LMGP03020022, LMGP03020042","PS(O-16:0/17:0), PS(O-18:0/15:0), PS(O-20:0/13:0)",PS(O-33:0),736.5 -> 551.5,PS
Not Found,Not Found,PS(P-34:3),742.5 -> 557.5,PS
Not Found,Not Found,PS(P-34:2),744.5 -> 559.5,PS
Not Found,Not Found,PS(P-34:1),746.5 -> 561.5,PS
Not Found,Not Found,PS(P-34:0),748.5 -> 563.5,PS
Not Found,Not Found,PS(P-35:2),758.5 -> 573.5,PS
Not Found,Not Found,PS(P-35:1),760.5 -> 575.5,PS
Not Found,Not Found,PS(P-35:0),762.6 -> 577.6,PS
"LMGP03020076, LMGP03020024, LMGP03020045","PS(O-16:0/19:0), PS(O-18:0/17:0), PS(O-20:0/15:0)",PS(O-35:0),764.6 -> 579.6,PS
Not Found,Not Found,PS(P-36:4),768.5 -> 583.5,PS
Not Found,Not Found,PS(P-36:3),770.5 -> 585.5,PS
Not Found,Not Found,PS(P-36:2),772.5 -> 587.5,PS
Not Found,Not Found,PS(P-36:1),774.6 -> 589.6,PS
Not Found,Not Found,PS(P-36:0),776.6 -> 591.6,PS
"LMGP03020091, LMGP03020070, LMGP03020087","PS(O-16:0/20:0), PS(O-20:0/16:0), PS(O-18:0/18:0)",PS(O-36:0),778.6 -> 593.6,PS
Not Found,Not Found,PS(P-37:2),786.6 -> 601.6,PS
Not Found,Not Found,PS(P-37:1),788.6 -> 603.6,PS
Not Found,Not Found,PS(P-37:0),790.6 -> 605.6,PS
"LMGP03020014, LMGP03020048, LMGP03020032","PS(O-16:0/21:0), PS(O-20:0/17:0), PS(O-18:0/19:0)",PS(O-37:0),792.6 -> 607.6,PS
Not Found,Not Found,PS(P-38:5),794.5 -> 609.5,PS
Not Found,Not Found,PS(P-38:4),796.5 -> 611.5,PS
Not Found,Not Found,PS(P-38:3),798.6 -> 613.6,PS
Not Found,Not Found,PS(P-38:2),800.6 -> 615.6,PS
Not Found,Not Found,PS(P-38:1),802.6 -> 617.6,PS
Not Found,Not Found,PS(P-38:0),804.6 -> 619.6,PS
Not Found,Not Found,PS(P-39:1),816.6 -> 631.6,PS
Not Found,Not Found,PS(P-39:0),818.6 -> 633.6,PS
"LMGP03020057, LMGP03020037","PS(O-20:0/19:0), PS(O-18:0/21:0)",PS(O-39:0),820.6 -> 635.6,PS
Not Found,Not Found,PS(P-40:5),822.6 -> 637.6,PS
Not Found,Not Found,PS(P-40:4),824.6 -> 639.6,PS
Not Found,Not Found,PS(P-40:3),826.6 -> 641.6,PS
Not Found,Not Found,PS(P-40:1),830.6 -> 645.6,PS
Not Found,Not Found,PS(P-40:0),832.6 -> 647.6,PS
"LMGP03010040, LMGP03010611, LMGP03010640, LMGP03010772, LMGP03010827, LMGP03010581, LMGP03010453, LMGP03010667, LMGP03010365, LMGP03010551, LMGP03010800","PS(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z)), PS(20:4(5Z,8Z,11Z,14Z)/20:2(11Z,14Z)), PS(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0), PS(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z)), PS(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z)), PS(20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z)), PS(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)), PS(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PS(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z))",PS(40:6),836.5 -> 651.5,PS
Not Found,Not Found,PS(P-41:0),846.7 -> 661.7,PS
LMGP03020065,PS(O-20:0/21:0),PS(O-41:0),848.7 -> 663.7,PS
Not Found,Not Found,PS(P-42:1),858.7 -> 673.7,PS
Not Found,Not Found,PS(P-42:0),860.7 -> 675.7,PS
LMGP03020069,PS(O-20:0/22:0),PS(O-42:0),862.7 -> 677.7,PS
"LMGP03010004, LMGP03010841","PS(21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/21:0)",PS(43:6),878.6 -> 693.6,PS
LMGP03010985,"PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PS(44:12),880.5 -> 695.5,PS
"LMGP03010701, LMGP03010812","PS(21:0/22:4(7Z,10Z,13Z,16Z)), PS(22:4(7Z,10Z,13Z,16Z)/21:0)",PS(43:4),882.6 -> 697.6,PS
"LMGP03010750, LMGP03010699","PS(22:1(11Z)/21:0), PS(21:0/22:1(11Z))",PS(43:1),888.7 -> 703.7,PS
"LMGP03010698, LMGP03010721","PS(21:0/22:0), PS(22:0/21:0)",PS(43:0),890.7 -> 705.7,PS
