lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,10xBlank_01202023
PSo (38:6),0.1961664552702024,6.204022804325957,0.17626585458856425,0.6746021424442499,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,24321.92162322998,64774.96475219727,26328.541748046875,46571.24298095703,49506.54376220703,23542.061767578125,16432.48139190674,56986.92422485352,54283.8037109375,37683.20227050781
PSo (40:0),0.4719523600607424,6.807490224525176,1.00954373395507,0.3150121710421126,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,35178.36259460449,102847.4658203125,59915.10316467285,78997.32498168945,80120.886474609375,31488.14249801636,26469.20170974731,79315.58517456055,73470.16510009766,44296.103515625
PSo (40:1),0.3702249676592484,6.634960322452863,0.6238761783424707,0.42961051046445287,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,32884.66255187988,95138.80615234376,44251.74327087402,73075.90509033203,62338.66479492188,29479.84213256836,23408.92205047607,81130.76654052734,61300.34405517578,41637.48278808594
PSo (40:2),0.21898132346341784,6.435886264340447,0.21948538489232305,0.6394323092867776,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,28729.141841888428,70186.2043762207,42399.56272125244,56938.98352050781,52235.60366821289,22800.981601715088,21609.52123641968,78153.1060180664,54678.50402832031,44743.64352416992
PSo (40:3),-0.4724234411688532,8.523219341633792,1.0362712308051414,0.3086902734788471,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,49959.683574676514,271731.3420410156,152717.4727935791,246878.6385498047,214363.59405517575,26382.72173690796,29060.72262954712,793856.6752319336,256759.13458251956,42516.743255615234
PSo (40:4),0.3954930608441214,6.290479041431928,0.71120189103749,0.3990451017366967,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,28202.741828918457,63270.48385620117,33004.34226226807,51219.40319824219,61329.88461303711,23913.341556549072,18385.881301879883,57756.144454956055,48731.22348022461,38677.70260620117
PSo (40:5),0.18699277741671716,6.168915233743147,0.1602132625575905,0.6889602470458555,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,25903.301670074463,59640.58441162109,25614.34168624878,45549.10336303711,45907.743560791016,25303.16176605225,18420.581504821777,54581.70413208008,47668.763916015625,41318.74304199219
PSo (40:6),0.34525429296367605,7.201288463361352,0.5431006132494076,0.46115056488145584,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,36913.603061676025,119081.04858398438,52230.583068847656,107342.78567504884,95920.6470336914,27190.162071228027,21400.001388549805,116630.80892944336,101857.34780883788,110469.56910705566
PSo (40:6)_2,0.18225087568400605,9.157144736375976,0.152228468245994,0.6964147861161206,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,309569.12157440186,426336.7919921875,178094.01171875,329031.103515625,408944.3286132813,333605.06538009644,112703.70849609376,328331.88671875,411639.8095703125,257851.6982421875
PSo (42:1),0.1543678381392533,6.042234620810569,0.10929886529447685,0.7409437838170374,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,22045.44149780273,52001.223541259766,23041.36180114746,40358.72283935547,45170.78338623047,23534.321689605717,13761.481021881104,52587.18350219727,45259.96322631836,38640.52276611328
PSo (42:2),0.14547285626907364,5.936786807894086,0.09709201735131501,0.7553476353553583,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,25325.961570739742,48892.78359985352,19372.841369628903,39801.64251708984,35505.022369384766,24032.42179489136,15677.74110031128,45574.78329467773,39686.84289550781,37687.00238037109
PSo (42:4),0.27743656664699423,7.786666458714787,0.35159448729245923,0.553211914375589,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,23598.921813964844,148679.70889282227,72809.18574905396,115984.57064819336,133170.69116210938,22856.50157546997,55382.52477264404,125052.03169250488,132300.62673950195,310035.9162902832
PSo (42:6),0.167884475987075,6.705602336626708,0.12922697074827738,0.7192348922453784,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,24543.00162887573,77254.1654663086,36880.08332443237,64826.78512573242,77736.685791015625,26237.321849823,27602.70195388794,76928.00614929199,75918.34432983398,71450.42559814453
PSp (16:0),0.28842806213345573,7.469006668341754,0.3798511082513869,0.537682931456296,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,34822.80218887329,157075.61193847656,63241.54411697388,96159.92791748048,102972.84759521484,43705.50267791748,24031.66201400757,137842.17193603516,100630.88659667967,180272.71314239505
PSp (20:0),0.7828142841212498,5.906812898350165,2.7352234307455774,0.09815777220339258,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,22440.58142471313,105878.04620361328,19389.34132385254,15331.641101837158,16495.361194610596,23069.081310272217,19164.00131607056,21778.26166152954,17985.681266784668,62009.383880615234
PSp (28:0),0.08313992600817909,6.064858520451976,0.03177311821946205,0.8585265213529369,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,25322.58171081543,54817.18380737305,19206.9012298584,39979.56294250488,44785.8830871582,19350.04141235352,17367.12120437622,52560.5432434082,53177.40365600586,36113.34265136719
PSp (30:1),0.08941820556757132,6.5266290059875445,0.036747495949384756,0.8479800543209293,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,30552.42219543457,74926.6060180664,25239.66166687012,71687.86508178711,58131.9040222168,21954.28169631958,22639.161560058597,91655.62791442873,66516.9846496582,40659.04263305664
PSp (32:1),0.10796200198430544,6.0070225959536465,0.05353792776213595,0.8170175477444116,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,23891.92169189453,50197.3239440918,22220.721530914307,34993.82209777832,40629.5634765625,18112.26130676269,16701.761249542236,47038.22314453125,48569.34381103516,43761.00286865234
PSp (34:4),0.8888153618544659,6.618392166844801,3.505476485208419,0.06116624826375991,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,27001.361988067627,56778.40408325195,24724.521530151367,38903.16305541992,180062.17440795898,21998.021453857426,18906.30139923096,65314.26351928711,47207.44317626953,39008.64212036133
PSp (36:5),0.38000521890855826,6.796512307565678,0.6570200271225985,0.41761396119270716,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,29363.72211456299,91296.92501831056,47241.14407348633,68932.7841796875,94847.00598144533,28577.621982574463,34193.88284301758,80297.16455078125,68124.5849609375,57939.66372680664
PSp (38:6),0.20930067637723793,7.38679159876499,0.2005823213767144,0.6542512230105666,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,58240.82457733154,141339.9110107422,57571.92416381836,95453.22650146484,111248.00830078124,50830.584033966064,49442.62356567383,114621.72845458984,113420.30877685548,109536.78729248048
PSp (40:2),-0.5154863107541106,8.10928312226447,1.2341107041283976,0.266609090960665,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,45356.00333786011,193656.5742797852,97693.28675842284,184960.17169189453,163934.95211791992,26216.88194656372,22852.62148284912,579105.9979248047,206339.97534179688,38613.74267578125
PSp (40:6),0.371120531878271,7.359642745775113,0.6268948256911244,0.4284966051034524,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,32563.62222290039,147785.8129272461,84907.94462585449,139029.36651611328,117778.84616088869,30447.02210235596,31606.06188964844,149571.98959350586,121534.96905517578,47747.18313598633
PSp (42:2),0.06734102933337424,6.0866340802495245,0.02085426443591132,0.885176676061344,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,21540.44160079956,52469.884185791016,22559.401443481445,40087.04281616211,41074.30288696289,21518.42124938965,19681.32147216797,49953.66342163086,47773.10397338867,48647.68353271485
PSp (42:4),0.22086767354188885,5.889998779723486,0.22325892101343925,0.6365679247486686,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,20172.40133666992,47958.40350341797,22661.961532592773,35711.94250488281,40369.78259277344,20645.36141204834,14067.94109725952,42069.68362426758,40595.70315551758,35908.28286743164
SM (d16:1/18:1),-0.1317086366988128,7.707536997406601,0.08016949304965237,0.7770678504071334,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,99580.64726257324,102335.22674560548,162086.31230163574,121727.62774658205,95674.06576538086,127087.90942382812,121101.94659423828,143044.72988891602,124999.9497680664,57766.28422546387
SM (d16:1/22:1),-0.291260747265105,12.01900746968101,0.3931487647641916,0.5306489037461857,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,1722266.5198364258,1657115.6965942385,5123663.619995117,1720644.695678711,1552892.7049865725,3658092.4216308594,2518184.9510498047,2910661.593109131,2471612.2868652344,37677.30290222168
SM (d16:1/24:0),-0.2206091121813707,10.433531088226495,0.22530050947716518,0.6350305389641301,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,572614.5390625,548980.306640625,1698567.4065856934,604866.5458679199,568571.9697265625,1175101.6004638672,811147.1718139648,951197.158782959,803925.7958984375,37166.00288391113
SM (d16:1/24:1),-0.29710914851576203,11.121901046312017,0.4091287517803721,0.522412048064045,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,920990.272644043,978898.7550048828,2692688.6092529297,866257.1282043457,843925.7171325684,2052998.36315918,1341996.841293335,1443187.5708007812,1357339.2101745603,37923.60176086426
SM (d18:0/12:0),0.010175318434094595,7.300023622688278,4.7691016857243085e-4,0.9825769640028611,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,99655.02725219728,84975.6262512207,89755.38760375977,87911.44717407227,78024.80459594727,95046.58630371094,94363.5850830078,83352.84606933594,81282.12591552734,67679.28463745117
SM (d18:0/14:0),-0.022786180332800995,7.4703895548081585,0.0023935855782610815,0.9609796360898747,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,96004.9072265625,90422.64694213869,95079.78723144533,99203.62857055664,84841.98623657227,99663.90524291992,95893.60638427734,92500.76580810548,95247.54794311523,110543.4882965088
SM (d18:0/16:0),-0.08772406761572366,7.720257551189595,0.03553125120515688,0.8504867921618695,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,106722.98835754396,102149.7664794922,155469.93353271484,129293.50813293456,100304.74768066406,134498.40774536133,119156.64865112305,139060.08853149414,119570.82821655272,58363.00341796875
SM (d18:0/18:0),-0.49444472561816716,11.381674935260657,1.1353091849741759,0.2866457068286001,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,1028937.7539978029,1051451.8552246094,3016044.37298584,1021443.349609375,916883.3209838868,2319129.4290161133,1727778.9300842285,2077510.0770874023,1820215.5923156736,45767.70330810547
SM (d18:0/20:0),-0.2670600181730333,11.633429554379374,0.33041300426702946,0.5654159973484612,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,1330014.0678710938,1284755.4793701172,3742924.1753845215,1346701.0880126953,1348049.2524719238,2700856.8665771484,1775628.7166137695,2285526.6716918945,2001863.716217041,40929.26272583008
SM (d18:0/22:0),-0.33727661722278685,10.358640924032255,0.5275062159225854,0.4676571890837434,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,493464.2671966553,518308.02041625977,1454363.061004639,575057.0542755127,585322.7519836426,1116235.869781494,810800.1287078857,970623.5717163086,801817.6889038086,41125.7625579834
SM (d18:0/24:0),-0.19041874024268907,10.951473194174167,0.167766523474711,0.6821044451059844,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,944316.576812744,737377.5873413086,1579896.951461792,1514129.2025146484,851128.633026123,1475446.5462036133,935969.4414978029,1756542.1348266602,1083946.0730895996,192033.29585266116
SM (d18:0/26:0),-0.07117120869224372,11.473807705997418,0.023379368358291686,0.878474664473685,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,1470916.186767578,1259866.1677246094,1459356.8212890625,1489851.6430664062,1431346.9611816406,1613827.2202148438,1444364.053955078,1567237.0405273438,1461420.836669922,2087250.882446289
SM (d18:1/12:0),-0.03902802310441052,7.911774020612187,0.007024858700106051,0.9332039747961607,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,142370.51306152344,126842.4659729004,131404.48931884766,144325.1092224121,139147.2504272461,145914.34902954102,149127.2516784668,130513.70672607422,145430.21054077148,67735.6449584961
SM (d18:1/14:0),0.013210738635274825,7.522802823304376,8.038262567140464e-4,0.9773815429387898,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,99147.62710571288,91195.64752197266,98554.44714355467,104408.74815368652,90236.94519042967,107370.74942016602,96908.50791931152,99708.18661499023,85844.30645751953,120409.09121704102
SM (d18:1/16:0),-0.08728663906901296,7.708473172012167,0.03517743374777638,0.8512243434650666,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,98734.6078491211,106869.9683227539,156480.08744812012,125298.04907226562,100757.52841186523,128370.7709350586,112848.96862792967,140844.7283782959,124830.3269958496,59609.14349365234
SM (d18:1/18:0),-0.42232608153937573,11.417356049962581,0.82783211646165,0.36290014509209295,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,1005317.210144043,1042091.4332885742,3281009.3433532715,1114232.060119629,953386.03759765625,2294850.584136963,1707010.9404296875,2114347.927551269,1832848.2950439453,54731.044174194336
SM (d18:1/18:1)9Z)),-0.4660019736514804,11.374206865396571,1.0082619747699937,0.31531957637796604,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,1042221.1514892578,980684.5364379884,2998299.4664611816,1043867.3071289062,987808.59228515625,2271728.35812378,1685109.8793640137,2056311.1509399412,1813052.699645996,51021.42387390137
SM (d18:1/20:0),-0.23696101723883486,11.668781781770035,0.26000890492287,0.6101140370635627,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,1351595.5618896484,1332155.0217895508,3838104.4809265137,1415425.961364746,1432152.8619995115,2687815.3551330566,1978167.869781494,2304092.663085937,1926542.476409912,34164.04275512695
SM (d18:1/24:0),-0.1142183243863858,10.947332000105217,0.060270811372902244,0.8060684230127948,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,973231.2134399414,747032.4548950195,1564004.304397583,1544755.5499267578,915924.66897583,1383838.4104614258,915364.3561706544,1727925.583984375,1067906.1524047852,189360.31523895264
SM (d18:1/24:1)15Z)),-0.1134797178616981,11.165869499427409,0.05949293394223787,0.8072991812500637,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,1128917.448852539,902451.2876586914,2060425.8222045896,1665325.3455200195,992320.8182373048,1680294.4908447266,1150831.0893859863,1902989.950744629,1218132.936340332,164868.83058166504
SM (d18:1/26:0),-0.083395000389232,11.410197891015306,0.03210880986080156,0.8577890549789483,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,1365607.2575683594,1191475.301513672,1473297.5185546875,1441085.276611328,1415886.1740722656,1579011.1005859375,1358874.8278808594,1553699.4858398438,1457877.6833496094,1831536.954589844
SM (d18:1/26:1)17Z)),-0.060334245438774775,11.282800428014735,0.01679743953718571,0.8968789975164487,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,1289433.874267578,1098509.784423828,1432014.8791503906,1313327.1306152344,1279854.974609375,1460243.8317871094,1282363.8107910156,1383825.248046875,1316506.2739257812,1599533.0747070312
SM (d18:2/14:0),-0.03943369144684446,7.520531003379263,0.007171634172209451,0.9325114226471591,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,96408.3684387207,94213.20739746094,94810.08724975586,104647.32763671876,87352.186767578125,109133.56900024414,102176.66625976562,98887.96643066406,88461.4264831543,117159.40803527832
SM (d18:2/18:1),-0.4232664082566617,11.1781744744649,0.831529175346077,0.361830724428997,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,839667.9732666016,836913.7100219727,2749532.805633545,1004863.5840454102,819748.7165527344,1760347.929473877,1420860.0427246094,1920055.9350891116,1636000.2002563477,55495.70385742188
SM (d18:2/20:1),-0.44108047924072236,12.417170824808982,0.9031330967543658,0.34194299965123054,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,2110029.226867676,2010324.973388672,6351303.946289063,2168632.104125977,2064306.700378418,4985529.915222168,3306493.546569824,4153291.087402344,3592698.867553711,39032.083572387695
SM (d18:2/22:1),-0.34288199188999746,12.400419074663018,0.5452249334775843,0.46027537458509327,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,2070703.0107421875,2193962.321777344,6083787.410827637,2315998.779022217,2340796.2645874023,4667575.459350586,3403853.964904785,3970800.074523926,3301464.9154663086,39624.08305358887
SM (d18:2/24:1),-0.08953836544358995,11.392288506909509,0.037018777715275064,0.8474268208772161,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,SM,1227283.998840332,1061922.1692504885,2630033.4037475586,1915034.3080444336,1204316.4586791992,1972650.2966918943,1326923.9537658691,2214474.596801758,1453966.8481140137,77614.48603820801
Stearidonyl carnitine,0.06828289724386435,13.865463512489734,0.021443594351711726,0.8835769610604236,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,CAR,7413143.80859375,8357928.888671875,7617386.715820312,10886106.6484375,10714777.014648438,7719313.077148437,9012002.37109375,9297414.064453123,9192763.3095703125,2097196.5888671875
"Stearoylcarnitine, hexadecanedioic acid mono-L-carnitine ester",0.05477226976612641,14.405363047328157,0.013802569663213582,0.9064762545968349,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,CAR,10146290.541015623,11433944.416992188,10667193.811523438,15841526.404296877,17365327.075195312,10644177.73046875,12876266.864257812,13329018.735351562,15009478.30859375,2167353.873046875
TAG(48:0)_FA 16:0,2.533473750721688e-4,9.626708423721404,2.9582588467746973e-7,0.9995660315808806,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,454355.150390625,539813.2314453125,392991.54833984375,577110.45654296875,341892.3061523437,313736.28125,560805.57470703125,664738.3505859375,347109.8427734375,202921.39306640625
TAG(48:0)_FA 16:1,-0.006242749662001937,6.543504496780359,1.7958247553906403e-4,0.9893079977856518,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,63452.2649230957,61018.62322998047,43994.582916259766,62390.66487121582,40324.743408203125,46945.46292114258,60323.94436645508,69319.644775390625,45019.62292480469,24707.72152709961
TAG(48:0)_FA 18:0,-0.10810774848088381,7.252785544337664,0.053985185370947875,0.8162684151621384,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,84953.30548095703,108037.86669921876,70077.60479736328,104163.84771728516,64714.24472045898,58915.20397949219,118127.4888305664,142392.349609375,62380.34451293945,36733.30258178711
TAG(48:0)_FA 18:1,-0.0955955288145386,6.407038104251934,0.04219908909522019,0.8372407389962122,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,62525.46438598633,49429.84306335449,45729.94332885742,55230.44451904297,31213.98208618164,50954.94380187988,61281.204528808594,60934.40475463867,38231.50263214111,17451.48129272461
TAG(48:0)_FA 18:2,0.10928771861511762,5.570963194622881,0.05485676724076427,0.8148179031313971,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,29945.082077026367,30632.50210571289,27329.921783447266,26489.44203186035,20137.30139160156,27026.841903686523,25081.00177001953,27697.101943969727,21051.421424865723,24623.141876220703
TAG(48:1)_FA 16:0,-0.11076610584117001,8.835339474402677,0.05667771877051564,0.8118261608031716,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,221680.4982910156,318377.482421875,238422.17700195312,338591.1826171875,175902.23022460938,158455.03051757812,388043.2907714844,416234.5618896485,180525.59228515625,111901.38842773438
TAG(48:1)_FA 16:1,0.03040377755304303,9.651474106105793,0.004255783565895399,0.9479858061892964,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,481882.341796875,552821.4609375,395407.3081054688,597999.62548828125,348810.64404296875,309096.8603515625,590013.55908203125,666680.68603515625,338593.9228515625,194068.1337890625
TAG(48:1)_FA 18:1,-0.03104735009739077,7.543939402466609,0.004444736955065309,0.9468453248908313,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,113582.40637207033,151877.41076660156,87458.16516113281,119218.94717407228,71037.364501953125,77587.92431640625,145540.65197753906,156836.59219360352,71881.0855102539,46774.5237121582
TAG(48:1)_FA 18:2,-0.021426067326936513,6.470178509240459,0.0021162217449273157,0.9633083288770432,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,58125.32336425781,55506.58419799805,52518.22375488281,56740.90391540527,35639.5827331543,55240.38438415527,54352.86422729492,61099.50401306152,41838.262268066406,21580.621459960938
TAG(48:1)_FA18:0,-0.2247230483637022,6.491433318880764,0.23378110838166322,0.628734256976148,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,48536.00312805176,60684.52412414551,41388.10232543945,58598.6435546875,34963.882637023926,37418.02307128906,72420.50616455078,79831.72462463379,43135.58262634277,23749.781707763672
TAG(48:2)_F A18:0,-0.2498388539724382,6.019503755574575,0.28906671517688676,0.590819222706622,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,43263.46347045898,35554.52235412598,28619.642028808597,39931.04264831543,25345.26164245605,40307.0626373291,49056.18395996094,44614.423095703125,32610.102294921875,19507.101570129395
TAG(48:2)_FA 16:0,-0.06843185472166029,8.301632606914724,0.021612488737446256,0.8831226543932729,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,181052.55346679688,195211.85400390625,168323.61254882812,185258.91357421875,140686.90991210938,155836.19140625,226148.0751953125,221907.21557617188,139358.8095703125,124294.44946289062
TAG(48:2)_FA 16:1,-0.11051857751939839,8.853569147426905,0.0564244003908243,0.8122392813261036,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,227844.41430664065,334650.9855957031,235031.36010742188,330623.2038574219,181808.7137451172,158453.17236328125,403834.2087402344,416225.0104980469,179032.23266601562,113284.14721679688
TAG(48:2)_FA 18:1,-0.2119388355105318,6.638613763462778,0.20789489554499596,0.648422390326334,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,52703.90435791016,70396.42404174805,49542.22422790527,59811.00393676758,37966.0025177002,41851.38345336914,87979.9263305664,85360.3250579834,40118.94302368164,28836.48178100586
TAG(48:2)_FA 18:2,-0.027104597722043607,8.132127897585342,0.003387242676126334,0.953589302411033,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,135707.02783203125,214365.0948486328,128598.30981445312,190865.2724609375,145471.25061035156,106904.22888183594,192499.0760498047,276162.49981689453,110022.52868652344,63277.48425292969
TAG(48:3)_FA 16:0,-0.060877883473581945,5.6423810752007535,0.017099297089544052,0.8959617802360909,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,32832.2024230957,33122.60251617432,25245.28207397461,26139.621334075928,19889.08154296875,29981.922149658203,32405.76234436035,27463.741989135742,25331.761795043945,21828.9214553833
